player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Corey Bojorquez,27626,P,BUF,9,42,42,4.56,37.64,43.12,10.0,1,0,6,10,4,69.2,20,64,9,0,26.2,110,11,43,191.65,1581,6,1811
Logan Cooke,29214,P,JAX,9,42,42,4.44,43.57,45.36,3.9,0,0,5,18,15,63.9,15,61,8,0,21.4,35,9,42,186.34,1830,2,1905
Ryan Winslow,30026,P,ARZ,2,6,6,4.15,44.17,48.5,1.5,0,0,1,0,1,53.8,2,55,0,0,66.7,6,4,6,24.88,265,1,291
Jake Bailey,33963,P,NE,9,48,48,4.44,42.0,44.6,5.3,0,0,6,13,19,75.5,23,63,11,0,33.3,85,16,48,213.05,2016,2,2141
Michael Dickson,35381,P,SEA,10,45,45,4.45,40.73,46.31,7.1,0,0,3,8,29,71.8,21,63,6,0,53.3,171,24,45,200.1,1833,4,2084
A.J. Cole III,36038,P,OAK,9,36,36,4.29,39.86,47.28,10.8,0,0,2,9,23,58.2,17,60,2,0,58.3,227,21,36,154.31,1435,2,1702
Colby Wadman,38062,P,DEN,9,47,47,4.45,38.53,44.09,11.3,0,0,5,13,10,71.9,21,60,9,0,34.0,181,16,47,209.04,1811,4,2072
J.K. Scott,38809,P,GB,10,47,47,4.56,41.89,45.89,8.7,0,0,4,16,12,81.3,19,66,8,0,36.2,148,17,47,214.24,1969,2,2157
Trevor Daniel,38843,P,HST,2,11,11,4.12,40.91,43.55,4.1,0,0,1,3,13,58.8,2,54,0,0,63.6,29,7,11,45.33,450,0,479
Mitch Wishnowsky,44663,P,SF,9,30,30,4.28,41.53,44.3,3.9,0,0,7,5,28,60.9,14,65,5,0,36.7,43,11,30,128.3,1246,2,1329
Jamie Gillan,63303,P,CLV,9,38,38,4.6,42.63,46.66,12.6,1,0,10,13,8,74.3,19,71,4,0,23.7,113,9,39,174.95,1620,2,1773
