player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Ryan Fitzpatrick,2467,QB,BUF,7,284,69.1,94,99,10.6,0.0,1,5,4.9,58.6,58,48,10.8,110,38.7,7,40,,,,,85.8,64.2,81.0,63.6,,61.4,3,3,113,10.4,96.4,4.5,5,6,0,1,8,3,2.7,742,7.5,0,4,84.1,59.7,60.5,46.7,69.5,141,152,9.0,0.0,4,6,3.8,59.2,90,57,8.2,174,61.3,8,51,,,,,75.7,56.2,82.8,58.0,,49.5,4,4,181,14.0,78.2,4.6,8,14,0,3,6,6,3.3,895,5.9,77.4,164,168,8.7,0.0,4,9,5.2,69.0,116,0,8.7,179,63.0,11,66,,,,,89.4,78.1,82.9,75.8,,68.9,0,3,184,,108.5,0.0,0,11,0,0,13,5,2.7,1231,7.3,1,50.7,71,83,11.9,0.0,1,2,2.3,38.6,32,105,11.1,105,37.0,4,25,,,,,66.0,32.3,80.9,37.1,,38.7,7,4,110,12.4,38.5,12.4,13,9,0,4,1,4,3.6,406,4.9
Shaun Hill,1255,QB,DET,7,276,69.6,69,79,6.9,0.0,3,1,1.2,50.6,40,20,16.7,83,30.1,8,20,,,,,83.9,65.5,80.0,65.4,,57.9,3,2,86,15.0,59.0,3.6,3,1,0,4,1,2,2.3,400,5.1,0,11,79.6,77.0,77.6,54.9,76.6,171,179,7.6,0.0,0,5,2.7,64.8,116,53,11.5,193,69.9,15,62,,,,,72.2,82.8,83.2,80.2,,70.3,1,6,201,11.3,87.6,3.1,6,8,1,6,9,4,2.0,1232,6.9,76.2,193,199,6.9,0.0,2,5,2.4,65.3,130,0,11.6,203,73.6,17,65,,,,,90.0,81.5,83.4,78.7,,73.2,0,7,209,,86.8,0.0,0,4,1,3,10,5,2.4,1347,6.8,3,68.1,47,59,9.5,0.0,1,1,1.6,44.1,26,73,18.8,73,26.4,6,17,,,,,47.7,67.4,79.6,67.3,,58.3,4,1,78,12.3,51.9,12.3,9,5,0,7,0,1,1.3,285,4.8
Alex Smith,2218,QB,SF,7,261,75.9,58,72,10.0,0.0,4,3,4.0,55.6,40,35,9.1,79,30.3,4,24,,,,,48.9,61.0,79.8,58.0,,78.3,2,3,82,14.3,64.1,6.3,5,2,0,8,1,4,4.9,491,6.8,1,28,69.2,58.6,60.3,56.9,74.7,150,170,6.5,0.0,2,5,2.8,60.6,103,66,8.0,182,69.7,9,52,,,,,76.8,60.6,0.0,61.6,,60.2,4,6,193,12.1,79.6,4.4,8,4,1,13,8,6,3.1,1063,6.3,78.7,150,158,7.5,0.0,3,6,3.6,71.5,113,0,4.2,160,61.3,5,57,,,,,88.8,71.2,27.7,70.9,,60.5,0,7,170,,87.7,0.0,0,2,1,4,6,6,3.5,1206,7.6,9,65.5,58,84,7.4,0.0,3,2,2.3,35.7,30,101,21.1,101,38.7,8,19,,,,,35.9,44.2,0.0,42.9,,74.2,6,2,105,12.9,51.1,12.9,13,4,0,17,3,4,3.8,348,4.1
Derek Anderson,2430,QB,ARZ,9,250,55.4,83,91,8.9,0.0,2,1,1.1,41.8,38,49,17.4,100,40.0,8,20,,,,,55.7,35.5,0.0,38.1,,,3,4,102,18.4,44.1,9.0,9,0,0,3,2,6,5.9,397,4.4,0,1,62.6,47.4,49.1,57.3,69.7,132,135,10.6,0.0,1,5,3.5,61.5,83,53,9.8,150,60.0,9,51,,,,,66.6,60.0,82.3,59.7,,61.4,0,4,158,22.6,84.3,8.0,12,3,0,2,4,8,5.1,1085,8.0,68.5,143,147,9.9,0.0,2,5,3.2,58.5,86,0,12.2,148,59.2,12,51,,,,,88.1,55.4,23.4,56.6,,56.8,0,5,156,,79.0,0.0,0,1,0,2,5,8,5.1,1094,7.4,4,55.6,72,79,10.0,0.0,1,1,1.2,44.3,35,102,12.5,102,40.8,5,20,,,,,29.3,41.7,80.7,41.7,,66.5,3,3,104,20.6,47.9,20.6,21,2,0,3,1,6,5.8,388,4.9
Tony Romo,1693,QB,DAL,6,223,78.3,69,72,7.4,0.0,1,3,4.1,69.4,50,26,7.4,75,33.6,4,27,,,,,83.2,85.9,79.6,83.6,,,2,1,77,11.5,108.0,4.0,3,0,0,0,4,0,0.0,611,8.5,1,9,90.3,91.9,90.8,76.2,76.9,134,141,7.9,0.0,2,10,6.6,69.5,98,40,4.9,148,66.4,5,49,,,,,88.2,91.5,82.3,89.6,,82.6,1,6,158,10.0,88.4,2.7,4,3,0,4,7,4,2.5,1000,7.1,81.0,153,156,7.4,0.0,2,9,5.6,75.0,117,0,5.6,157,70.4,7,60,,,,,88.5,90.7,82.4,88.6,,65.6,0,6,163,,100.3,0.0,0,1,0,1,9,3,1.8,1217,7.8,3,66.0,50,57,8.7,0.0,1,4,6.3,54.4,31,66,6.1,66,29.6,2,16,,,,,82.7,89.9,79.4,85.5,,74.8,3,1,72,10.6,80.6,10.6,7,2,0,3,2,1,1.4,394,6.9
David Garrard,1109,QB,JAX,8,209,70.4,54,58,8.8,0.0,1,4,6.8,62.1,36,31,5.3,67,32.1,2,23,,,,,82.3,76.6,79.1,76.8,,52.3,2,4,68,22.6,85.4,10.4,7,2,0,1,5,4,5.9,440,7.6,0,15,90.3,81.3,86.1,45.7,79.5,117,122,8.8,0.0,2,10,7.8,73.0,89,43,4.3,142,67.9,4,52,,,,,87.8,84.5,82.1,85.4,,52.6,2,3,151,20.9,114.1,6.3,9,11,0,1,10,5,3.3,1000,8.2,76.6,124,127,9.3,0.0,3,10,7.6,72.4,92,0,3.2,135,64.6,3,55,,,,,87.4,84.9,81.8,85.4,,49.4,0,6,141,,104.6,0.0,0,8,0,0,10,7,5.0,1085,8.5,1,76.6,47,53,7.6,0.0,0,4,7.3,62.3,33,74,8.3,74,35.4,3,20,,,,,83.2,76.1,79.6,76.9,,55.8,4,1,78,21.6,105.5,21.6,16,5,0,2,5,2,2.6,355,6.7
Jason Campbell,2242,QB,OAK,7,204,73.1,52,59,10.2,0.05,3,2,3.3,57.6,34,31,10.5,76,37.3,4,21,,,,,28.6,55.6,79.7,55.1,59.9,61.8,0,1,78,38.7,91.8,15.8,12,5,0,4,4,3,3.8,370,6.3,0,23,30.3,61.6,64.7,43.8,71.3,101,112,10.2,0.0,6,7,5.7,56.3,63,47,12.5,128,62.7,9,38,,,,,54.0,71.0,81.8,69.7,60.0,64.6,0,4,140,14.9,75.9,5.5,7,9,1,4,3,4,2.9,884,7.9,71.0,107,118,8.8,0.03,8,4,3.2,58.5,69,0,9.2,126,61.8,7,35,,,,,87.0,70.6,81.7,69.8,60.0,61.9,0,1,134,,85.5,0.0,0,8,1,2,4,2,1.5,761,6.4,2,73.9,46,53,13.3,0.0,1,5,8.5,52.8,28,78,17.6,78,38.2,6,24,,,,,22.5,56.4,79.9,55.0,59.9,65.3,0,4,84,24.4,72.3,24.4,19,6,0,6,3,5,6.0,493,9.3
Michael Vick,773,QB,PHI,6,193,83.7,43,50,13.1,0.0,2,6,11.5,60.0,30,33,16.7,66,34.2,6,30,,,,,82.4,96.3,0.0,90.1,,96.7,3,0,69,21.2,123.0,10.6,7,9,0,2,5,0,0.0,451,9.0,0,24,63.2,91.4,85.8,91.2,75.8,95,103,8.4,0.0,0,5,4.7,64.1,66,39,8.3,127,65.8,6,39,,,,,69.6,82.4,14.2,76.4,59.3,86.3,3,0,131,20.5,111.3,6.3,8,16,1,4,6,1,0.8,899,8.7,79.2,106,109,8.1,0.0,2,7,6.3,71.6,78,0,7.1,121,62.7,6,50,,,,,86.4,88.7,10.9,82.3,59.3,90.3,0,0,124,,117.0,0.0,0,12,1,0,6,1,0.8,967,8.9,3,75.0,32,44,15.9,0.0,0,4,8.7,40.9,18,72,25.0,72,37.3,6,19,,,,,57.5,93.5,0.0,81.5,,94.8,6,0,76,20.8,110.3,20.8,15,13,0,6,5,0,0.0,383,8.7
Ben Roethlisberger,1732,QB,PIT,5,175,64.3,70,74,10.6,0.0,1,6,7.7,54.1,40,45,11.1,83,47.4,5,27,,,,,27.8,70.0,80.0,68.4,,63.3,0,1,87,17.8,95.2,9.6,8,1,0,3,5,3,3.4,554,7.5,0,25,34.6,77.2,81.5,32.9,78.5,79,84,10.6,0.0,1,9,10.2,70.2,59,33,4.8,92,52.6,3,36,,,,,84.7,87.1,0.0,87.4,,55.5,1,3,97,12.1,98.8,4.3,4,4,2,1,4,2,2.1,750,8.9,78.0,91,95,9.0,0.0,2,5,5.2,68.4,65,0,8.5,97,55.4,6,41,,,,,84.9,85.5,80.5,83.2,,62.9,0,2,99,,97.9,0.0,0,2,2,0,4,1,1.0,765,8.1,1,62.1,58,63,13.0,0.0,0,10,14.5,54.0,34,78,5.6,78,44.6,2,22,,,,,27.6,71.0,0.0,71.9,,56.8,1,2,85,15.4,95.9,15.4,12,3,0,4,5,4,4.7,539,8.6
Kevin Kolb,3652,QB,PHI,5,167,77.8,27,29,7.7,0.0,1,1,3.2,65.5,19,15,9.5,32,19.2,2,10,,,,,78.1,68.8,76.6,68.0,,,0,0,34,20.0,87.6,9.4,3,0,0,1,0,0,0.0,215,7.4,0,24,39.2,60.1,58.0,66.4,76.6,111,124,8.2,0.0,4,5,3.7,62.9,78,40,8.2,135,80.8,7,46,,,,,29.3,58.4,82.0,54.9,,86.0,0,4,146,17.5,84.3,5.2,7,4,3,6,6,9,6.2,806,6.5,74.7,99,111,8.4,0.0,5,4,3.5,62.2,69,0,6.8,112,67.1,5,38,,,,,67.1,60.1,81.1,58.8,,65.9,0,3,116,,77.0,0.0,0,1,3,4,2,4,3.4,755,6.8,1,82.1,39,42,7.3,0.0,0,2,4.0,66.7,28,55,12.5,55,32.9,4,18,,,,,25.1,62.6,78.9,57.5,,81.0,0,1,64,18.2,105.9,18.2,10,3,0,3,4,5,7.8,266,6.3
Vince Young,2948,QB,TEN,8,162,73.0,37,40,9.5,0.0,0,4,8.9,65.0,26,20,3.7,46,28.4,1,16,,,,,32.5,71.4,78.0,71.1,,57.9,2,0,51,25.0,122.5,10.9,5,1,0,1,4,2,3.9,316,7.9,0,31,28.1,62.9,64.5,51.8,67.0,94,100,13.4,0.0,3,9,8.7,55.0,55,35,12.7,116,71.6,8,38,,,,,34.1,63.3,81.3,60.0,,75.2,0,3,121,20.0,87.7,6.0,7,9,0,3,6,8,6.6,774,7.7,69.1,97,102,11.4,0.0,3,6,5.5,59.8,61,0,9.0,107,66.0,6,40,,,,,85.8,68.8,81.0,66.0,,75.2,0,3,114,,90.1,0.0,0,5,0,2,6,7,6.1,755,7.4,2,67.6,34,38,14.7,0.0,0,7,17.5,52.6,20,55,13.0,55,34.0,3,14,,,,,19.9,60.8,78.5,59.7,,63.3,2,0,58,21.8,117.8,21.8,12,5,0,2,4,3,5.2,335,8.8
Matt Moore,4018,QB,CAR,6,161,74.4,43,46,8.0,0.0,2,1,2.0,58.7,27,24,15.6,53,32.9,5,16,,,,,35.4,62.3,78.4,61.9,,,0,3,56,29.2,58.2,13.2,7,0,0,1,1,3,5.4,299,6.5,0,5,29.2,49.6,49.6,54.3,68.2,88,97,10.3,0.0,2,4,4.1,53.6,52,31,13.3,108,67.1,8,32,,,,,29.8,43.1,80.9,44.5,,54.3,2,7,109,19.4,54.4,5.6,6,5,1,4,4,9,8.3,558,5.8,74.0,100,105,10.4,0.0,3,4,3.7,59.0,62,0,16.2,106,65.8,12,39,,,,,85.5,64.0,80.9,63.8,,58.3,0,6,109,,70.9,0.0,0,1,1,1,5,6,5.5,694,6.6,0,58.1,31,38,7.0,0.0,1,1,2.6,44.7,17,55,5.6,55,34.2,1,9,,,,,19.5,27.4,78.4,27.9,,56.0,2,4,56,23.6,17.7,23.6,13,4,0,4,0,6,10.7,163,4.3
Jimmy Clausen,5573,QB,CAR,7,160,62.2,37,45,10.1,0.0,2,3,5.9,42.2,19,28,17.4,59,36.9,4,15,,,,,82.0,56.9,78.9,56.5,,61.3,1,0,65,39.3,60.0,18.6,11,3,0,5,0,2,3.1,245,5.4,0,5,89.0,55.0,55.7,45.0,70.0,80,93,5.4,0.0,5,0,0.0,51.6,48,20,14.3,101,63.1,8,19,,,,,85.3,53.5,80.8,56.3,,45.4,1,4,106,10.0,50.7,2.0,2,6,0,7,1,1,0.9,445,4.8,68.4,98,106,6.9,0.0,5,2,1.8,53.8,57,0,14.9,112,70.0,10,28,,,,,86.1,60.1,81.2,60.8,,54.1,0,4,118,,57.7,0.0,0,6,0,3,1,2,1.7,595,5.6,0,63.2,19,32,6.8,0.0,2,1,2.7,31.3,10,48,16.7,48,30.0,2,6,,,,,80.6,44.1,78.2,47.0,,49.0,2,0,53,27.1,40.6,27.1,13,3,0,9,0,1,1.9,95,3.0
Jon Kitna,217,QB,DAL,4,147,68.8,32,34,8.0,0.0,1,1,2.7,58.8,20,10,9.1,38,25.9,2,13,,,,,79.0,62.4,77.3,62.1,,,1,1,41,40.0,103.1,10.5,4,0,0,0,3,0,0.0,284,8.4,0,9,52.4,55.6,59.4,37.2,73.9,92,100,8.0,0.0,4,6,5.8,62.0,62,21,8.8,109,74.1,6,31,,,,,39.5,56.0,81.0,58.2,,45.0,0,6,112,23.8,75.1,4.6,5,4,0,4,4,3,2.7,792,7.9,73.1,104,112,8.5,0.0,5,7,6.1,61.6,69,0,9.2,116,78.9,7,37,,,,,86.2,67.2,81.2,68.8,,45.0,0,7,119,,81.9,0.0,0,4,0,3,6,2,1.7,985,8.8,1,70.0,20,22,5.8,0.0,0,0,0.0,59.1,13,31,7.1,31,21.1,1,7,,,,,21.6,31.5,76.6,33.4,,,1,0,34,29.0,83.7,29.0,9,0,0,1,1,1,2.9,91,4.1
Colt McCoy,5609,QB,CLV,4,115,68.6,35,37,7.4,0.0,1,3,7.7,62.2,23,16,4.2,45,39.1,1,12,,,,64.7,80.1,75.8,77.8,75.1,90.6,50.3,0,0,47,25.0,83.1,8.9,4,4,0,1,0,0,0.0,259,7.0,0,8,86.9,79.7,79.2,59.1,74.6,59,62,9.2,0.0,0,1,1.6,66.1,41,17,6.8,70,60.9,3,28,,,,,82.6,84.3,79.3,76.9,,90.9,0,2,71,29.4,86.6,7.1,5,3,0,3,2,1,1.4,477,7.7,71.4,77,77,8.8,0.0,0,2,2.5,67.5,52,0,5.5,82,71.3,3,30,,,,64.7,83.8,81.2,79.9,77.0,90.6,67.7,0,2,84,,84.9,0.0,0,5,0,0,1,1,1.2,611,7.9,1,76.5,17,22,7.3,0.0,1,2,8.7,54.5,12,33,7.7,33,28.7,1,10,,,,,78.1,80.8,76.6,75.2,,74.9,0,0,34,27.3,86.4,27.3,9,2,0,4,1,0,0.0,125,5.7
Kerry Collins,115,QB,TEN,5,112,77.8,27,32,8.1,0.0,2,3,8.3,59.4,19,16,9.5,34,30.4,2,9,,,,,28.1,74.3,77.0,73.0,,,0,0,38,12.5,107.3,5.9,2,0,0,3,3,1,2.6,188,5.9,0,31,61.2,65.0,64.9,50.7,70.1,67,75,10.8,0.0,3,4,4.9,57.3,43,19,8.5,78,69.6,4,20,,,,,83.7,59.6,79.9,59.5,,,2,3,85,15.8,67.1,3.8,3,0,1,2,2,3,3.5,450,6.0,75.7,70,77,10.6,0.0,4,6,7.1,63.6,49,0,7.5,77,68.8,4,25,,,,,83.8,72.6,79.9,71.4,,,0,2,85,,95.5,0.0,0,0,1,2,5,2,2.4,546,7.1,1,62.5,24,30,8.5,0.0,1,1,3.0,43.3,13,35,13.3,35,31.3,2,4,,,,,27.6,48.4,77.0,49.0,,,2,1,38,14.3,37.1,14.3,5,0,0,3,0,2,5.3,92,3.1
Bruce Gradkowski,3139,QB,OAK,4,112,62.2,37,46,9.9,0.0,3,3,6.0,43.5,20,29,13.0,54,48.2,3,14,,,,,22.3,57.1,78.5,57.6,,58.3,2,0,58,24.1,71.9,13.0,7,1,0,4,2,2,3.4,211,4.6,0,23,29.7,63.9,68.2,43.2,66.7,54,55,10.8,0.0,0,4,6.7,60.0,33,11,8.3,58,51.8,3,22,,,,,81.8,74.6,78.8,75.2,,51.7,0,4,63,0.0,71.6,0.0,0,3,0,1,2,1,1.6,498,9.1,68.7,67,69,10.9,0.0,2,3,4.2,59.4,41,0,10.9,72,64.3,5,28,,,,,82.9,81.0,79.4,81.0,,51.6,0,4,74,,71.2,0.0,0,3,0,0,2,1,1.4,565,8.2,3,54.2,24,32,9.2,0.0,1,4,10.3,37.5,12,40,7.7,40,35.7,1,8,,,,,20.7,44.1,77.7,45.5,,58.3,2,0,47,17.5,72.9,17.5,7,1,0,5,2,2,4.3,144,4.5
Seneca Wallace,1422,QB,CLV,4,108,63.6,22,24,9.9,0.0,0,1,3.6,54.2,13,15,7.1,27,25.0,1,8,,,,,77.6,64.5,76.3,61.4,,65.6,0,0,31,13.3,109.0,7.4,2,1,0,2,3,1,3.2,128,5.3,0,8,86.2,66.5,67.4,51.1,76.8,69,76,8.2,0.0,1,4,5.3,65.8,50,20,5.7,81,75.0,3,27,,,,64.7,83.7,68.4,79.9,68.8,61.1,53.4,1,2,83,20.0,81.4,4.9,4,1,0,5,1,1,1.2,566,7.4,73.5,68,73,8.0,0.0,1,5,6.8,64.4,47,0,6.0,73,67.6,3,26,,,,64.7,83.0,69.9,79.5,70.1,61.1,55.3,0,1,75,,98.9,0.0,0,0,0,4,4,2,2.7,537,7.4,1,73.9,23,27,10.3,0.0,0,0,0.0,59.3,16,35,5.9,35,32.4,1,9,,,,,78.9,62.2,77.1,59.4,,68.5,1,1,39,17.1,60.3,17.1,6,2,0,3,0,0,0.0,157,5.8
Matthew Stafford,4924,QB,DET,3,102,69.2,26,30,7.5,0.0,1,2,5.6,56.7,17,9,5.6,32,31.4,1,10,,,,,78.7,83.5,77.0,82.5,,58.3,0,0,38,11.1,114.0,3.1,1,1,0,3,4,0,0.0,181,6.0,0,11,85.9,81.8,78.8,70.9,66.2,65,66,7.4,0.0,1,2,2.8,60.6,40,16,7.0,70,68.6,3,18,,,,,83.0,74.2,79.5,71.6,,65.9,0,1,76,18.8,78.7,4.3,3,1,0,0,2,1,1.3,354,5.4,74.3,74,77,5.8,0.0,2,2,2.4,66.2,51,0,7.3,77,75.5,4,24,,,,,83.7,82.2,79.9,80.3,,,0,1,84,,97.8,0.0,0,0,0,1,5,1,1.2,449,5.8,0,35.3,17,19,14.8,0.0,0,2,8.3,31.6,6,25,0.0,25,24.5,0,4,,,,,77.2,69.6,76.1,67.1,,66.5,0,0,30,16.0,64.8,16.0,4,2,0,2,1,0,0.0,86,4.5
Trent Edwards,3708,QB,JAX,3,93,75.0,12,16,4.0,0.0,0,0,0.0,43.8,7,12,22.2,22,23.7,2,4,,,,,76.1,46.4,0.0,50.0,,58.7,2,2,24,33.3,11.5,18.2,4,2,0,2,0,1,4.2,48,3.0,0,15,85.0,50.4,55.8,38.8,77.8,54,60,5.6,0.0,3,1,1.6,60.0,36,29,14.3,71,76.3,6,16,,,,,83.0,54.3,79.5,59.1,,39.7,0,2,75,17.2,66.9,7.0,5,6,0,3,1,3,4.0,333,5.6,72.7,44,46,5.9,0.0,2,1,2.0,56.5,26,0,18.8,52,55.9,6,13,,,,,81.1,49.4,78.4,54.1,,42.9,0,3,56,,50.5,0.0,0,6,0,0,1,2,3.6,235,5.1,1,86.4,22,30,4.1,0.0,1,0,0.0,56.7,17,41,10.5,41,44.1,2,7,,,,,79.5,56.0,0.0,59.7,,54.2,2,1,43,22.0,55.7,22.0,9,2,0,5,0,2,4.7,146,4.9
Max Hall,5878,QB,ARZ,5,87,65.4,26,28,10.6,0.0,0,1,3.6,57.1,16,15,5.9,34,39.1,1,7,,,,,77.7,47.2,76.6,48.0,,,0,2,34,40.0,43.2,17.6,6,0,0,2,0,3,8.8,156,5.6,0,1,50.9,33.2,34.5,59.9,51.1,45,47,7.4,0.0,1,0,0.0,46.8,22,17,4.3,53,60.9,1,14,,,,,34.0,30.3,78.3,32.4,,,0,3,54,35.3,39.7,11.3,6,0,0,1,1,6,11.1,204,4.3,61.1,54,55,7.9,0.0,1,1,1.8,58.2,32,0,3.0,55,63.2,1,17,,,,,81.1,49.6,78.4,50.2,,,0,3,56,,56.9,0.0,0,0,0,0,1,5,8.9,304,5.5,1,41.2,17,20,10.9,0.0,0,0,0.0,30.0,6,32,14.3,32,36.8,1,4,,,,,26.0,24.8,76.4,25.9,,,0,2,32,37.5,0.0,37.5,12,0,0,3,0,4,12.5,56,2.8
Jake Delhomme,303,QB,CLV,2,62,72.2,18,20,5.1,0.0,0,0,0.0,55.0,11,5,15.4,20,32.3,2,5,,,,,75.6,47.2,75.2,48.2,59.1,,0,3,22,0.0,33.8,0.0,0,0,0,2,0,1,4.5,122,6.1,0,8,42.3,38.1,45.5,28.8,64.9,37,40,11.6,0.0,0,2,4.9,55.0,22,13,8.3,42,67.7,2,9,,,,,79.5,45.3,77.4,47.7,,55.3,1,1,43,7.7,66.9,2.4,1,1,1,1,1,3,7.0,202,5.1,75.6,41,43,7.3,0.0,0,0,0.0,62.8,27,0,12.9,44,71.0,4,11,,,,,79.8,59.2,77.7,60.9,59.1,55.3,0,1,45,,68.2,0.0,0,1,1,1,0,1,2.2,242,5.6,1,42.9,14,17,15.8,0.0,0,2,10.5,35.3,6,18,0.0,18,29.0,0,3,,,,,75.1,27.4,74.7,28.4,,,1,3,20,5.6,31.6,5.6,1,0,0,2,1,3,15.0,82,4.8
Troy Smith,3790,QB,SF,2,56,63.2,19,20,8.5,0.0,1,2,9.5,55.0,11,14,8.3,23,41.1,1,6,,,,,76.1,76.3,75.3,74.8,,,0,0,24,21.4,100.6,13.0,3,0,0,0,1,0,0.0,173,8.7,0,28,27.0,79.4,85.3,42.8,73.1,26,27,12.7,0.0,1,6,19.4,66.7,18,13,5.3,33,58.9,1,15,,,,,22.4,80.2,76.9,85.3,,42.5,0,0,37,15.4,122.1,6.1,2,4,0,0,1,2,5.4,379,14.0,73.1,26,27,9.7,0.0,1,2,7.1,66.7,18,0,5.3,29,51.8,1,11,,,,,26.2,74.4,76.1,74.9,,56.8,0,0,30,,113.3,3.4,1,1,0,0,1,1,3.3,281,10.4,1,63.2,19,20,12.5,0.0,1,6,25.0,55.0,11,27,8.3,27,48.2,1,10,,,,,30.0,82.6,76.3,87.1,,45.5,0,0,31,14.8,116.7,14.8,4,3,0,0,1,1,3.2,271,13.6
Charlie Batch,367,QB,PIT,3,55,66.7,12,14,15.9,0.0,1,3,20.0,42.9,6,9,25.0,17,30.9,2,6,,,,,23.0,67.3,74.5,66.0,,62.5,1,0,19,11.1,61.9,5.9,1,2,0,0,0,1,5.3,81,5.8,0,25,25.6,52.5,57.8,37.0,70.6,34,35,10.8,0.0,0,2,5.1,65.7,23,13,4.2,38,69.1,1,8,,,,,79.3,53.3,77.3,53.7,,,0,3,42,23.1,82.0,7.9,3,0,1,0,3,2,4.8,271,7.7,79.3,29,31,8.4,0.0,1,1,2.9,67.7,21,0,8.7,33,60.0,2,9,,,,,78.6,60.0,76.9,59.1,,62.5,0,2,37,,83.9,0.0,0,2,1,0,2,1,2.7,229,7.4,1,52.9,17,18,18.4,0.0,0,4,21.1,44.4,8,22,11.1,22,40.0,1,5,,,,,24.6,57.0,75.3,57.1,,,1,1,24,18.2,63.0,18.2,4,0,0,0,1,2,8.3,123,6.8
