player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Shaun Hill,1255,QB,DET,9,377,72.0,93,105,7.9,0.0,5,3,2.7,53.3,56,30,16.4,113,30.0,11,28,,,,,86.2,68.0,81.2,68.3,,50.7,3,3,120,20.0,65.9,5.3,6,2,0,4,2,3,2.5,627,6.0,0,11,85.3,77.1,76.8,57.3,76.5,234,246,7.4,0.0,0,7,2.8,64.6,159,77,11.2,264,70.0,20,83,,,,,78.3,81.0,84.4,77.8,,77.4,2,8,272,10.4,84.0,3.0,8,10,3,7,11,5,1.8,1579,6.4,76.8,254,263,7.1,0.0,3,9,3.3,66.2,174,0,10.8,270,71.6,21,86,,,,,90.5,82.1,84.5,79.4,,73.2,0,9,277,,86.7,0.4,1,6,3,3,12,6,2.2,1800,6.8,3,69.9,73,88,9.4,0.0,2,1,1.1,46.6,41,107,19.6,107,28.4,10,25,,,,,59.0,65.5,81.1,64.6,,62.5,5,2,115,12.1,54.5,12.1,13,6,0,8,1,2,1.7,406,4.6
Brett Favre,14,QB,MIN,12,375,57.4,108,117,10.0,0.0,1,7,5.7,48.7,57,53,8.1,123,32.8,5,34,,,,,86.7,49.4,12.8,50.9,,58.3,5,9,129,9.4,47.0,4.1,5,1,0,3,3,10,7.8,781,6.7,0,18,47.4,59.5,64.1,27.6,75.1,229,234,8.4,0.0,2,8,3.2,66.2,155,73,9.9,252,67.2,17,80,,,,67.6,53.7,72.5,84.4,71.1,66.9,62.9,0,9,271,21.9,80.9,6.3,16,2,0,3,7,5,1.8,1665,7.1,74.1,243,247,8.3,0.0,2,11,4.2,66.0,163,0,9.4,249,66.4,17,86,,,,67.6,82.2,77.9,84.3,76.0,66.9,62.9,0,10,265,,79.2,0.0,0,2,0,2,6,3,1.1,1831,7.4,9,57.4,94,104,10.6,0.0,1,4,3.5,47.1,49,126,9.3,126,33.6,5,28,,,,,38.6,40.2,15.4,42.4,,58.3,5,8,135,16.7,46.8,16.7,21,1,0,4,4,12,8.9,615,5.9
Michael Vick,773,QB,PHI,10,365,76.3,80,93,11.9,0.0,3,8,8.2,54.8,51,68,16.4,118,32.3,10,41,,,,,43.0,91.3,14.5,79.1,,95.3,4,1,124,14.7,94.6,8.5,10,15,0,6,6,2,1.6,665,7.2,1,24,54.8,85.5,81.6,81.2,78.2,188,201,8.1,0.0,1,12,5.8,67.7,136,82,7.5,247,67.7,11,84,,,,,71.0,81.8,9.0,78.1,59.3,80.3,4,3,256,18.3,108.8,6.1,15,31,2,6,11,3,1.2,1848,9.2,81.6,190,195,7.7,0.0,3,13,6.5,74.4,145,0,6.5,215,58.9,10,93,,,,,90.1,92.0,39.3,90.2,59.3,86.8,0,0,219,,124.3,0.0,0,20,2,0,12,1,0.5,1862,9.5,4,67.9,78,99,13.1,0.0,1,7,6.5,42.4,42,150,20.8,150,41.1,11,32,,,,,28.6,73.4,0.0,60.7,,92.4,8,4,161,16.7,64.8,16.7,25,26,0,12,5,4,2.5,651,6.6
Derek Anderson,2430,QB,ARZ,12,355,53.7,108,117,9.5,0.0,3,2,1.7,41.0,48,64,17.2,128,36.1,10,25,,,,,62.4,32.7,14.1,35.3,,,3,5,131,17.2,42.5,8.6,11,0,0,3,2,7,5.3,514,4.4,0,1,72.5,48.2,49.6,54.0,67.3,202,210,10.6,0.0,4,11,5.0,57.6,121,73,11.0,227,63.9,15,75,,,,,75.5,61.5,83.9,61.0,,61.4,1,5,238,19.2,78.9,6.2,14,3,0,3,5,9,3.8,1552,7.4,63.8,210,217,10.4,0.0,5,8,3.5,54.4,118,0,11.9,218,61.4,16,72,,,,,90.2,51.0,40.7,52.2,,56.8,0,7,228,,71.5,0.0,0,1,0,2,6,10,4.4,1475,6.8,5,60.0,100,110,9.7,0.0,2,5,4.4,46.4,51,137,15.0,137,38.6,9,28,,,,,40.4,49.5,81.9,49.3,,66.5,4,3,141,18.2,54.8,18.2,25,2,0,4,1,6,4.3,591,5.4
David Garrard,1109,QB,JAX,12,339,67.1,85,94,9.6,0.0,4,5,5.2,55.3,52,49,8.8,109,32.2,5,36,,,,,85.7,70.6,81.0,71.3,,48.0,2,4,112,24.5,75.9,11.0,12,3,0,3,5,5,4.5,626,6.7,0,15,69.9,76.3,81.1,44.5,80.0,185,196,8.5,0.0,2,17,8.3,70.4,138,78,6.8,230,67.8,10,80,,,,,69.5,83.1,43.0,82.0,,65.6,3,8,242,19.2,101.5,6.5,15,19,0,6,15,8,3.3,1515,7.7,77.9,195,201,8.9,0.0,5,16,7.7,71.1,143,0,5.9,212,62.5,9,82,,,,,90.1,85.4,83.6,85.9,,45.5,0,9,221,,99.8,0.0,0,11,0,1,14,9,4.1,1635,8.1,2,70.7,75,89,8.9,0.0,1,6,6.5,52.8,47,127,11.3,127,37.5,6,34,,,,,52.6,67.6,15.0,64.7,,74.4,5,3,133,21.3,78.2,21.3,27,11,0,8,6,4,3.0,506,5.7
Ben Roethlisberger,1732,QB,PIT,9,327,66.3,98,105,10.3,0.0,4,10,9.1,56.2,59,57,9.2,117,35.8,6,43,,,,,34.8,81.7,81.3,79.4,,63.3,0,1,122,19.3,96.2,9.4,11,1,0,3,6,4,3.3,811,7.7,0,25,51.6,85.9,86.1,52.0,77.1,170,186,10.0,0.0,3,15,7.7,65.1,121,71,7.6,210,64.2,10,74,,,,,79.2,87.8,42.5,84.2,,80.2,2,4,222,21.1,94.0,7.1,15,9,4,7,7,5,2.3,1525,8.2,77.7,184,193,9.0,0.0,5,10,5.1,67.4,130,0,9.1,199,60.9,13,84,,,,,90.0,91.6,83.3,90.1,,80.0,0,3,203,,99.9,0.0,0,6,4,0,8,2,1.0,1593,8.3,1,63.1,84,98,12.5,0.0,2,15,13.8,51.0,50,128,5.7,128,39.1,3,33,,,,,29.0,72.3,22.0,70.8,,70.6,2,2,141,20.3,84.7,20.3,26,4,0,10,5,7,5.0,743,7.6
Alex Smith,2218,QB,SF,8,291,77.4,62,76,9.8,0.0,4,3,3.8,57.9,44,38,8.3,84,28.9,4,27,,,,,50.7,63.4,80.0,60.3,,78.3,2,3,87,15.8,81.0,7.1,6,2,0,8,3,4,4.6,620,8.2,1,28,72.2,58.3,60.0,55.3,76.0,171,193,6.1,0.0,3,5,2.5,60.1,116,68,10.8,207,71.1,14,57,,,,,79.0,58.8,0.0,59.9,,58.3,4,6,219,13.2,80.4,4.3,9,5,1,14,9,6,2.7,1189,6.2,79.7,172,182,7.0,0.0,4,6,3.1,69.8,127,0,7.3,185,63.6,10,63,,,,,89.9,68.4,34.3,68.5,,58.0,0,7,196,,88.0,0.0,0,3,1,5,7,6,3.1,1352,7.4,9,67.2,61,87,7.4,0.0,3,2,2.2,37.9,33,106,19.5,106,36.4,8,21,,,,,37.9,46.6,2.7,45.4,,74.2,6,2,110,14.2,65.2,14.2,15,4,0,17,5,4,3.6,457,5.3
Jon Kitna,217,QB,DAL,8,290,73.0,63,68,7.2,0.0,4,3,4.2,63.2,43,20,6.5,76,26.2,3,32,,,,,83.3,69.5,79.7,69.5,,54.5,1,2,80,30.0,101.0,7.9,6,2,0,0,5,0,0.0,554,8.1,0,9,41.9,58.7,62.4,38.4,77.3,181,193,7.1,0.0,5,9,4.5,66.8,129,48,7.9,214,73.8,11,68,,,,,46.7,58.9,83.7,58.4,,61.0,0,8,225,18.8,84.4,4.2,9,12,1,6,8,5,2.2,1391,7.2,77.6,201,213,7.5,0.0,8,11,5.0,67.1,143,0,8.3,222,76.6,13,84,,,,,90.2,72.3,83.7,72.4,,52.8,0,9,229,,93.3,0.0,0,9,1,3,12,3,1.3,1745,8.2,2,69.8,43,48,5.2,0.0,1,1,1.9,60.4,29,68,3.3,68,23.4,1,16,,,,,23.2,36.2,79.5,33.8,,66.7,1,1,76,22.1,68.1,22.1,15,5,0,3,1,2,2.6,200,4.2
Jason Campbell,2242,QB,OAK,10,280,73.7,76,84,9.1,0.04,4,5,5.7,57.1,48,50,14.3,106,37.9,8,28,,,,,23.3,51.6,81.1,51.4,59.9,61.8,0,2,114,34.0,83.2,16.0,17,5,0,4,4,7,6.1,555,6.6,0,23,28.4,64.2,65.9,46.3,69.8,139,152,10.5,0.0,7,10,5.9,57.2,87,65,10.3,174,62.1,10,57,,,,,63.5,75.6,83.1,73.8,60.0,66.5,0,4,193,15.4,85.1,5.7,10,12,1,5,6,4,2.1,1210,8.0,70.4,142,156,9.2,0.02,10,7,4.2,58.3,91,0,9.0,165,58.9,9,51,,,,,89.2,75.3,82.8,73.5,60.0,66.9,0,1,179,,91.4,0.0,0,9,1,3,7,3,1.7,1065,6.8,2,72.6,73,80,11.7,0.0,1,8,8.9,55.0,44,115,17.0,115,41.1,9,34,,,,,20.7,53.6,81.5,52.9,59.9,62.4,0,5,128,23.5,70.8,23.5,27,8,0,6,3,8,6.3,700,8.8
Jimmy Clausen,5573,QB,CAR,10,257,61.7,60,74,8.5,0.0,2,3,3.7,43.2,32,46,13.5,93,36.2,5,20,,,,,84.9,49.4,0.0,50.5,,61.3,2,0,100,34.8,57.5,17.2,16,3,0,10,0,3,3.0,345,4.7,0,5,82.7,53.8,55.6,36.7,71.2,132,150,5.7,0.0,6,6,3.9,55.3,83,40,11.7,164,63.8,11,39,,,,,88.8,58.4,82.6,60.2,,45.4,1,7,170,20.0,53.6,4.9,8,6,1,10,1,4,2.4,816,5.4,71.7,152,165,6.3,0.0,6,6,3.5,58.2,96,0,11.9,171,66.5,13,48,,,,,89.2,61.6,82.7,62.0,,54.1,0,6,178,,61.8,0.0,0,6,1,6,1,4,2.2,966,5.9,1,55.0,40,59,7.7,0.0,2,3,4.6,32.2,19,86,13.6,86,33.5,3,11,,,,,84.3,42.0,0.0,45.5,,49.0,3,1,92,27.9,35.6,27.9,24,3,0,14,0,3,3.3,195,3.3
Tony Romo,1693,QB,DAL,6,223,78.3,69,72,7.4,0.0,1,3,4.1,69.4,50,26,7.4,75,33.6,4,27,,,,,83.2,85.9,79.6,83.6,,,2,1,77,11.5,108.0,4.0,3,0,0,0,4,0,0.0,611,8.5,1,9,90.3,91.9,90.8,76.2,76.9,134,141,7.9,0.0,2,10,6.6,69.5,98,40,4.9,148,66.4,5,49,,,,,88.2,91.5,82.3,89.6,,82.6,1,6,158,10.0,88.4,2.7,4,3,0,4,7,4,2.5,1000,7.1,81.0,153,156,7.4,0.0,2,9,5.6,75.0,117,0,5.6,157,70.4,7,60,,,,,88.5,90.7,82.4,88.6,,65.6,0,6,163,,100.3,0.0,0,1,0,1,9,3,1.8,1217,7.8,3,66.0,50,57,8.7,0.0,1,4,6.3,54.4,31,66,6.1,66,29.6,2,16,,,,,82.7,89.9,79.4,85.5,,74.8,3,1,72,10.6,80.6,10.6,7,2,0,3,2,1,1.4,394,6.9
Kerry Collins,115,QB,TEN,7,185,73.5,34,42,9.3,0.0,2,3,6.4,52.4,22,24,12.0,44,23.8,3,11,,,,,30.9,60.6,77.9,60.3,,,1,0,49,8.3,90.8,4.5,2,0,0,5,3,1,2.0,214,5.1,0,31,72.3,62.4,62.2,49.2,73.6,125,136,9.5,0.0,3,6,4.1,60.3,82,35,10.9,141,76.2,10,42,,,,,87.7,62.8,82.1,62.5,,58.3,2,5,150,11.4,74.9,2.8,4,1,2,4,5,6,4.0,837,6.2,76.1,117,125,9.4,0.0,4,7,5.1,64.8,81,0,9.0,126,68.1,8,44,,,,,87.2,66.8,81.7,66.3,,58.3,0,4,137,,92.6,0.0,0,1,2,2,8,5,3.6,854,6.8,1,66.7,42,53,9.6,0.0,1,2,3.6,43.4,23,59,17.9,59,31.9,5,9,,,,,38.7,52.7,78.8,53.0,,,3,1,62,10.2,45.9,10.2,6,0,0,7,0,2,3.2,197,3.7
Vince Young,2948,QB,TEN,9,182,73.8,42,45,9.9,0.0,0,5,10.0,66.7,30,21,3.2,51,28.0,1,19,,,,,36.1,80.0,78.4,79.0,,57.9,2,0,56,23.8,121.9,9.8,5,1,0,1,4,2,3.6,374,8.3,0,31,26.2,67.2,69.9,48.4,67.6,105,111,12.9,0.0,3,10,8.7,56.8,63,38,11.3,131,72.0,8,44,,,,,27.3,64.5,81.7,62.8,,67.0,0,3,136,21.1,89.2,6.1,8,12,0,3,6,9,6.6,881,7.9,70.9,110,115,10.9,0.0,3,7,5.7,62.6,72,0,7.7,123,67.6,6,48,,,,,62.2,72.5,81.5,71.2,,64.2,0,3,130,,92.8,0.0,0,8,0,2,6,8,6.2,883,7.7,2,64.9,37,41,15.4,0.0,0,8,18.6,51.2,21,59,12.5,59,32.4,3,15,,,,,20.5,64.4,78.8,63.2,,63.3,2,0,62,22.0,115.1,22.0,13,5,0,2,4,3,4.8,372,9.1
Bruce Gradkowski,3139,QB,OAK,6,172,58.9,56,65,9.1,0.0,3,4,5.7,46.2,30,39,9.1,75,43.6,3,20,,,,,25.0,50.0,79.7,49.5,,66.4,2,1,80,20.5,71.4,10.7,8,2,0,4,3,3,3.8,342,5.3,0,23,45.4,57.2,59.4,48.3,68.2,88,92,9.7,0.0,0,4,4.1,57.6,53,22,11.7,97,56.4,7,31,,,,,85.1,67.4,80.6,67.8,,51.7,2,6,102,9.1,62.6,2.1,2,3,0,2,2,3,2.9,717,7.8,68.9,106,108,9.6,0.0,2,3,2.7,59.3,64,0,12.3,111,64.5,9,40,,,,,85.8,72.8,81.0,72.7,,51.6,0,6,113,,66.4,0.0,0,3,0,0,2,3,2.7,827,7.7,3,52.6,38,49,9.1,0.0,1,5,8.8,38.8,19,61,5.0,61,35.5,1,11,,,,,23.8,38.7,79.2,38.5,,66.4,4,1,69,16.4,66.0,16.4,10,2,0,6,3,3,4.3,232,4.7
Kevin Kolb,3652,QB,PHI,5,167,77.8,27,29,7.7,0.0,1,1,3.2,65.5,19,15,9.5,32,19.2,2,10,,,,,78.1,68.8,76.6,68.0,,,0,0,34,20.0,87.6,9.4,3,0,0,1,0,0,0.0,215,7.4,0,24,39.2,60.1,58.0,66.4,76.6,111,124,8.2,0.0,4,5,3.7,62.9,78,40,8.2,135,80.8,7,46,,,,,29.3,58.4,82.0,54.9,,86.0,0,4,146,17.5,84.3,5.2,7,4,3,6,6,9,6.2,806,6.5,74.7,99,111,8.4,0.0,5,4,3.5,62.2,69,0,6.8,112,67.1,5,38,,,,,67.1,60.1,81.1,58.8,,65.9,0,3,116,,77.0,0.0,0,1,3,4,2,4,3.4,755,6.8,1,82.1,39,42,7.3,0.0,0,2,4.0,66.7,28,55,12.5,55,32.9,4,18,,,,,25.1,62.6,78.9,57.5,,81.0,0,1,64,18.2,105.9,18.2,10,3,0,3,4,5,7.8,266,6.3
Matt Moore,4018,QB,CAR,6,161,74.4,43,46,8.0,0.0,2,1,2.0,58.7,27,24,15.6,53,32.9,5,16,,,,,35.4,62.3,78.4,61.9,,,0,3,56,29.2,58.2,13.2,7,0,0,1,1,3,5.4,299,6.5,0,5,29.2,49.6,49.6,54.3,68.2,88,97,10.3,0.0,2,4,4.1,53.6,52,31,13.3,108,67.1,8,32,,,,,29.8,43.1,80.9,44.5,,54.3,2,7,109,19.4,54.4,5.6,6,5,1,4,4,9,8.3,558,5.8,74.0,100,105,10.4,0.0,3,4,3.7,59.0,62,0,16.2,106,65.8,12,39,,,,,85.5,64.0,80.9,63.8,,58.3,0,6,109,,70.9,0.0,0,1,1,1,5,6,5.5,694,6.6,0,58.1,31,38,7.0,0.0,1,1,2.6,44.7,17,55,5.6,55,34.2,1,9,,,,,19.5,27.4,78.4,27.9,,56.0,2,4,56,23.6,17.7,23.6,13,4,0,4,0,6,10.7,163,4.3
Jake Delhomme,303,QB,CLV,5,156,69.4,36,40,5.6,0.0,2,0,0.0,57.5,23,12,8.0,40,25.6,2,10,,,,,79.5,50.0,77.6,50.8,56.2,,0,4,43,0.0,32.4,0.0,0,0,0,2,0,2,4.7,211,5.3,0,8,55.1,53.3,59.5,28.8,74.3,101,109,8.7,0.0,0,5,4.4,64.2,70,33,6.7,116,74.4,5,26,,,,,67.8,62.3,8.8,63.8,,50.3,2,3,121,18.2,75.5,5.2,6,1,1,5,2,7,5.8,661,6.1,80.0,105,110,7.6,0.0,2,3,2.7,70.9,78,0,7.1,111,71.2,6,31,,,,,85.8,79.3,81.1,78.9,56.2,55.3,0,2,114,,81.8,0.0,0,1,1,2,0,2,1.8,745,6.8,2,50.0,32,39,8.9,0.0,0,2,4.7,38.5,15,45,6.3,45,28.8,1,5,,,,,45.4,24.8,0.0,26.4,,58.3,2,5,50,13.3,25.2,13.3,6,0,0,5,2,7,14.0,127,3.3
Troy Smith,3790,QB,SF,5,155,60.0,50,53,10.1,0.0,2,6,10.9,45.3,24,25,20.0,59,38.1,6,14,,,,,81.6,72.4,78.7,69.7,,65.6,1,0,61,20.0,87.7,8.5,5,1,0,0,3,0,0.0,369,7.0,0,28,54.3,74.7,76.6,49.9,69.1,68,73,11.2,0.0,1,10,12.7,57.5,42,38,10.6,96,61.9,5,31,,,,,35.0,74.1,80.6,77.1,,48.6,2,3,102,28.9,74.8,11.5,11,12,0,2,1,3,2.9,654,9.0,68.8,80,83,10.1,0.0,2,7,8.2,57.8,48,0,12.7,92,59.4,7,31,,,,,53.4,75.8,80.3,75.5,,58.9,0,2,94,,86.1,1.1,1,8,0,1,3,2,2.1,673,8.1,1,57.9,38,43,12.2,0.0,1,9,18.4,41.9,18,63,18.2,63,40.6,4,14,,,,,55.1,70.1,79.2,71.9,,50.6,3,1,69,23.8,68.9,23.8,15,5,0,1,1,1,1.4,350,8.1
Colt McCoy,5609,QB,CLV,5,152,67.4,46,48,7.5,0.0,1,3,6.0,60.4,29,25,6.5,63,41.4,2,17,,,,64.7,82.1,76.4,79.0,71.6,90.6,68.2,0,0,65,36.0,80.6,14.3,9,6,0,1,0,0,0.0,324,6.8,0,8,88.9,80.0,76.9,69.6,76.7,73,79,9.1,0.0,1,2,2.4,65.8,52,20,7.1,89,58.6,4,35,,,,,84.3,83.8,80.2,76.2,,92.0,0,3,92,30.0,88.2,6.7,6,4,1,4,3,3,3.3,653,8.3,72.2,97,100,8.4,0.0,1,2,2.0,65.0,65,0,7.1,107,70.4,5,38,,,,64.7,85.6,81.3,80.9,75.6,90.6,78.9,0,3,109,,79.6,0.0,0,7,1,1,1,2,1.8,781,7.8,1,77.3,22,27,9.2,0.0,1,3,10.0,59.3,16,45,5.9,45,29.6,1,14,,,,,80.1,80.3,77.8,72.3,,86.8,0,0,48,33.3,106.4,33.3,15,3,0,4,2,1,2.1,196,7.3
Seneca Wallace,1422,QB,CLV,4,108,63.6,22,24,9.9,0.0,0,1,3.6,54.2,13,15,7.1,27,25.0,1,8,,,,,77.6,64.5,76.3,61.4,,65.6,0,0,31,13.3,109.0,7.4,2,1,0,2,3,1,3.2,128,5.3,0,8,86.2,66.5,67.4,51.1,76.8,69,76,8.2,0.0,1,4,5.3,65.8,50,20,5.7,81,75.0,3,27,,,,64.7,83.7,68.4,79.9,68.8,61.1,53.4,1,2,83,20.0,81.4,4.9,4,1,0,5,1,1,1.2,566,7.4,73.5,68,73,8.0,0.0,1,5,6.8,64.4,47,0,6.0,73,67.6,3,26,,,,64.7,83.0,69.9,79.5,70.1,61.1,55.3,0,1,75,,98.9,0.0,0,0,0,4,4,2,2.7,537,7.4,1,73.9,23,27,10.3,0.0,0,0,0.0,59.3,16,35,5.9,35,32.4,1,9,,,,,78.9,62.2,77.1,59.4,,68.5,1,1,39,17.1,60.3,17.1,6,2,0,3,0,0,0.0,157,5.8
Matthew Stafford,4924,QB,DET,3,102,69.2,26,30,7.5,0.0,1,2,5.6,56.7,17,9,5.6,32,31.4,1,10,,,,,78.7,83.5,77.0,82.5,,58.3,0,0,38,11.1,114.0,3.1,1,1,0,3,4,0,0.0,181,6.0,0,11,85.9,81.8,78.8,70.9,66.2,65,66,7.4,0.0,1,2,2.8,60.6,40,16,7.0,70,68.6,3,18,,,,,83.0,74.2,79.5,71.6,,65.9,0,1,76,18.8,78.7,4.3,3,1,0,0,2,1,1.3,354,5.4,74.3,74,77,5.8,0.0,2,2,2.4,66.2,51,0,7.3,77,75.5,4,24,,,,,83.7,82.2,79.9,80.3,,,0,1,84,,97.8,0.0,0,0,0,1,5,1,1.2,449,5.8,0,35.3,17,19,14.8,0.0,0,2,8.3,31.6,6,25,0.0,25,24.5,0,4,,,,,77.2,69.6,76.1,67.1,,66.5,0,0,30,16.0,64.8,16.0,4,2,0,2,1,0,0.0,86,4.5
Trent Edwards,3708,QB,JAX,3,93,75.0,12,16,4.0,0.0,0,0,0.0,43.8,7,12,22.2,22,23.7,2,4,,,,,76.1,46.4,0.0,50.0,,58.7,2,2,24,33.3,11.5,18.2,4,2,0,2,0,1,4.2,48,3.0,0,15,85.0,50.4,55.8,38.8,77.8,54,60,5.6,0.0,3,1,1.6,60.0,36,29,14.3,71,76.3,6,16,,,,,83.0,54.3,79.5,59.1,,39.7,0,2,75,17.2,66.9,7.0,5,6,0,3,1,3,4.0,333,5.6,72.7,44,46,5.9,0.0,2,1,2.0,56.5,26,0,18.8,52,55.9,6,13,,,,,81.1,49.4,78.4,54.1,,42.9,0,3,56,,50.5,0.0,0,6,0,0,1,2,3.6,235,5.1,1,86.4,22,30,4.1,0.0,1,0,0.0,56.7,17,41,10.5,41,44.1,2,7,,,,,79.5,56.0,0.0,59.7,,54.2,2,1,43,22.0,55.7,22.0,9,2,0,5,0,2,4.7,146,4.9
Drew Stanton,3659,QB,DET,5,93,65.2,23,25,3.2,0.0,0,0,0.0,48.0,12,8,20.0,27,29.0,3,6,,,,,77.2,48.7,76.0,50.1,,57.9,1,0,29,12.5,64.3,3.7,1,1,0,1,0,0,0.0,133,5.3,0,11,39.1,49.0,45.8,64.5,70.9,55,57,8.8,0.0,0,4,6.8,59.6,34,24,12.8,66,71.0,5,20,,,,,27.3,47.4,79.1,47.0,,63.3,0,3,68,20.8,76.3,7.6,5,4,1,1,3,6,8.8,395,6.9,78.6,56,58,5.9,0.0,0,4,6.6,65.5,38,0,13.6,61,65.6,6,20,,,,,81.9,70.0,78.9,69.8,,57.9,0,1,64,,98.8,0.0,0,3,1,1,3,1,1.6,446,7.7,1,45.5,22,24,10.3,0.0,0,0,0.0,33.3,8,32,20.0,32,34.4,2,6,,,,,21.6,23.5,76.5,23.8,,63.0,1,2,33,18.8,9.4,18.8,6,2,0,1,0,5,15.2,82,3.4
Max Hall,5878,QB,ARZ,6,92,62.1,29,31,10.1,0.0,0,1,3.2,54.8,17,20,5.6,39,42.4,1,8,,,,,36.3,36.8,77.1,38.4,,,0,3,39,40.0,30.5,20.5,8,0,0,2,0,4,10.3,166,5.4,0,1,30.2,29.5,30.0,59.9,51.1,45,47,7.4,0.0,1,0,0.0,46.8,22,17,4.3,53,57.6,1,14,,,,,34.0,30.3,78.3,32.4,,,0,3,54,35.3,39.7,11.3,6,0,0,1,1,6,11.1,204,4.3,61.1,54,55,7.9,0.0,1,1,1.8,58.2,32,0,3.0,55,59.8,1,17,,,,,81.1,49.6,78.4,50.2,,,0,3,56,,56.9,0.0,0,0,0,0,1,5,8.9,304,5.5,1,40.0,20,23,10.2,0.0,0,0,0.0,30.4,7,37,12.5,37,40.2,1,5,,,,,21.8,22.4,76.9,23.6,,,0,3,37,37.8,0.4,37.8,14,0,0,3,0,5,13.5,66,2.9
