player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Chris Jones,6798,P,DAL,15,54,54,4.68,40.63,45.67,8.7,0,0,4,16,9,82.1,22,63,8,0,40.7,192,22,54,252.76,2194,4,2466
Bryan Anger,7072,P,TB,15,65,65,4.73,42.46,45.94,5.7,0,0,9,25,30,83.9,33,59,3,0,33.8,126,22,65,307.67,2760,5,2986
Brad Nortman,7192,P,JAX,15,73,73,4.52,39.33,46.58,13.0,0,0,14,16,15,65.7,29,78,5,0,41.1,389,30,73,329.63,2871,7,3400
Johnny Hekker,7252,P,LA,15,91,91,4.4,46.12,47.73,4.1,0,0,11,37,26,83.5,55,78,11,0,34.1,126,31,91,400.57,4197,1,4343
Drew Butler,7302,P,ARZ,7,32,32,4.34,35.63,42.19,10.5,0,0,2,8,1,45.0,10,62,2,0,62.5,210,20,32,138.88,1140,0,1350
Marquette King,7410,P,OAK,15,73,73,4.41,40.95,47.73,12.7,0,0,13,13,23,77.6,33,72,11,3,38.4,355,28,73,322.1,2989,7,3484
Ryan Quigley,7573,P,ARZ,6,34,34,4.71,38.26,41.65,9.4,1,0,5,18,1,65.9,15,55,1,0,23.5,75,8,35,160.26,1301,2,1416
Jeff Locke,7937,P,MIN,15,72,72,4.4,39.17,42.93,8.8,0,0,14,27,18,62.8,33,72,3,0,33.3,211,24,72,316.46,2820,3,3091
Sam Martin,7947,P,DET,15,58,58,4.47,44.14,48.45,6.1,0,0,7,14,11,74.2,26,63,3,0,53.4,190,31,58,258.97,2560,3,2810
Colton Schmidt,8104,P,BUF,15,69,69,4.29,38.13,42.45,7.2,0,0,7,7,4,53.7,24,58,18,0,47.8,238,33,69,295.73,2631,3,2929
Ryan Allen,8242,P,NE,15,69,69,4.21,41.32,44.51,5.0,0,0,14,19,19,63.1,28,57,6,0,34.8,120,24,69,290.54,2851,5,3071
Brad Wing,8256,P,NYG,15,85,85,4.17,41.22,46.28,9.4,0,0,20,15,21,66.5,33,63,11,0,36.5,290,31,85,354.18,3504,7,3934
Tress Way,8358,P,WAS,15,42,42,4.41,38.21,44.31,8.4,0,0,4,6,32,69.5,16,61,7,0,50.0,176,21,42,185.37,1605,4,1861
Pat O'Donnell,8826,P,CHI,15,65,65,4.43,38.68,43.86,12.5,0,0,5,30,6,71.1,26,67,5,0,29.2,237,19,65,287.95,2514,5,2851
Chandler Catanzaro,9140,K,ARZ,1,2,2,3.61,33.0,33.0,,0,0,1,0,1,58.8,0,47,1,0,0.0,0,0,2,7.21,66,0,66
Michael Palardy,9277,P,CAR,6,32,32,4.28,37.75,42.72,6.3,0,0,6,5,5,56.5,13,56,0,0,59.4,119,19,32,136.8,1208,2,1367
Jacob Schum,9373,P,GB,15,51,51,4.32,39.27,43.8,9.4,0,0,6,16,12,63.7,16,65,9,0,31.4,151,16,51,220.43,2003,4,2234
Bradley Pinion,9598,P,SF,15,94,94,4.48,39.3,43.76,8.7,0,0,11,37,28,54.6,25,65,3,0,41.5,339,39,94,421.14,3694,4,4113
Matt Darr,9812,P,MIA,15,85,85,4.25,39.82,44.53,8.3,0,1,14,24,17,67.7,32,66,6,1,42.4,300,36,85,361.42,3385,5,3785
Matt Wile,9972,K,ARZ,3,9,9,4.52,43.0,45.11,4.8,0,0,2,3,1,73.9,2,59,0,0,44.4,19,4,9,40.69,387,0,406
Jordan Berry,10236,P,PIT,15,60,60,4.35,40.48,45.53,9.7,1,0,7,15,25,69.5,26,63,10,0,41.7,243,25,61,260.75,2429,3,2732
Drew Kaser,10813,P,SD,15,58,58,4.3,41.29,46.24,5.8,0,0,6,10,27,49.3,19,69,5,0,55.2,187,32,58,249.18,2395,5,2682
Riley Dixon,10862,P,DEN,15,84,84,4.29,41.32,45.76,6.8,0,0,11,23,10,63.7,30,68,6,0,44.0,253,37,84,360.66,3471,6,3844
Lachlan Edwards,10869,P,NYJ,15,70,70,4.35,37.86,42.93,8.9,1,0,8,20,22,51.1,26,59,6,0,47.1,295,33,71,304.66,2650,3,3005
