player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Michael Palardy,9277,P,CAR,6,25,25,4.41,40.56,45.52,6.4,0,0,3,9,5,78.2,13,59,0,0,40.0,64,10,25,110.18,1014,3,1138
Bradley Pinion,9598,P,SF,7,29,29,4.54,37.24,43.0,9.2,1,0,1,7,28,62.8,9,59,4,0,55.2,147,16,30,131.57,1080,1,1247
Matt Wile,9972,P,MIN,7,34,34,4.48,42.38,45.21,5.1,1,0,7,8,18,67.7,15,70,6,0,32.4,56,11,35,152.28,1441,2,1537
Jordan Berry,10236,P,PIT,6,29,29,4.32,39.1,43.1,9.5,0,0,5,10,25,58.2,13,69,4,0,27.6,76,8,29,125.14,1134,2,1250
Drew Kaser,10813,P,LAC,4,13,13,4.23,38.08,48.38,16.3,1,0,2,2,27,60.5,7,66,1,0,53.8,114,7,14,55.02,495,1,629
Riley Dixon,10862,P,NYG,7,30,30,4.4,41.67,47.47,7.6,0,0,4,7,21,66.8,11,60,1,0,50.0,114,15,30,132.13,1250,3,1424
Lachlan Edwards,10869,P,NYJ,7,34,34,4.32,42.38,47.59,7.2,0,0,3,5,22,58.9,12,62,5,0,55.9,137,19,34,146.71,1441,2,1618
Rigoberto Sanchez,12130,P,IND,7,26,26,4.45,43.08,45.96,5.0,0,0,4,9,14,62.7,9,61,1,0,42.3,55,11,26,115.76,1120,1,1195
Matt Haack,12212,P,MIA,7,36,36,4.42,39.31,45.5,8.9,0,0,3,8,17,67.8,17,65,5,0,44.4,143,16,36,158.94,1415,4,1638
Cameron Johnston,12255,P,PHI,7,32,32,4.18,43.97,49.72,5.3,0,0,4,5,24,56.4,12,68,2,0,50.0,84,16,32,133.71,1407,5,1591
Johnny Townsend,22261,P,OAK,6,24,24,4.34,39.04,43.13,5.8,0,0,3,5,23,52.0,5,56,4,0,41.7,58,10,24,104.26,937,2,1035
Corey Bojorquez,27626,P,BUF,7,40,40,4.27,41.33,45.75,6.9,1,0,6,8,4,59.8,21,60,4,0,50.0,137,20,41,170.97,1653,2,1830
Logan Cooke,29214,P,JAX,7,35,35,4.24,38.0,41.66,3.7,0,0,7,3,15,50.6,17,61,8,0,37.1,48,13,35,148.3,1330,4,1458
Michael Dickson,35381,P,SEA,6,31,31,4.17,41.81,46.26,8.2,0,0,4,5,29,68.0,15,69,8,0,38.7,98,12,31,129.38,1296,2,1434
Colby Wadman,38062,P,DEN,3,18,18,4.31,35.67,42.17,14.6,0,0,0,8,10,52.9,7,57,2,0,44.4,117,8,18,77.51,642,0,759
J.K. Scott,38809,P,GB,5,22,22,4.59,40.14,45.86,11.0,0,0,2,10,12,71.4,8,63,1,0,27.3,66,6,22,100.97,883,3,1009
Trevor Daniel,38843,P,HST,7,32,32,4.29,39.31,43.63,7.1,0,0,5,11,13,61.1,17,61,2,0,34.4,78,11,32,137.4,1258,3,1396
