player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_pass_rush_defense,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_pass_rush_defense,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_pass_rush_defense,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_pass_rush_defense,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Nick Foles,7089,QB,PHI,2,88,92.3,13,13,6.3,2.53,0,0,0.0,84.6,11,8,8.3,15,17.0,1,5,,,,,22.4,57.7,74.3,,57.7,,,,,0,0,18,25.0,106.7,13.3,2,0,0,0,0,1,5.6,125,9.6,0,24,28.9,61.1,56.8,67.4,70.8,65,69,7.5,2.79,0,1,1.3,62.3,43,19,6.5,73,83.0,3,15,,,,64.7,47.2,60.3,79.7,,57.1,90.6,,63.3,,0,1,79,15.8,72.5,4.1,3,1,1,3,1,2,2.5,326,4.7,77.2,57,60,6.0,2.42,0,1,1.5,68.3,41,0,6.8,61,69.3,3,14,,,,64.7,82.4,63.3,79.2,,59.5,90.6,,63.3,,0,1,68,,79.6,0.0,0,1,1,2,1,1,1.5,316,5.3,0,66.7,21,22,11.0,3.46,0,0,0.0,59.1,13,27,7.1,27,30.7,1,6,,,,,18.5,52.9,76.0,,53.3,,,,,0,0,29,18.5,76.9,18.5,5,0,0,1,0,2,6.9,135,6.1
Sam Bradford,5526,QB,ARZ,3,88,78.6,14,14,4.7,2.21,0,1,6.7,71.4,10,9,9.1,15,17.0,1,2,,,,,74.2,62.3,74.1,,63.4,,,58.3,,0,0,17,11.1,109.2,6.7,1,0,0,0,1,0,0.0,80,5.7,0,1,23.7,41.4,42.6,64.3,64.1,64,66,6.7,2.37,1,0,0.0,60.6,40,28,2.4,73,83.0,1,15,,,,,21.9,38.8,79.5,,38.7,,,64.4,,0,4,75,17.9,52.6,6.8,5,1,0,1,1,7,9.3,320,4.8,72.5,51,51,5.6,2.11,0,1,1.9,70.6,36,0,2.7,51,58.0,1,11,,,,,80.9,67.7,78.3,,66.9,,,,,0,1,54,,83.1,0.0,0,0,0,0,1,1,1.9,292,5.7,2,55.6,27,29,7.9,2.67,1,0,0.0,48.3,14,37,6.7,37,42.0,1,6,,,,,16.5,25.6,77.0,,25.7,,,64.1,,0,3,38,16.2,29.7,16.2,6,1,0,1,1,6,15.8,108,3.7
Josh Rosen,35460,QB,ARZ,3,65,78.6,14,15,8.4,2.38,0,0,0.0,66.7,10,9,9.1,16,24.6,1,4,,,,,74.5,64.9,74.3,,64.4,,,,,0,0,18,11.1,79.3,6.3,1,0,0,1,0,0,0.0,78,5.2,0,1,83.1,64.0,65.4,48.2,60.0,40,44,10.5,2.75,0,6,12.2,43.2,19,22,20.8,49,75.4,5,14,,,,,80.9,62.0,78.3,,64.7,,,46.3,,0,1,54,9.1,72.9,4.1,2,3,1,3,2,2,3.7,308,7.0,71.9,32,34,8.5,2.18,0,3,8.1,58.8,20,0,13.0,34,52.3,3,12,,,,,78.6,62.6,76.9,,62.2,,,,,0,0,37,,107.1,0.0,0,0,1,1,2,1,2.7,297,8.7,0,54.5,22,25,12.0,3.18,0,3,10.3,36.0,9,31,25.0,31,47.7,3,6,,,,,78.3,63.0,76.7,,66.9,,,46.3,,0,1,35,9.7,30.3,9.7,3,3,0,3,0,1,2.9,89,3.6
Blaine Gabbert,6162,QB,TEN,3,48,69.2,13,14,8.3,2.26,0,0,0.0,64.3,9,7,0.0,17,35.4,0,5,,,,,74.5,56.0,0.0,,59.5,,,,,0,0,18,42.9,112.8,17.6,3,0,0,1,1,0,0.0,112,8.0,0,31,80.7,51.9,54.2,52.7,61.3,31,31,5.0,2.12,0,0,0.0,51.6,16,1,15.8,31,64.6,3,9,,,,,77.7,51.9,76.6,,52.5,59.3,,,,0,1,33,0.0,49.1,0.0,0,0,0,0,0,1,3.0,130,4.2,67.5,40,40,5.1,2.08,0,0,0.0,60.0,24,0,11.1,40,83.3,3,13,,,,,79.3,66.3,0.0,,67.6,59.3,,,,0,1,42,,74.1,0.0,0,0,0,0,1,0,0.0,231,5.8,2,25.0,4,5,14.8,2.61,0,0,0.0,20.0,1,8,0.0,8,16.7,0,1,,,,,70.3,24.2,71.9,,25.4,,,,,0,0,9,37.5,39.6,37.5,3,0,0,1,0,1,11.1,11,2.2
Jameis Winston,9434,QB,TB,1,23,100.0,4,4,7.8,2.03,0,0,0.0,100.0,4,0,0.0,4,17.4,0,3,,,,,68.0,57.0,69.9,,57.1,,,,,0,0,5,,107.3,0.0,0,0,0,0,0,0,0.0,39,9.8,0,30,76.1,52.4,49.9,64.4,75.0,16,16,9.8,2.98,0,1,6.3,75.0,12,5,0.0,19,82.6,0,7,,,,,74.8,51.8,74.5,,49.2,,,64.4,,0,2,19,40.0,73.4,10.5,2,1,0,0,1,1,5.3,106,6.6,88.9,18,18,7.7,2.44,0,1,5.6,88.9,16,0,0.0,18,78.3,0,9,,,,,74.5,54.7,74.3,,55.0,,,,,0,1,18,,95.6,0.0,0,0,0,0,1,1,5.6,145,8.1,0,0.0,2,2,25.0,4.14,0,0,0.0,0.0,0,5,,5,21.7,0,1,,,,,68.9,50.9,70.6,,44.5,,,64.4,,0,1,6,40.0,0.0,40.0,2,1,0,0,0,0,0.0,0,0.0
Nathan Peterman,11926,QB,BUF,1,22,0.0,6,7,16.5,2.45,1,0,0.0,0.0,0,2,,8,36.4,0,0,,,,,70.3,23.6,71.5,,25.0,,,,,0,2,8,50.0,0.0,12.5,1,0,0,0,0,2,25.0,0,0.0,0,4,75.6,24.3,25.3,55.7,75.0,8,11,4.6,2.72,1,0,0.0,45.5,5,5,16.7,14,63.6,1,0,,,,,73.2,31.9,73.5,,36.0,,,55.7,,1,0,14,40.0,52.5,14.3,2,1,0,1,0,1,7.1,24,2.2,46.2,13,15,9.9,2.15,1,0,0.0,33.3,5,0,16.7,15,68.2,1,0,,,,,73.5,28.0,73.7,,29.0,,,,,0,1,15,,14.6,0.0,0,0,0,1,0,1,6.7,24,1.6,0,0.0,1,3,7.0,3.63,1,0,0.0,0.0,0,7,,7,31.8,0,0,,,,,69.6,24.8,71.1,,26.4,,,55.7,,1,1,7,42.9,0.0,42.9,3,1,0,0,0,2,28.6,0,0.0
DeShone Kizer,11807,QB,GB,1,9,100.0,1,1,12.0,2.3,0,0,0.0,100.0,1,1,0.0,1,11.1,0,1,,,,,60.4,73.3,64.6,,71.9,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,29,29.0,0,12,18.1,25.1,26.0,,50.0,6,6,8.7,2.95,0,0,0.0,50.0,3,3,0.0,8,88.9,0,2,,,,,17.4,21.1,71.5,,22.6,,,,,0,1,8,66.7,22.2,25.0,2,0,0,0,0,2,25.0,26,4.3,60.0,5,5,10.6,2.84,0,0,0.0,60.0,3,0,0.0,5,55.6,0,2,,,,,68.0,46.0,69.9,,47.1,,,,,0,0,5,,73.8,0.0,0,0,0,0,0,0,0.0,26,5.2,0,50.0,2,2,5.5,2.93,0,0,0.0,50.0,1,4,0.0,4,44.4,0,1,,,,,14.2,21.9,69.2,,23.5,,,,,0,1,4,50.0,56.3,50.0,2,0,0,0,0,2,50.0,29,14.5
Lamar Jackson,46416,QB,BLT,2,7,0.0,1,2,16.0,4.6,0,0,0.0,0.0,0,1,,2,28.6,0,0,,,,,63.6,30.1,66.9,,33.0,,,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,1,50.0,0,0.0,0,3,77.1,58.9,40.4,71.5,33.3,3,3,11.7,4.32,0,0,0.0,33.3,1,3,0.0,5,71.4,0,1,,,,,68.0,51.3,75.5,,56.3,54.1,,58.3,,0,0,5,33.3,63.2,20.0,1,1,0,0,0,0,0.0,24,8.0,0.0,2,2,14.0,3.97,0,0,0.0,0.0,0,0,,3,42.9,0,0,,,,,65.5,32.6,75.5,,31.9,54.1,,58.3,,0,0,3,,39.6,0.0,0,1,0,0,0,1,33.3,0,0.0,0,50.0,2,3,11.5,4.73,0,0,0.0,33.3,1,4,0.0,4,57.1,0,1,,,,,66.9,58.9,68.7,,59.0,,,,,0,0,4,25.0,63.2,25.0,1,0,0,1,0,0,0.0,24,8.0
Matt Schaub,1811,QB,ATL,1,7,100.0,1,1,15.0,2.0,0,0,0.0,0.0,0,0,100.0,1,14.3,1,0,,,,,60.4,54.5,64.6,,55.1,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,2,17.7,39.8,55.0,45.9,100.0,6,6,2.7,1.98,0,0,0.0,83.3,5,0,16.7,6,85.7,1,1,,,,,68.9,57.6,70.6,,57.7,,,,,0,0,6,,80.6,0.0,0,0,0,0,0,0,0.0,20,3.3,100.0,7,7,4.4,1.99,0,0,0.0,71.4,5,0,28.6,7,100.0,2,1,,,,,69.6,54.7,71.1,,55.0,,,,,0,0,7,,74.1,0.0,0,0,0,0,0,0,0.0,20,2.9,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Brock Osweiler,7059,QB,MIA,1,6,100.0,1,1,1.0,1.8,0,0,0.0,100.0,1,0,0.0,1,16.7,0,1,,,,,60.4,60.5,64.6,,60.4,,,,,0,0,1,,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0,0,17,68.9,64.4,69.9,55.7,75.0,4,4,11.5,2.7,0,0,0.0,75.0,3,2,0.0,5,83.3,0,3,,,,,68.0,63.6,69.9,,70.0,,,55.7,,0,0,5,0.0,94.8,0.0,0,1,0,0,0,0,0.0,29,7.3,100.0,3,3,2.3,2.4,0,0,0.0,100.0,3,0,0.0,4,66.7,0,3,,,,,66.9,64.7,69.2,,72.3,,,55.7,,0,0,4,,141.0,0.0,0,1,0,0,1,0,0.0,25,8.3,0,50.0,2,2,20.0,2.85,0,0,0.0,50.0,1,2,0.0,2,33.3,0,1,,,,,63.6,60.5,66.9,,60.4,,,,,0,0,2,0.0,64.6,0.0,0,0,0,0,0,0,0.0,10,5.0
Matt Cassel,2447,QB,DET,1,6,0.0,2,2,6.0,1.9,0,0,0.0,0.0,0,1,,2,33.3,0,0,,,,,63.6,45.8,66.9,,47.1,,,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,11,69.9,35.5,36.3,60.0,50.0,4,4,8.3,1.93,0,0,0.0,50.0,2,0,0.0,4,66.7,0,0,,,,,66.9,39.3,69.2,,41.0,,,,,0,1,4,,18.8,0.0,0,0,0,0,0,0,0.0,14,3.5,40.0,5,5,8.0,1.92,0,0,0.0,40.0,2,0,0.0,5,83.3,0,0,,,,,68.0,37.4,69.9,,39.2,,,,,0,1,5,,8.3,0.0,0,0,0,0,0,0,0.0,14,2.8,0,0.0,1,1,5.0,1.9,0,0,0.0,0.0,0,1,,1,16.7,0,0,,,,,60.4,56.1,64.6,,57.2,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Taysom Hill,12112,QB,NO,1,2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,52.7,66.1,,,52.7,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,20,78.6,80.4,77.3,74.9,100.0,2,2,8.5,2.45,0,0,0.0,50.0,1,0,50.0,2,100.0,1,1,,,,64.7,65.6,78.9,70.4,,77.3,60.7,,,,0,0,2,,64.6,0.0,0,0,0,0,0,0,0.0,10,5.0,100.0,2,2,8.5,2.45,0,0,0.0,50.0,1,0,50.0,2,100.0,1,1,,,,64.7,65.6,74.2,71.1,,77.3,53.9,,,,0,0,2,,64.6,0.0,0,0,0,0,0,0,0.0,10,5.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Kevin Byard,10698,S,TEN,1,1,100.0,1,1,18.0,0.41,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,61.8,62.8,75.7,,60.4,73.1,60.4,82.0,68.8,,62.4,,82.0,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,66,66.0,0,31,60.4,73.1,68.8,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,68.1,69.6,77.4,,,,,84.5,,,,,84.5,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,18.0,0.41,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,65.7,66.4,78.4,,60.4,73.1,60.4,84.5,68.8,,56.6,,84.5,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,66,66.0,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,65.8,68.1,74.1,,,,,81.9,,,66.1,,81.9,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Derrick Henry,10679,HB,TEN,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,59.4,73.1,,,52.2,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,31,85.0,69.0,61.2,65.6,100.0,1,1,-5.0,0.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,70.5,67.0,70.7,73.6,,61.2,63.3,,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,100.0,1,1,-5.0,0.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,70.5,67.0,69.4,74.9,,61.2,59.8,,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,59.8,71.0,,,54.7,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Corey Bojorquez,27626,P,BUF,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,4,13.3,28.7,60.0,60.0,,0,1,,3.7,1,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.4,60.0,60.5,,60.0,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,1,,3.7,1,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.4,60.0,60.5,,60.0,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Nelson Agholor,9453,WR,PHI,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,58.5,19.8,63.8,78.0,,,63.2,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,24,29.1,62.2,68.5,58.7,100.0,1,1,9.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,61.5,75.3,62.5,82.6,,68.5,61.1,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0,100.0,1,1,9.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,64.3,26.4,62.6,81.8,,68.5,61.2,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0,2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,52.1,69.5,63.4,79.8,,,62.8,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Albert Wilson,8943,WR,MIA,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.4,68.0,73.6,76.2,,,71.9,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,17,76.9,78.7,71.0,47.8,100.0,1,1,20.0,3.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,81.7,73.6,80.6,82.4,,71.0,77.7,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,52,52.0,100.0,1,1,20.0,3.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,82.7,74.2,81.4,82.7,,71.0,78.5,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,52,52.0,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.5,65.8,71.8,76.2,,,70.4,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
J.K. Scott,38809,P,GB,1,1,,0,1,,3.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,,60.0,60.5,,60.0,,,,,0,0,1,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,12,,60.0,60.0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,3.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,,60.0,60.5,,60.0,,,,,0,0,1,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Odell Beckham Jr.,8647,WR,NYG,1,1,100.0,1,1,24.0,3.0,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,54.5,70.6,78.2,79.6,,72.1,74.0,,,,0,0,1,0.0,158.3,0.0,0,0,0,0,1,0,0.0,57,57.0,0,21,80.8,86.1,72.1,48.1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,88.7,77.0,87.8,85.6,,,85.7,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,88.3,76.8,87.7,84.1,,,85.5,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,24.0,3.0,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,56.7,71.1,78.9,82.8,,72.1,74.9,,,,0,0,1,0.0,158.3,0.0,0,0,0,0,1,0,0.0,57,57.0
Keenan Allen,7857,WR,LAC,1,1,,0,0,,7.0,0,0,,,0,1,,1,100.0,0,0,,,,70.5,67.0,59.8,77.2,,60.0,56.0,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,27,28.5,75.8,60.0,63.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,76.7,27.0,78.0,82.2,,,77.6,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,86.5,26.4,75.2,81.3,,,75.0,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,7.0,0,0,,,0,1,,1,100.0,0,0,,,,45.8,68.8,68.7,79.3,,60.0,65.4,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Jacoby Brissett,10725,QB,IND,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,14,60.4,59.6,59.7,,0.0,1,1,64.0,6.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.4,59.6,64.6,,59.7,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,0.0,1,1,64.0,6.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.4,59.6,64.6,,59.7,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Johnny Hekker,7252,P,LA,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,26,60.4,53.6,55.6,,0.0,1,1,40.0,2.8,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.4,53.6,65.7,,55.6,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,40.0,2.8,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.4,53.6,65.7,,55.6,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
