player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Derek Carr,8671,QB,OAK,4,9.05,0,140,23,72.3,112,123,8.3,2.58,6,3,2.3,60.2,74,47,8.6,130,92.9,7,40,,87.4,53.5,40.3,54.6,,52.4,1,4,137,6.4,69.9,2.3,3,4,0,4,3,7,5.1,682,5.5,72.2,97,106,8.2,2.46,6,3,2.7,61.3,65,38,7.1,112,80.0,5,34,,86.4,53.5,36.7,54.5,,53.9,0,4,119,7.9,70.9,2.7,3,3,0,3,3,6,5.0,611,5.8,84.0,25,27,4.0,2.75,0,0,0.0,70.4,19,10,9.5,28,20.0,2,9,,77.2,59.1,76.0,59.9,,58.3,1,0,29,0.0,92.1,0.0,0,1,0,1,1,1,3.4,123,4.6,0,100.0,10,10,-3.6,1.75,0,0,0.0,100.0,10,1,0.0,10,7.1,0,3,,71.9,62.8,72.6,62.5,,,0,0,11,0.0,121.7,0.0,0,0,0,0,1,0,0.0,52,5.2,-1.2
Brian Hoyer,5277,QB,CLV,4,-4.86,0,140,8,66.4,110,121,11.7,2.74,6,8,6.1,59.5,72,36,1.4,128,91.4,1,51,,87.6,70.2,11.2,70.9,,47.4,1,1,140,13.9,98.4,3.9,5,2,0,4,6,7,5.0,976,8.1,70.1,87,94,8.0,2.43,4,6,5.9,63.8,60,21,1.6,99,70.7,1,33,,85.7,72.6,2.2,73.9,,47.4,0,1,107,14.3,86.5,3.0,3,2,0,3,2,5,4.7,644,6.9,65.7,35,39,15.5,3.1,2,2,4.7,59.0,23,15,0.0,41,29.3,0,19,,79.8,61.2,77.6,60.9,,,1,0,45,13.3,125.1,4.9,2,0,0,1,4,2,4.4,371,9.5,0,91.7,12,12,-4.0,1.38,0,0,0.0,91.7,11,0,0.0,12,8.6,0,1,,72.4,63.2,72.9,62.8,,,0,0,12,,80.2,0.0,0,0,0,0,0,0,0.0,39,3.3,2.66
Russell Wilson,7077,QB,SEA,4,2.51,0,137,29,80.2,86,96,8.2,3.31,0,3,2.9,65.6,63,54,8.7,122,89.1,6,40,64.7,49.3,67.5,46.3,65.1,91.3,64.2,1,1,130,16.7,113.4,7.4,9,17,0,9,8,4,3.1,764,8.0,84.5,58,65,6.0,2.8,0,2,2.9,69.2,45,29,8.2,80,58.4,4,27,,56.0,67.5,38.8,67.0,,63.4,1,0,87,17.2,119.3,6.3,5,10,0,6,6,2,2.3,449,6.9,81.4,43,46,7.0,3.54,0,1,2.1,71.7,33,26,5.7,57,41.6,2,19,64.7,51.4,66.6,78.6,62.8,91.3,63.2,0,1,59,15.4,103.8,7.0,4,7,0,3,2,2,3.4,403,8.8,0,100.0,15,15,-3.5,1.5,0,0,0.0,100.0,15,1,0.0,15,10.9,0,6,,73.9,68.5,73.9,67.7,,,0,0,16,0.0,91.1,0.0,0,0,0,0,0,0,0.0,88,5.9,1.85
Jake Locker,6160,QB,TEN,4,19.79,0,135,31,64.3,98,102,11.7,3.03,1,2,1.9,53.9,55,53,12.7,125,92.6,8,43,,63.2,49.4,43.2,48.1,,62.7,2,4,131,17.0,73.1,7.2,9,14,0,1,4,7,5.3,718,7.0,65.6,93,96,11.2,3.01,1,2,2.0,55.2,53,49,13.1,118,87.4,8,40,,61.8,51.7,42.0,50.1,,64.0,1,3,124,18.4,78.0,7.6,9,13,0,1,4,6,4.8,668,7.0,80.0,15,16,4.5,2.3,0,0,0.0,75.0,12,5,0.0,17,12.6,0,5,,74.2,51.2,74.1,52.7,,58.3,1,1,17,0.0,63.5,0.0,0,1,0,0,0,1,5.9,96,6.0,0,100.0,10,10,-3.7,1.5,0,0,0.0,100.0,10,1,0.0,10,7.4,0,2,,71.4,67.2,72.3,66.5,,,0,0,10,0.0,85.8,0.0,0,0,0,0,0,0,0.0,46,4.6,-0.96
Andy Dalton,6187,QB,CIN,4,-9.52,0,113,7,71.6,88,92,10.3,2.26,1,9,9.0,60.9,56,17,11.1,97,85.8,7,33,64.7,86.3,80.9,83.7,81.0,90.2,52.0,0,0,106,5.9,103.0,1.0,1,4,0,3,4,1,0.9,788,8.6,75.0,84,87,7.9,2.18,1,8,8.4,66.7,58,16,7.9,91,80.5,5,33,64.7,85.8,81.7,83.5,81.2,90.2,54.2,0,0,99,6.3,110.5,1.1,1,3,0,2,4,0,0.0,783,9.0,73.7,19,21,9.9,2.3,1,1,4.5,57.1,12,4,14.3,22,19.5,2,6,,76.1,69.5,75.3,71.0,,54.5,0,1,24,0.0,58.2,0.0,0,1,0,1,0,1,4.2,143,6.8,0,93.3,15,16,-3.7,1.88,1,0,0.0,87.5,14,3,0.0,16,14.2,0,6,,74.2,71.1,74.1,70.2,,,0,1,17,0.0,76.6,0.0,0,0,0,0,0,0,0.0,138,8.6,-2.19
Blake Bortles,8638,QB,JAX,3,-0.44,0,104,15,70.9,79,83,9.5,2.53,2,1,1.1,61.4,51,28,8.9,90,86.5,5,27,,29.7,44.4,25.2,42.9,,67.2,2,6,97,17.9,64.2,5.6,5,2,0,0,3,7,7.2,577,7.0,75.3,73,76,7.4,2.26,1,0,0.0,67.1,51,19,7.3,80,76.9,4,23,,28.6,43.6,20.9,41.7,,67.2,2,4,85,10.5,73.9,2.5,2,2,0,0,2,6,7.1,530,7.0,75.0,20,21,8.6,3.22,1,1,4.3,66.7,14,10,6.7,24,23.1,1,7,,76.6,61.6,75.6,61.4,,,0,2,26,30.0,61.3,12.5,3,0,0,0,1,1,3.8,138,6.6,0,100.0,14,14,-3.1,2.14,0,0,0.0,100.0,14,1,0.0,14,13.5,0,3,,73.2,68.5,73.5,67.7,,,0,0,14,0.0,93.8,0.0,0,0,0,0,0,0,0.0,91,6.5,-0.4
Mike Glennon,7854,QB,TB,3,-13.57,0,103,30,70.0,90,95,12.2,2.65,0,6,5.7,58.9,56,39,11.1,100,97.1,7,31,,85.7,72.1,0.0,73.0,,62.1,3,2,111,10.3,89.1,4.0,4,1,1,1,5,3,2.7,663,7.0,69.6,79,83,11.5,2.61,0,4,4.5,60.2,50,32,9.1,87,84.5,5,26,,84.5,68.4,0.0,69.7,,62.1,3,1,94,9.4,91.0,3.4,3,1,1,0,4,2,2.1,551,6.6,64.3,14,15,12.9,2.84,0,2,10.5,46.7,7,9,22.2,16,15.5,2,5,,75.1,73.2,74.7,72.0,,,0,1,20,11.1,69.0,6.3,1,0,0,1,1,1,5.0,121,8.1,0,33.3,3,3,-3.7,2.53,0,0,0.0,33.3,1,2,0.0,3,2.9,0,0,,65.5,47.2,68.2,48.3,,,0,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,9,3.0,1.43
Chad Henne,4371,QB,JAX,3,0.0,0,97,15,66.1,62,69,10.6,2.57,4,4,5.7,52.2,36,43,12.2,88,90.7,5,20,,84.3,50.4,81.7,50.0,,59.8,2,1,91,37.2,82.8,18.2,16,2,0,1,3,3,3.3,476,6.9,68.9,45,52,8.7,2.36,4,3,5.6,53.8,28,30,9.7,65,67.0,3,13,,82.5,42.1,81.0,43.2,,51.0,2,1,69,36.7,81.7,16.9,11,1,0,1,2,3,4.3,374,7.2,61.5,26,26,9.3,2.86,0,1,3.8,53.8,14,14,12.5,32,33.0,2,7,,77.7,61.3,76.4,58.2,,65.9,0,0,32,35.7,78.7,15.6,5,1,0,0,1,1,3.1,118,4.5,0,66.7,9,9,-2.4,2.11,0,0,0.0,66.7,6,1,0.0,9,9.3,0,0,,71.4,35.0,72.3,36.6,,,0,0,10,0.0,70.1,0.0,0,0,0,0,0,1,10.0,16,1.8,-2.65
Drew Stanton,3659,QB,ARZ,3,-28.76,0,95,1,55.7,70,76,15.6,2.62,2,4,4.8,44.7,34,25,12.8,82,86.3,5,26,,85.0,57.6,30.0,57.5,,61.4,1,0,92,16.0,75.1,4.9,4,2,0,3,2,3,3.3,492,6.5,67.2,64,69,11.5,2.33,2,3,3.9,55.1,38,20,11.6,75,78.9,5,23,,84.5,55.4,28.0,55.3,,61.4,1,0,85,20.0,84.0,5.3,4,2,0,2,2,3,3.5,437,6.3,41.2,17,19,19.2,3.17,1,1,5.0,26.3,5,7,28.6,20,21.1,2,5,,75.4,66.5,74.9,65.8,,,0,0,21,14.3,47.3,5.0,1,0,0,1,0,0,0.0,92,4.8,0,100.0,11,12,-2.3,1.78,1,0,0.0,75.0,9,2,18.2,13,13.7,2,2,,73.2,61.0,73.5,60.7,,,0,0,14,50.0,77.4,7.7,1,0,0,0,0,0,0.0,37,3.1,-1.49
Matt Cassel,2447,QB,MIN,3,-1.93,0,81,18,68.3,60,66,7.1,2.7,3,0,0.0,54.5,36,33,12.2,76,93.8,5,19,,27.9,47.7,81.9,45.6,,65.6,2,4,81,21.2,60.2,9.2,7,3,0,1,3,5,6.2,361,5.5,69.8,53,55,6.2,2.53,1,0,0.0,58.2,32,26,13.5,63,77.8,5,15,,26.4,48.1,81.5,47.3,,58.7,1,3,67,23.1,50.5,9.5,6,2,0,0,0,4,6.0,299,5.4,75.0,12,16,7.5,2.99,2,0,0.0,56.3,9,10,0.0,18,22.2,0,7,,74.8,56.6,74.5,52.1,,65.6,1,1,19,10.0,95.3,5.6,1,1,0,1,3,1,5.3,126,7.9,0,100.0,5,5,-1.8,1.68,0,0,0.0,100.0,5,3,0.0,5,6.2,0,3,,68.0,65.1,69.9,64.6,,,0,0,5,0.0,118.8,0.0,0,0,0,0,0,0,0.0,64,12.8,2.44
Josh McCown,1085,QB,TB,3,-14.06,0,76,30,73.3,60,63,9.5,2.66,0,3,4.5,61.9,39,30,11.4,71,93.4,5,22,,83.2,53.7,81.5,50.4,,70.2,0,4,77,16.7,64.6,7.0,5,3,1,2,2,5,6.5,406,6.4,75.4,61,64,8.7,2.58,0,3,4.5,64.1,41,29,10.9,71,93.4,5,22,,83.3,59.3,81.5,56.1,,70.2,0,3,77,13.8,72.9,5.6,4,3,1,2,2,4,5.2,408,6.4,50.0,4,4,5.5,2.98,0,0,0.0,50.0,2,2,0.0,5,6.6,0,0,,66.9,25.9,69.9,27.1,,,0,1,5,50.0,16.7,20.0,1,0,0,0,0,1,20.0,12,3.0,0,80.0,5,5,-3.2,1.84,0,0,0.0,80.0,4,1,0.0,5,6.6,0,0,,68.0,58.2,69.9,58.3,,,0,0,5,0.0,79.2,0.0,0,0,0,0,0,0,0.0,14,2.8,-3.38
Teddy Bridgewater,8667,QB,MIN,2,9.93,0,58,18,68.4,38,41,10.3,3.09,1,0,0.0,56.1,23,19,11.5,49,84.5,3,21,,81.5,75.0,80.5,73.6,,65.1,1,0,52,10.5,89.3,4.1,2,6,0,1,0,0,0.0,398,9.7,71.9,32,34,5.1,2.94,0,0,0.0,58.8,20,14,13.0,40,69.0,3,15,,80.3,69.2,80.1,64.8,,70.4,1,0,42,7.1,84.4,2.5,1,5,0,1,0,0,0.0,272,8.0,73.3,15,16,13.0,2.72,1,0,0.0,68.8,11,5,0.0,18,31.0,0,8,,74.8,79.1,74.5,82.0,,52.3,0,0,19,20.0,110.2,5.6,1,1,0,0,0,0,0.0,195,12.2,0,88.9,9,9,-3.6,1.68,0,0,0.0,88.9,8,0,0.0,9,15.5,0,2,,70.9,66.4,71.9,65.8,,,0,0,9,,98.6,0.0,0,0,0,0,0,0,0.0,69,7.7,4.19
Christian Ponder,6164,QB,MIN,1,-18.18,0,53,18,57.5,40,41,10.0,2.86,0,2,4.7,48.8,20,27,13.0,50,94.3,3,14,,80.8,48.7,0.0,47.4,,68.4,0,2,52,22.2,43.8,12.0,6,3,0,1,0,1,1.9,210,5.1,63.6,33,33,6.8,2.78,0,1,2.9,54.5,18,21,14.3,42,79.2,3,11,,79.7,45.3,0.0,43.5,,68.4,0,1,43,28.6,55.2,14.3,6,3,0,0,0,1,2.3,161,4.9,50.0,10,11,15.8,2.9,0,1,8.3,36.4,4,6,20.0,11,20.8,1,4,,72.4,65.3,72.9,64.7,,,0,1,12,0.0,17.6,0.0,0,0,0,1,0,0,0.0,61,5.5,0,100.0,3,3,-5.0,1.93,0,0,0.0,66.7,2,0,33.3,3,5.7,1,1,,65.5,63.4,68.2,63.0,,,0,0,3,,74.3,0.0,0,0,0,0,0,0,0.0,12,4.0,0.67
Charlie Whitehurst,3026,QB,TEN,2,-7.89,0,53,31,72.5,40,44,13.8,3.19,1,5,11.4,56.8,25,21,13.8,53,100.0,4,19,,81.2,74.2,79.7,74.7,,56.8,1,1,54,23.8,97.8,9.4,5,4,0,2,3,1,1.9,371,8.4,71.4,35,38,12.2,3.14,1,4,10.5,57.9,22,18,12.0,47,88.7,3,16,,80.5,67.3,79.4,67.9,,56.8,1,1,48,27.8,85.4,10.6,5,4,0,1,2,1,2.1,260,6.8,80.0,5,6,24.6,3.6,0,1,16.7,50.0,3,3,25.0,6,11.3,1,3,,68.9,90.3,70.6,88.0,,,0,0,6,0.0,135.4,0.0,0,0,0,1,1,0,0.0,111,18.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,11.66
Derek Anderson,2430,QB,CAR,3,-2.99,0,51,5,78.0,41,44,9.3,2.24,0,2,4.4,70.5,31,13,3.1,45,88.2,1,22,,29.9,67.4,0.0,72.4,,39.4,1,0,46,0.0,119.2,0.0,0,1,1,1,3,2,4.3,377,8.6,79.4,34,36,8.0,2.17,0,2,5.4,72.2,26,13,3.7,38,74.5,1,17,,28.6,67.4,79.5,71.6,,39.4,1,0,39,7.7,106.5,2.6,1,1,1,0,1,1,2.6,302,8.4,75.0,12,13,7.6,2.42,0,0,0.0,69.2,9,1,0.0,13,25.5,0,5,,72.8,60.9,0.0,64.5,,,0,0,13,0.0,124.7,0.0,0,0,0,1,2,1,7.7,79,6.1,0,80.0,5,5,-3.8,2.23,0,0,0.0,80.0,4,1,0.0,6,11.8,0,0,,68.9,56.7,70.6,56.9,,,0,0,6,100.0,79.2,16.7,1,0,0,0,0,0,0.0,4,0.8,-2.31
Robert Griffin III,7008,QB,WAS,2,14.7,0,45,32,86.7,30,35,10.4,3.15,1,4,11.1,74.3,26,22,0.0,40,88.9,0,14,,26.3,69.4,79.2,79.5,,30.0,0,0,42,18.2,99.2,10.0,4,1,0,4,0,1,2.4,296,8.5,85.2,27,31,9.5,2.88,1,3,9.4,74.2,23,17,0.0,34,75.6,0,11,,25.3,62.2,78.9,73.2,,30.0,0,0,36,11.8,95.1,5.9,2,1,0,3,0,1,2.8,232,7.5,100.0,8,9,4.8,3.44,0,1,11.1,88.9,8,7,0.0,11,24.4,0,3,,71.9,83.9,72.6,81.9,,,0,0,11,28.6,100.5,18.2,2,0,0,1,0,0,0.0,73,8.1,0,100.0,5,5,-3.6,1.96,0,0,0.0,100.0,5,2,0.0,5,11.1,0,0,,68.0,64.6,69.9,64.1,,,0,0,5,0.0,79.2,0.0,0,0,0,0,0,0,0.0,9,1.8,0.63
Kyle Orton,2323,QB,BUF,1,7.35,0,44,4,74.3,35,38,7.5,2.31,1,1,2.6,68.4,26,18,0.0,40,90.9,0,13,,79.3,61.3,0.0,62.4,,60.0,0,1,40,11.1,87.0,5.0,2,0,0,2,1,1,2.5,274,7.2,71.9,32,34,6.8,2.23,1,1,2.9,67.6,23,17,0.0,36,81.8,0,12,,78.8,56.2,0.0,57.6,,60.0,0,1,37,11.8,79.8,5.6,2,0,0,1,0,1,2.7,274,8.1,85.7,7,8,5.7,2.29,0,0,0.0,75.0,6,1,0.0,8,18.2,0,3,,70.3,74.3,71.5,73.0,,,0,0,8,0.0,120.8,0.0,0,0,0,1,1,0,0.0,32,4.0,0,75.0,4,4,-1.3,1.53,0,0,0.0,75.0,3,0,0.0,4,9.1,0,2,,68.0,58.5,69.9,58.6,,,0,0,5,,97.9,0.0,0,0,0,0,0,0,0.0,32,8.0,-4.06
Carson Palmer,1317,QB,ARZ,1,-5.63,0,43,1,64.7,34,35,11.4,2.9,0,3,7.7,62.9,22,13,0.0,40,93.0,0,14,,79.7,58.0,0.0,55.6,,73.8,0,0,44,15.4,98.4,5.0,2,3,0,1,1,3,6.8,289,8.3,67.7,31,32,9.6,2.81,0,3,8.3,65.6,21,12,0.0,38,88.4,0,12,,79.4,57.8,0.0,55.3,,73.8,0,0,42,16.7,102.1,5.3,2,3,0,1,1,3,7.1,268,8.4,60.0,5,5,17.0,2.4,0,0,0.0,60.0,3,1,0.0,5,11.6,0,3,,68.0,60.5,69.9,60.4,,,0,0,5,0.0,121.7,0.0,0,0,0,0,1,0,0.0,36,7.2,0,100.0,2,2,-1.5,0.93,0,0,0.0,100.0,2,0,0.0,3,7.0,0,1,,65.5,60.3,68.2,60.2,,,0,0,3,,137.5,0.0,0,0,0,0,1,0,0.0,15,7.5,-1.18
Michael Vick,773,QB,NYJ,3,-44.44,0,24,22,47.4,19,20,11.2,3.15,0,0,0.0,40.0,8,12,11.1,24,100.0,1,3,,76.9,40.2,0.0,44.0,,61.5,0,0,25,25.0,47.9,12.5,3,1,0,1,0,1,4.0,47,2.4,52.9,17,18,10.8,3.17,0,0,0.0,44.4,8,12,11.1,22,91.7,1,3,,76.3,45.6,0.0,50.0,59.3,61.5,0,0,22,25.0,51.6,13.6,3,1,0,1,0,1,4.5,47,2.6,0.0,2,2,14.0,2.95,0,0,0.0,0.0,0,0,,2,8.3,0,0,,65.5,34.7,67.7,38.5,,,0,0,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,57.3,71.9,,59.3,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.61
Matt McGloin,8374,QB,OAK,1,-63.16,0,20,23,70.6,17,18,10.0,2.59,0,1,5.6,61.1,11,8,8.3,19,95.0,1,6,,75.6,51.7,75.2,53.1,,57.1,0,2,19,12.5,58.1,5.3,1,0,0,1,1,2,10.5,113,6.3,72.2,18,19,9.3,2.56,0,1,5.3,63.2,12,8,7.7,20,100.0,1,7,,75.8,52.2,75.3,53.6,,57.1,0,2,20,12.5,61.0,5.0,1,0,0,1,1,2,10.0,129,6.8,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-3.0,1.9,0,0,0.0,100.0,1,0,0.0,1,5.0,0,1,,60.4,60.6,64.6,60.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0,-6.79
Shaun Hill,1255,QB,SL,1,40.48,0,14,26,70.0,10,11,13.1,2.88,0,0,0.0,63.6,7,7,0.0,12,85.7,0,4,,21.2,51.4,75.6,51.0,,60.0,0,1,13,14.3,46.8,8.3,1,0,0,1,0,2,15.4,78,7.1,66.7,6,7,7.7,2.83,0,0,0.0,42.9,3,6,25.0,8,57.1,1,0,,18.6,27.5,74.9,27.2,,60.0,0,1,8,16.7,10.7,12.5,1,0,0,1,0,2,25.0,11,1.6,83.3,6,6,13.0,2.67,0,0,0.0,83.3,5,1,0.0,6,42.9,0,4,,69.6,85.5,71.1,83.2,,,0,0,7,0.0,115.3,0.0,0,0,0,0,0,0,0.0,70,11.7,0,100.0,2,2,-3.5,2.05,0,0,0.0,50.0,1,0,50.0,2,14.3,1,0,,63.6,62.3,66.9,62.0,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,3,1.5,10.1
Logan Thomas,8755,QB,ARZ,1,-12.5,0,10,1,50.0,6,8,6.8,3.22,0,0,0.0,12.5,1,5,66.7,10,100.0,2,1,,71.4,59.0,73.9,58.5,,,0,0,10,40.0,108.9,20.0,2,0,0,2,1,0,0.0,81,10.1,50.0,6,8,6.8,3.22,0,0,0.0,12.5,1,5,66.7,10,100.0,2,1,,71.4,59.0,73.9,58.5,,,0,0,10,40.0,108.9,20.0,2,0,0,2,1,0,0.0,81,10.1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-10.13
Jimmy Garoppolo,8697,QB,NE,1,-100.0,0,8,19,75.0,4,4,7.0,2.48,0,0,0.0,75.0,3,1,0.0,5,62.5,0,1,,71.0,68.8,72.9,68.1,,60.5,0,0,5,100.0,124.0,20.0,1,0,0,0,1,0,0.0,19,4.8,100.0,6,6,0.0,2.11,0,0,0.0,100.0,6,1,0.0,7,87.5,0,3,,72.0,63.6,73.5,62.6,,60.5,0,0,7,100.0,154.9,14.3,1,0,0,0,1,0,0.0,70,11.7,0.0,1,1,17.0,2.5,0,0,0.0,0.0,0,0,,1,12.5,0,0,,60.4,71.7,64.6,70.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,3,3,-3.7,1.63,0,0,0.0,100.0,3,0,0.0,3,37.5,0,2,,65.5,63.8,68.2,63.4,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,51,17.0,-11.67
Jason Campbell,2242,QB,CIN,2,50.0,0,7,7,66.7,6,6,5.2,2.27,0,0,0.0,50.0,3,0,25.0,6,85.7,1,0,,68.9,65.3,72.9,64.8,,,0,0,6,,56.3,0.0,0,0,0,0,0,0,0.0,4,0.7,66.7,6,6,5.2,2.18,0,0,0.0,50.0,3,0,25.0,6,85.7,1,1,,68.9,65.7,72.9,65.1,,,0,0,6,,75.0,0.0,0,0,0,0,0,0,0.0,45,7.5,100.0,1,1,-4.0,2.7,0,0,0.0,100.0,1,0,0.0,1,14.3,0,0,,60.4,60.7,64.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0,0,100.0,1,1,-4.0,2.2,0,0,0.0,100.0,1,0,0.0,1,14.3,0,1,,60.4,60.6,64.6,60.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,38,38.0,-10.5
Zach Mettenberger,8813,QB,TEN,1,-40.0,0,5,31,40.0,5,5,11.6,2.56,0,0,0.0,40.0,2,1,0.0,5,100.0,0,0,,68.0,38.2,70.6,39.9,,,0,1,5,0.0,10.0,0.0,0,0,0,0,0,0,0.0,17,3.4,40.0,5,5,11.6,2.56,0,0,0.0,40.0,2,1,0.0,5,100.0,0,0,,68.0,38.2,70.6,39.9,,,0,1,5,0.0,10.0,0.0,0,0,0,0,0,0,0.0,17,3.4,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.4
Matt Flynn,4523,QB,GB,1,-75.0,0,5,12,50.0,4,4,14.5,3.5,0,0,0.0,50.0,2,2,0.0,4,80.0,0,2,,68.4,45.6,72.9,45.2,,60.0,0,1,4,0.0,20.8,0.0,0,0,0,0,0,1,25.0,16,4.0,75.0,4,4,7.5,2.88,0,0,0.0,75.0,3,1,0.0,4,80.0,0,2,,68.4,46.1,72.9,45.6,,60.0,0,1,4,0.0,47.9,0.0,0,0,0,0,0,1,25.0,22,5.5,0.0,1,1,30.0,3.7,0,0,0.0,0.0,0,1,,1,20.0,0,0,,60.4,59.1,64.6,59.2,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,1,1,2.0,1.2,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,60.4,60.7,64.6,60.6,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,-5.5
T.J. Yates,6304,QB,ATL,1,-50.0,0,4,2,75.0,4,4,10.8,2.5,0,0,0.0,75.0,3,2,0.0,4,100.0,0,3,,66.9,81.5,74.3,80.2,,,0,1,4,0.0,77.1,0.0,0,0,0,0,0,0,0.0,64,16.0,100.0,2,2,17.5,2.45,0,0,0.0,100.0,2,1,0.0,2,50.0,0,2,,63.6,85.3,73.9,84.0,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,51,25.5,50.0,2,2,4.0,2.55,0,0,0.0,50.0,1,1,0.0,2,50.0,0,1,,63.6,61.9,66.9,61.6,,,0,1,2,0.0,31.3,0.0,0,0,0,0,0,0,0.0,13,6.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-19.0
