player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Matt Ryan,4317,QB,ATL,5,215,69.8,53,56,7.4,2.39,2,2,3.2,66.1,37,28,0.0,57,26.5,0,23,,,,,81.8,70.7,78.8,69.6,,,0,3,63,3.6,92.7,1.8,1,0,0,1,5,3,4.8,378,6.8,0,2,75.3,82.1,79.6,70.1,79.3,140,148,6.8,2.58,3,5,3.2,70.3,104,42,6.3,158,73.5,7,47,,,,,67.9,83.8,82.6,80.7,58.9,75.4,2,0,169,16.7,98.8,4.4,7,3,1,2,5,2,1.2,954,6.4,79.3,140,144,6.3,2.35,3,2,1.3,73.6,106,0,4.5,145,67.4,5,52,,,,,88.0,91.0,82.1,88.3,,71.4,0,2,153,,99.9,0.0,0,1,1,0,6,1,0.7,980,6.8,2,69.8,53,60,8.7,2.9,2,5,7.4,58.3,35,70,5.4,70,32.6,2,18,,,,,47.2,56.7,79.7,56.9,58.9,58.7,2,1,79,11.4,90.4,11.4,8,2,0,3,4,4,5.1,352,5.9
Matthew Stafford,4924,QB,LA,6,211,79.6,54,55,6.5,2.05,1,0,0.0,74.5,41,12,4.7,57,27.0,2,30,,,,,81.6,67.8,78.7,66.9,,,0,0,61,16.7,123.4,3.5,2,0,0,0,4,1,1.6,461,8.4,0,26,75.2,77.5,76.3,70.2,77.9,140,145,10.1,2.77,1,9,6.1,67.6,98,39,10.1,154,73.0,11,60,,,,,66.2,80.5,82.2,77.6,,72.8,2,4,157,10.3,114.1,2.6,4,5,0,2,12,4,2.5,1377,9.5,83.1,154,156,8.0,2.37,2,7,4.4,75.6,118,0,7.8,160,75.8,10,72,,,,,67.2,84.3,82.4,80.6,,79.4,0,3,164,,120.9,0.0,0,4,0,0,12,4,2.4,1430,9.2,4,60.0,40,44,13.4,3.22,0,2,4.3,47.7,21,51,12.5,51,24.2,3,18,,,,,80.9,58.2,78.3,59.3,,55.7,2,1,54,11.8,101.3,11.8,6,1,0,2,4,1,1.9,408,9.3
Baker Mayfield,46518,QB,CLV,6,207,73.5,34,36,8.0,2.33,2,2,5.1,66.7,24,13,4.0,42,20.3,1,20,,,,,79.6,80.4,77.6,78.6,,,0,1,45,46.2,88.1,14.3,6,0,0,0,0,1,2.2,363,10.1,0,8,40.3,70.1,71.0,52.4,75.8,128,137,10.0,3.12,2,8,5.6,67.2,92,47,5.2,165,79.7,5,52,,,,,29.6,63.2,32.0,65.9,60.0,50.6,0,2,173,25.5,100.3,7.3,12,16,2,5,6,5,2.9,1111,8.1,78.7,136,140,7.9,2.47,2,8,5.6,72.9,102,0,4.7,147,71.0,5,61,,,,,87.9,82.9,82.1,82.2,60.0,56.9,0,2,151,,105.4,0.0,0,7,2,0,5,2,1.3,1231,8.8,2,57.7,26,33,18.5,4.17,2,2,5.3,42.4,14,60,6.7,60,29.0,1,11,,,,,20.9,37.5,0.0,41.1,,49.9,0,1,67,30.0,65.6,30.0,18,9,0,5,1,4,6.0,243,7.4
Aaron Rodgers,2241,QB,GB,6,205,64.1,39,40,7.2,2.24,0,0,0.0,62.5,25,12,0.0,43,21.0,0,16,,,,,80.0,52.4,77.7,51.6,,64.2,0,1,47,16.7,99.0,4.7,2,1,0,1,4,1,2.1,210,5.3,0,12,90.2,76.3,74.3,68.9,77.3,132,146,10.1,2.73,1,12,7.8,67.8,99,46,2.9,162,79.0,3,61,,,,,88.8,82.4,82.6,80.5,,63.8,1,2,170,23.9,106.1,6.8,11,5,3,9,8,4,2.4,1226,8.4,80.9,136,143,8.2,2.2,1,9,5.8,75.5,108,0,1.8,147,71.7,2,67,,,,,88.2,88.4,82.3,85.7,,67.1,0,1,158,,125.2,0.0,0,4,3,3,12,2,1.3,1207,8.4,1,48.6,35,43,13.9,3.72,0,3,7.0,37.2,16,58,5.9,58,28.3,1,10,,,,,81.4,42.3,78.6,42.5,,60.8,1,2,59,22.4,35.9,22.4,13,2,0,7,0,3,5.1,229,5.3
Joe Burrow,28022,QB,CIN,6,197,80.0,45,48,8.9,2.36,1,5,10.2,72.9,35,15,2.8,54,27.4,1,25,,,,,81.0,94.2,78.3,93.3,,61.8,0,1,55,26.7,138.5,7.4,4,2,1,1,7,0,0.0,515,10.7,1,7,90.1,86.4,84.7,64.4,79.2,120,126,8.3,2.7,3,7,5.3,69.8,88,41,7.4,143,72.6,7,43,,,,,87.9,73.7,82.1,72.5,,62.7,0,6,152,29.3,92.9,8.4,12,5,0,3,7,8,5.3,1025,8.1,82.7,133,138,7.5,2.37,3,8,5.7,75.4,104,0,5.5,141,71.6,6,58,,,,,87.5,91.5,81.9,90.7,,59.2,0,4,144,,121.0,0.0,0,3,1,1,12,5,3.5,1297,9.4,2,65.6,32,36,12.5,3.19,1,4,10.0,52.8,19,56,9.5,56,28.4,2,10,,,,,81.8,59.7,78.8,58.0,,64.8,0,3,63,28.6,58.0,28.6,16,4,0,3,2,3,4.8,243,6.8
Zach Wilson,82096,QB,NYJ,5,194,57.1,42,46,7.0,3.14,0,0,0.0,41.3,19,29,20.8,52,26.8,5,10,,,,,81.1,46.6,78.4,44.0,,74.8,0,2,56,13.8,35.0,7.7,4,2,0,4,0,3,5.4,183,4.0,0,22,72.9,59.4,57.5,70.2,75.4,118,125,10.2,3.1,3,7,5.2,63.2,79,51,11.2,142,73.2,10,37,,,,,65.1,63.9,82.1,64.5,,48.8,2,7,151,29.4,73.2,10.6,15,2,0,2,4,7,4.6,934,7.5,81.8,110,113,7.1,2.55,2,2,1.7,71.7,81,0,10.0,114,58.8,9,35,,,,,86.3,65.0,81.3,63.4,,65.9,0,7,122,,70.1,0.0,0,1,0,1,2,6,4.9,764,6.8,0,46.0,50,58,14.3,3.91,1,5,7.9,29.3,17,80,26.1,80,41.2,6,12,,,,,49.5,49.2,79.9,50.4,,54.8,2,2,85,23.8,49.6,23.8,19,3,0,5,2,4,4.7,353,6.1
Jacoby Brissett,10725,QB,MIA,5,184,73.5,34,36,5.7,2.57,0,1,2.8,63.9,23,20,8.0,41,22.3,2,11,,,,,79.2,66.5,77.3,62.6,,72.6,2,1,41,10.0,72.5,4.9,2,3,0,0,1,1,2.4,168,4.7,0,17,54.2,75.6,73.6,67.1,78.1,114,123,7.5,2.9,0,5,3.7,65.9,81,55,9.0,143,77.7,8,40,,,,,44.2,75.8,82.2,75.3,,58.9,4,1,157,18.2,85.9,7.0,10,8,1,4,3,6,3.8,715,5.8,78.4,102,104,5.1,2.27,0,0,0.0,71.2,74,0,7.5,109,59.2,6,30,,,,,85.9,70.3,81.1,68.5,,67.3,0,1,115,,88.7,0.0,0,3,1,1,3,3,2.6,541,5.2,2,73.9,46,55,11.5,3.62,0,6,9.7,54.5,30,75,11.8,75,40.8,4,21,,,,,27.0,76.1,79.8,75.4,,62.2,6,1,83,16.0,71.9,16.0,12,8,0,3,1,4,4.8,342,6.2
Davis Mills,52269,QB,HST,5,154,70.4,27,31,10.4,2.38,1,0,0.0,61.3,19,18,0.0,38,24.7,0,11,,,,,28.9,35.8,77.3,37.6,,,2,2,42,38.9,46.6,18.4,7,0,0,1,0,3,7.1,151,4.9,0,13,44.9,56.3,56.8,50.7,74.0,100,108,8.1,2.66,1,4,3.5,63.9,69,27,6.8,116,75.3,5,30,,,,,55.6,66.0,81.4,66.5,,54.0,0,5,127,22.2,80.8,5.2,6,2,1,6,5,5,3.9,761,7.0,73.5,102,107,8.1,2.25,1,4,3.6,66.4,71,0,5.3,109,70.8,4,32,,,,,52.0,68.8,81.0,68.2,,58.3,0,7,113,,73.9,0.9,1,1,1,3,5,6,5.3,724,6.8,0,72.0,25,32,10.5,3.42,1,0,0.0,53.1,17,45,5.6,45,29.2,1,9,,,,,36.1,34.0,78.4,35.0,,55.5,2,0,56,26.7,70.8,26.7,12,1,0,4,0,2,3.6,188,5.9
Russell Wilson,7077,QB,SEA,5,149,81.5,27,29,7.0,2.45,1,5,15.2,72.4,21,20,4.5,36,24.2,1,14,,,,,78.9,86.3,77.2,83.2,,63.9,0,0,40,30.0,141.2,16.7,6,1,0,1,4,0,0.0,273,9.4,0,29,88.6,90.3,89.5,69.7,79.5,88,96,10.0,2.92,0,8,7.8,71.9,69,38,1.4,113,75.8,1,38,,,,,86.1,88.6,81.2,86.2,,68.1,1,1,119,21.1,118.5,7.1,8,9,0,7,6,0,0.0,923,9.6,86.9,84,86,7.5,2.39,1,9,9.8,82.6,71,0,2.7,91,61.1,2,40,,,,,84.7,94.1,80.4,92.7,,72.8,0,1,97,,130.9,0.0,0,5,0,1,6,0,0.0,946,11.0,1,61.3,31,39,14.1,3.47,0,4,9.3,48.7,19,58,0.0,58,38.9,0,12,,,,,81.6,66.0,78.8,65.0,,62.5,1,0,62,24.1,103.6,24.1,14,5,0,7,4,0,0.0,250,6.4
Jameis Winston,9434,QB,NO,5,135,79.3,29,31,8.2,2.64,1,2,6.5,67.7,21,16,8.7,35,25.9,2,12,,,,,78.3,62.0,76.7,60.0,,63.9,1,1,35,18.8,113.4,8.6,3,1,0,0,4,2,5.7,214,6.9,0,20,65.8,71.8,66.2,82.8,71.6,74,85,10.6,3.17,1,7,7.9,57.6,49,47,7.5,100,74.1,4,37,,,,,55.5,71.9,80.7,67.7,,77.4,4,2,104,10.6,104.9,5.0,5,8,0,6,8,3,2.9,678,8.0,78.8,66,68,8.7,2.56,1,6,8.7,73.5,50,0,3.8,72,53.3,2,32,,,,,82.8,89.7,79.4,85.4,,74.8,0,0,73,,122.1,0.0,0,2,0,1,4,1,1.4,638,9.4,4,64.9,37,48,12.3,3.58,1,3,5.9,41.7,20,63,16.7,63,46.7,4,17,,,,,41.0,45.2,79.0,41.0,,72.6,5,3,66,12.7,72.4,12.7,8,7,0,5,8,4,6.1,254,5.3
Justin Fields,82118,QB,CHI,6,130,63.3,30,31,9.1,2.65,0,1,2.9,54.8,17,22,10.5,43,33.1,2,8,,,,,23.9,45.6,77.7,41.4,,78.4,1,1,46,36.4,55.6,18.6,8,2,0,0,0,2,4.3,158,5.1,0,6,30.7,56.0,55.9,62.7,59.4,64,68,11.4,3.11,0,7,9.3,52.9,36,31,5.3,87,66.9,2,24,,,,,52.9,65.7,80.3,65.1,,61.5,1,2,95,32.3,72.8,11.5,10,9,1,2,2,3,3.2,474,7.0,66.7,69,70,9.9,2.63,0,7,9.0,61.4,43,0,6.5,77,59.2,3,25,,,,,83.9,80.6,80.0,78.2,,68.4,0,1,86,,84.0,0.0,0,6,1,0,1,1,1.2,537,7.7,4,44.0,25,29,12.7,3.45,0,1,3.2,34.5,10,53,9.1,53,40.8,1,7,,,,,20.5,27.2,78.3,26.4,,66.6,2,2,55,34.0,27.2,34.0,18,5,0,2,1,4,7.3,95,3.3
Jimmy Garoppolo,8697,QB,SF,4,128,80.0,25,28,6.8,2.29,0,0,0.0,67.9,19,12,5.0,33,25.8,1,16,,,,,78.3,61.3,76.7,60.7,,61.2,1,0,35,25.0,127.8,9.1,3,2,0,2,2,1,2.9,305,10.9,0,28,59.6,60.8,58.3,68.3,75.6,86,90,7.0,2.58,0,0,0.0,65.6,59,24,9.2,95,74.2,6,30,,,,,47.3,56.8,80.5,57.5,,54.5,1,2,98,12.5,87.3,3.2,3,2,1,2,3,6,6.1,620,6.9,80.7,88,91,6.3,2.23,0,0,0.0,71.4,65,0,8.5,92,71.9,6,38,,,,,84.4,75.1,80.3,74.2,,58.3,0,1,93,,93.9,0.0,0,1,1,2,1,2,2.2,725,8.0,1,60.9,23,27,9.4,3.21,0,0,0.0,48.1,13,36,7.1,36,28.1,1,8,,,,,26.3,28.4,77.2,28.7,,58.6,2,1,40,16.7,97.2,16.7,6,3,0,2,4,5,12.5,200,7.4
Tua Tagovailoa,60326,QB,MIA,3,85,76.5,17,18,6.9,2.41,0,0,0.0,72.2,13,10,0.0,21,24.7,0,5,,,,,75.4,53.4,74.9,53.7,,,1,1,21,30.0,96.1,14.3,3,0,0,0,2,1,4.8,86,4.8,0,17,84.6,73.3,70.0,73.1,73.2,56,60,9.3,2.49,0,3,4.8,61.7,37,21,9.8,64,75.3,4,23,,,,,82.2,76.9,79.0,74.3,,68.5,1,1,67,4.8,83.9,1.6,1,3,1,2,1,3,4.5,458,7.6,80.8,52,53,7.9,2.09,0,0,0.0,75.5,40,0,4.8,54,63.5,2,20,,,,,81.1,85.1,78.4,82.3,,63.3,0,0,56,,115.1,0.0,0,1,1,0,3,1,1.8,398,7.5,1,57.1,21,25,10.7,3.14,0,3,11.5,40.0,10,31,16.7,31,36.5,2,8,,,,,77.7,47.5,76.4,46.3,,64.2,2,2,32,12.9,26.4,12.9,4,2,0,2,0,3,9.4,146,5.8
Trey Lance,91399,QB,SF,4,60,88.9,9,12,6.3,3.29,1,0,0.0,50.0,6,9,25.0,17,28.3,2,9,,,,,74.5,76.9,74.3,71.7,,71.0,1,0,18,0.0,72.6,0.0,0,5,0,1,0,0,0.0,83,6.9,0,28,84.8,59.0,58.4,59.6,64.5,31,36,10.3,3.41,3,2,5.1,52.8,19,12,5.0,43,71.7,1,12,,,,,80.1,51.9,77.8,53.0,,55.5,1,1,48,16.7,93.6,4.7,2,5,0,1,3,2,4.2,271,7.5,72.7,33,35,7.6,2.86,2,2,5.6,60.0,21,0,12.5,39,65.0,3,14,,,,,79.0,58.2,77.2,58.7,,57.9,0,1,40,,104.3,0.0,0,4,0,0,3,2,5.0,299,8.5,0,57.1,7,13,18.1,4.33,2,0,0.0,30.8,4,21,0.0,21,35.0,0,7,,,,,76.6,62.7,75.6,58.7,,66.1,2,0,26,9.5,45.4,9.5,2,6,0,2,0,0,0.0,55,4.2
Andy Dalton,6187,QB,CHI,3,58,83.3,12,14,3.8,2.31,1,0,0.0,71.4,10,5,0.0,16,27.6,0,7,,,,,73.5,54.6,73.9,51.3,,64.0,0,0,16,20.0,89.0,6.3,1,1,0,1,0,0,0.0,92,6.6,0,6,81.4,80.1,72.1,89.0,85.3,34,36,4.9,2.54,1,1,2.6,75.0,27,9,6.9,42,72.4,2,13,,,,,79.6,88.1,77.5,79.8,,86.0,0,1,44,33.3,82.9,7.1,3,3,0,1,1,1,2.3,178,4.9,88.1,42,43,4.6,2.12,1,0,0.0,83.7,36,0,2.7,44,75.9,1,18,,,,,79.8,75.9,77.6,72.4,,65.6,0,1,45,,90.1,0.0,0,1,0,0,1,1,2.2,262,6.1,0,50.0,4,7,4.8,3.6,1,1,12.5,14.3,1,14,50.0,14,24.1,1,2,,,,,73.2,79.3,73.7,64.2,,83.1,0,0,15,28.6,39.6,28.6,4,3,0,2,0,0,0.0,8,1.1
Geno Smith,7820,QB,SEA,2,56,83.3,12,15,2.8,2.11,2,0,0.0,66.7,10,5,0.0,18,32.1,0,6,,,,,22.4,60.1,74.3,61.3,,58.3,0,0,18,40.0,108.7,11.1,2,1,1,0,1,1,5.6,104,6.9,0,29,37.4,67.5,68.7,59.1,79.3,29,34,6.9,2.94,1,1,2.9,67.6,23,15,0.0,38,67.9,0,10,,,,,78.9,70.4,77.1,70.3,,58.3,2,1,39,20.0,84.9,7.9,3,1,0,2,1,0,0.0,236,6.9,93.3,30,35,4.2,2.26,3,1,2.8,80.0,28,0,0.0,36,64.3,0,14,,,,,78.6,89.3,76.9,88.4,,58.3,0,0,37,,122.9,0.0,0,1,1,1,2,0,0.0,312,8.9,1,45.5,11,14,9.9,3.42,0,0,0.0,35.7,5,20,0.0,20,35.7,0,2,,,,,23.1,32.6,74.7,34.8,,58.3,2,1,20,25.0,14.6,25.0,5,1,0,1,0,1,5.0,28,2.0
Tyrod Taylor,6332,QB,HST,2,49,66.7,18,19,14.1,3.12,0,3,14.3,63.2,12,12,0.0,22,44.9,0,11,,,,,76.1,83.8,75.3,76.3,,79.0,0,0,24,8.3,106.8,4.5,1,2,0,1,0,1,4.2,251,13.2,0,13,80.8,75.8,72.3,71.3,80.0,25,25,4.4,2.54,0,0,0.0,76.0,19,10,5.0,27,55.1,1,9,,,,,77.0,62.2,76.0,64.0,,54.1,0,0,29,0.0,132.5,0.0,0,2,0,0,3,0,0.0,165,6.6,80.0,25,25,4.3,2.14,0,1,3.7,76.0,19,0,5.0,27,55.1,1,11,,,,,77.0,60.9,76.0,62.6,,54.1,0,0,29,,122.8,0.0,0,2,0,0,2,1,3.4,184,7.4,0,66.7,18,19,14.2,3.62,0,2,9.5,63.2,12,22,0.0,22,44.9,0,9,,,,,76.1,86.1,75.3,78.4,,79.0,0,0,24,4.5,123.1,4.5,1,2,0,1,1,0,0.0,232,12.2
Mike Glennon,7854,QB,NYG,1,26,42.9,7,9,7.0,2.6,0,1,10.0,33.3,3,6,0.0,9,34.6,0,3,,,,,71.9,36.6,72.6,34.0,,63.3,0,1,11,0.0,40.7,0.0,0,0,0,2,1,1,9.1,29,3.2,0,21,26.1,53.3,61.0,43.3,86.7,15,16,10.9,2.71,0,0,0.0,81.3,13,5,0.0,17,65.4,0,8,,,,,74.5,76.3,0.0,79.8,,58.3,0,1,18,0.0,84.1,0.0,0,1,0,1,0,1,5.6,167,10.4,80.0,15,15,10.3,2.25,0,0,0.0,80.0,12,0,0.0,15,57.7,0,7,,,,,73.9,70.3,73.9,69.3,,,0,1,16,,77.2,0.0,0,0,0,0,0,1,6.3,138,9.2,1,57.1,7,10,8.3,3.25,0,1,9.1,40.0,4,11,0.0,11,42.3,0,4,,,,,72.8,45.3,0.0,47.8,,62.1,0,1,13,0.0,53.3,0.0,0,1,0,3,1,1,7.7,58,5.8
Drew Lock,39517,QB,DEN,1,24,50.0,6,6,13.8,2.87,0,0,0.0,50.0,3,4,0.0,7,29.2,0,3,,,,,69.6,60.7,71.1,60.5,,,0,0,7,25.0,82.6,14.3,1,0,0,0,0,0,0.0,56,9.3,0,10,76.3,50.8,51.1,,60.0,15,15,7.9,2.49,0,1,6.3,60.0,9,8,0.0,17,70.8,0,1,,,,,74.5,47.9,74.3,48.7,,,0,1,18,25.0,40.1,11.8,2,0,0,0,0,1,5.6,57,3.8,66.7,12,12,9.8,2.54,0,0,0.0,66.7,8,0,0.0,12,50.0,0,3,,,,,72.4,59.2,72.9,59.2,,,0,0,12,,88.5,0.0,0,0,0,0,0,0,0.0,89,7.4,0,44.4,9,9,9.2,2.67,0,1,10.0,44.4,4,12,0.0,12,50.0,0,1,,,,,72.8,46.0,73.2,47.0,,,0,1,13,25.0,12.0,25.0,3,0,0,0,0,1,7.7,24,2.7
Ryan Fitzpatrick,2467,QB,WAS,1,8,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,32,70.3,38.9,42.5,55.7,80.0,5,6,3.8,2.59,0,0,0.0,50.0,3,5,25.0,8,100.0,1,0,,,,,70.3,37.6,71.9,42.5,,55.7,1,0,9,20.0,56.3,12.5,1,1,0,0,0,1,11.1,13,2.2,100.0,2,2,3.0,2.37,0,0,0.0,50.0,1,0,50.0,3,37.5,1,0,,,,,66.9,54.4,69.2,61.7,,55.7,0,0,4,,56.3,0.0,0,1,0,0,0,0,0.0,5,2.5,0,66.7,3,4,4.3,2.72,0,0,0.0,50.0,2,5,0.0,5,62.5,0,0,,,,,66.9,33.4,69.9,35.4,,,1,0,5,20.0,56.3,20.0,1,0,0,0,0,1,20.0,8,2.0
Jordan Love,40306,QB,GB,1,8,66.7,3,3,7.7,1.73,0,0,0.0,66.7,2,0,0.0,3,37.5,0,0,,,,,65.5,60.3,68.2,60.2,,,0,0,3,,71.5,0.0,0,0,0,0,0,0,0.0,10,3.3,0,12,20.1,76.2,75.5,60.5,75.0,4,4,17.0,3.0,0,1,25.0,75.0,3,1,0.0,5,62.5,0,3,,,,,15.4,80.8,69.9,78.8,,,0,0,5,100.0,116.7,20.0,1,0,0,0,0,1,20.0,58,14.5,71.4,7,7,13.0,2.47,0,1,14.3,71.4,5,0,0.0,7,87.5,0,3,,,,,69.6,92.4,71.1,91.3,,,0,0,7,,102.1,0.0,0,0,0,0,0,0,0.0,68,9.7,0,,0,0,,2.9,0,0,,,0,1,,1,12.5,0,0,,,,,26.9,60.0,64.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,
Taysom Hill,12112,QB,NO,4,6,100.0,1,1,2.0,4.4,0,0,0.0,100.0,1,4,0.0,3,50.0,0,2,,,,,66.9,67.6,74.7,59.0,53.5,73.7,0,0,4,0.0,91.7,0.0,0,2,0,0,0,0,0.0,6,6.0,0,20,77.5,75.6,40.2,90.7,66.7,3,3,14.7,2.87,0,0,0.0,66.7,2,1,0.0,3,50.0,0,2,,,,70.5,68.8,56.9,78.4,38.7,72.8,,0,1,3,0.0,30.6,0.0,0,0,0,0,0,1,33.3,6,2.0,50.0,2,2,21.0,3.2,0,0,0.0,50.0,1,0,0.0,2,33.3,0,1,,,,68.3,66.9,53.7,76.8,40.9,68.3,,0,1,2,,16.7,0.0,0,0,0,0,0,1,50.0,3,1.5,0,100.0,2,2,2.0,3.85,0,0,0.0,100.0,2,5,0.0,4,66.7,0,3,,,,64.7,68.8,67.5,76.8,53.3,64.9,73.7,0,0,5,0.0,85.4,0.0,0,2,0,0,0,0,0.0,9,4.5
Jacob Eason,46444,QB,IND,1,5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,14,68.0,29.6,31.5,,40.0,5,5,12.4,2.9,0,0,0.0,40.0,2,1,0.0,5,100.0,0,2,,,,,68.0,29.6,69.9,31.5,,,0,1,5,0.0,16.7,0.0,0,0,0,0,0,1,20.0,25,5.0,50.0,4,4,10.5,2.9,0,0,0.0,50.0,2,0,0.0,4,80.0,0,2,,,,,66.9,42.1,69.2,43.6,,,0,0,4,,69.8,0.0,0,0,0,0,0,0,0.0,25,6.3,0,0.0,1,1,20.0,2.9,0,0,0.0,0.0,0,1,,1,20.0,0,0,,,,,60.4,35.7,64.6,38.3,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Mitchell Trubisky,11757,QB,BUF,2,4,100.0,1,1,1.0,2.6,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,,60.4,60.3,64.6,60.1,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,0,4,73.7,81.5,62.1,78.2,100.0,1,1,0.0,3.53,0,0,0.0,100.0,1,1,0.0,3,75.0,0,2,,,,,65.5,81.8,68.2,60.0,,75.6,0,0,3,0.0,79.2,0.0,0,2,0,0,0,0,0.0,1,1.0,100.0,2,2,0.5,2.87,0,0,0.0,100.0,2,0,0.0,3,75.0,0,1,,,,,65.5,72.0,68.2,62.1,,64.4,0,0,3,,85.4,0.0,0,1,0,0,0,0,0.0,9,4.5,0,,0,0,,4.6,0,0,,,0,1,,1,25.0,0,1,,,,,60.4,71.7,64.6,,,65.9,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Blaine Gabbert,6162,QB,TB,1,3,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,,26.7,56.8,64.6,59.1,,,0,0,1,,0.0,,0,0,0,0,0,1,100.0,0,,0,30,20.5,78.3,79.0,61.6,100.0,3,3,8.7,1.53,0,1,25.0,100.0,3,0,0.0,3,100.0,0,2,,,,,66.9,91.2,69.2,90.2,,,0,0,4,,118.8,0.0,0,0,0,0,0,0,0.0,41,13.7,100.0,3,3,8.7,1.53,0,1,20.0,100.0,3,0,0.0,3,100.0,0,2,,,,,15.1,80.8,69.9,79.0,,,0,0,5,,118.8,0.0,0,0,0,0,0,1,20.0,41,13.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
