player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Ryan Tannehill,7014,QB,TEN,5,202,73.0,37,42,11.5,2.51,2,3,6.1,59.5,25,27,7.4,55,27.2,2,20,,,,,81.6,72.4,78.8,69.5,,70.4,2,0,62,33.3,90.2,16.4,9,4,0,1,1,1,1.6,308,7.3,0,31,57.6,87.5,83.6,81.1,76.9,121,131,7.7,2.57,2,6,4.4,64.9,85,43,8.6,147,72.8,8,52,,,,,65.4,90.5,82.1,85.7,,90.0,5,3,153,25.6,89.3,7.5,11,5,0,3,5,2,1.3,943,7.2,80.8,120,125,8.1,2.4,4,6,4.6,71.2,89,0,8.2,132,65.3,8,59,,,,,87.2,95.4,81.8,93.3,,87.9,1,2,138,,97.4,0.0,0,7,0,0,3,0,0.0,1040,8.3,2,60.5,38,48,10.1,2.84,0,3,5.5,43.8,21,70,8.7,70,34.7,2,13,,,,,45.4,48.4,79.6,47.2,,68.8,6,1,77,28.6,69.0,28.6,20,2,0,4,3,3,3.9,211,4.4
Sam Darnold,29048,QB,CAR,5,202,80.9,47,50,7.1,2.39,0,1,1.9,74.0,37,23,2.6,57,28.2,1,23,,,,,81.6,74.0,78.7,71.8,,66.5,1,2,61,26.1,83.0,10.5,6,1,0,2,0,2,3.3,431,8.6,0,5,55.1,67.2,66.0,64.2,72.0,125,133,8.1,2.98,0,8,5.8,62.4,83,54,7.8,145,71.8,7,48,,,,,64.9,65.0,82.1,61.8,,81.1,1,4,151,13.0,85.9,4.8,7,5,0,7,6,6,4.0,935,7.0,74.4,121,123,7.2,2.5,0,3,2.4,69.9,86,0,4.4,125,61.9,4,49,,,,,86.7,73.8,81.5,72.4,,62.2,0,2,129,,97.5,0.0,0,2,0,2,5,2,1.6,898,7.3,2,74.5,51,60,9.4,3.33,0,6,9.2,56.7,34,77,10.5,77,38.1,4,22,,,,,48.0,59.1,79.8,53.5,,84.6,2,4,83,16.9,59.6,16.9,13,4,0,7,1,6,7.2,468,7.8
Josh Allen,46601,QB,BUF,5,201,63.9,36,43,10.6,2.72,0,4,8.9,53.5,23,19,0.0,45,22.4,0,14,,,,,80.1,63.6,77.8,61.4,,67.3,0,1,48,0.0,66.8,0.0,0,2,0,7,0,2,4.2,308,7.2,0,4,59.7,82.2,76.8,81.3,74.8,131,140,10.3,2.86,4,12,8.2,65.0,91,56,7.1,156,77.6,7,57,,,,,67.2,83.2,82.4,79.6,,75.5,1,1,164,8.9,113.5,3.2,5,10,0,4,12,7,4.3,1062,7.6,75.9,116,118,8.3,2.39,2,7,5.7,71.2,84,0,4.5,126,62.7,4,43,,,,,86.8,75.4,81.6,72.5,,72.7,0,2,131,,104.6,0.0,0,7,0,0,7,4,3.1,864,7.3,1,64.7,51,65,15.1,3.57,2,9,13.0,46.2,30,75,9.1,75,37.3,3,28,,,,,48.0,79.9,79.7,76.5,,72.4,1,0,81,6.7,98.6,6.7,5,5,0,11,5,5,6.2,506,7.8
Lamar Jackson,46416,QB,BLT,5,201,75.0,48,52,11.1,2.68,2,1,1.9,63.5,33,26,8.3,62,30.8,3,23,,,,,31.8,65.5,78.9,60.6,,80.8,0,2,65,23.1,87.5,9.7,6,4,0,2,2,3,4.6,446,8.6,0,3,29.1,86.9,87.2,67.2,79.8,104,115,11.0,3.29,1,12,9.8,68.7,79,44,4.8,139,69.2,4,55,,,,,41.5,92.3,82.0,92.2,,63.2,4,1,147,15.9,112.0,5.0,7,17,2,4,6,3,2.0,1073,9.3,80.9,115,121,10.0,2.72,3,8,6.3,74.4,90,0,3.2,131,65.2,3,57,,,,,62.7,91.5,81.7,91.6,,53.0,0,2,136,,108.8,0.0,0,10,2,1,4,2,1.5,1180,9.8,1,70.3,37,46,14.2,3.83,0,5,10.0,47.8,22,70,15.4,70,34.8,4,21,,,,,25.2,70.8,79.5,62.7,,82.5,4,1,76,18.6,92.6,18.6,13,11,0,5,4,4,5.3,339,7.4
Carson Wentz,10636,QB,IND,5,194,71.1,45,51,7.0,2.52,1,2,3.6,60.8,31,30,3.1,59,30.4,1,23,,,,,82.0,68.8,78.9,64.5,,78.2,1,0,65,20.0,114.3,10.2,6,2,0,4,4,0,0.0,434,8.5,0,14,57.1,73.8,72.6,61.8,81.5,108,122,7.3,2.89,1,4,3.1,67.2,82,54,6.8,135,69.6,6,37,,,,,64.4,75.4,82.0,74.1,,63.2,7,1,146,11.1,93.2,4.4,6,7,0,6,3,1,0.7,888,7.3,82.4,102,108,6.1,2.39,2,3,2.6,71.3,77,0,8.3,110,56.7,7,41,,,,,86.1,77.9,81.2,75.7,,66.4,0,1,119,,110.1,0.0,0,2,0,4,6,0,0.0,880,8.1,1,70.6,51,65,9.5,3.29,0,3,4.4,55.4,36,84,0.0,84,43.3,0,19,,,,,51.9,66.4,80.2,63.3,,71.2,8,0,92,14.3,81.7,14.3,12,7,0,6,1,1,1.1,442,6.8
Trevor Lawrence,77632,QB,JAX,5,194,54.1,37,39,11.6,2.57,0,1,2.4,46.2,18,17,10.0,44,22.7,2,11,,,,,29.2,39.6,77.7,42.1,,55.7,0,2,46,23.5,56.1,9.1,4,1,0,2,2,4,8.7,186,4.8,0,15,74.6,50.7,48.3,65.4,73.6,125,136,8.5,2.92,0,6,4.0,63.2,86,48,6.5,150,77.3,6,41,,,,,88.6,53.5,82.4,53.1,,62.2,4,6,165,8.3,75.6,2.7,4,9,1,6,4,7,4.2,960,7.1,71.7,120,122,8.9,2.46,0,5,3.8,65.6,80,0,7.0,129,66.5,6,38,,,,,87.2,58.1,81.8,59.2,,50.3,0,4,138,,86.3,0.8,1,5,1,1,5,6,4.3,867,7.1,0,61.9,42,53,10.1,3.58,0,2,3.3,45.3,24,65,7.7,65,33.5,2,14,,,,,44.5,35.6,79.4,34.2,,67.8,4,4,73,10.8,36.6,10.8,7,5,0,7,1,5,6.8,279,5.3
Zach Wilson,82096,QB,NYJ,5,194,57.1,42,46,7.0,3.14,0,0,0.0,41.3,19,29,20.8,52,26.8,5,10,,,,,81.1,46.6,78.4,44.0,,74.8,0,2,56,13.8,35.0,7.7,4,2,0,4,0,3,5.4,183,4.0,0,22,72.9,59.4,57.5,70.2,75.4,118,125,10.2,3.1,3,7,5.2,63.2,79,51,11.2,142,73.2,10,37,,,,,65.1,63.9,82.1,64.5,,48.8,2,7,151,29.4,73.2,10.6,15,2,0,2,4,7,4.6,934,7.5,81.8,110,113,7.1,2.55,2,2,1.7,71.7,81,0,10.0,114,58.8,9,35,,,,,86.3,65.0,81.3,63.4,,65.9,0,7,122,,70.1,0.0,0,1,0,1,2,6,4.9,764,6.8,0,46.0,50,58,14.3,3.91,1,5,7.9,29.3,17,80,26.1,80,41.2,6,12,,,,,49.5,49.2,79.9,50.4,,54.8,2,2,85,23.8,49.6,23.8,19,3,0,5,2,4,4.7,353,6.1
Kyler Murray,38334,QB,ARZ,5,187,85.2,27,31,7.8,2.93,0,5,15.2,74.2,23,16,0.0,39,20.9,0,18,,,,,79.2,92.6,77.3,90.3,,79.9,0,0,41,31.3,155.6,12.8,5,3,0,4,4,0,0.0,390,12.6,0,1,57.0,82.9,85.4,56.2,81.7,126,134,8.0,2.83,1,10,7.3,75.4,101,33,1.9,148,79.1,2,52,,,,,88.0,79.7,82.1,79.0,,58.3,0,4,153,15.2,102.3,3.4,5,7,0,7,6,3,2.0,1122,8.4,83.6,128,132,6.5,2.39,1,9,6.7,79.5,105,0,1.9,138,73.8,2,55,,,,,87.4,81.9,81.9,79.8,,65.9,0,3,142,,112.0,0.0,0,4,0,3,7,3,2.1,1176,8.9,1,76.0,25,33,15.2,4.14,0,6,17.1,57.6,19,49,0.0,49,26.2,0,15,,,,,80.6,88.9,78.1,86.6,,68.1,0,1,52,20.4,110.2,20.4,10,6,0,8,3,0,0.0,336,10.2
Taylor Heinicke,9896,QB,WAS,5,185,65.7,35,37,7.5,2.56,0,1,2.4,59.5,22,19,4.3,42,22.7,1,14,,,,,29.6,60.3,77.7,62.2,,53.2,0,0,47,0.0,98.9,0.0,0,5,1,1,2,2,4.3,260,7.0,0,32,72.5,55.0,54.2,61.1,73.5,117,122,9.3,3.13,2,6,4.5,65.6,80,34,7.0,143,77.3,6,46,,,,,88.1,52.6,26.5,52.1,,63.7,1,5,155,14.7,88.4,3.5,5,16,0,2,6,8,5.2,948,7.8,75.2,117,120,8.2,2.67,2,6,4.7,69.2,83,0,5.7,132,71.4,5,47,,,,,87.4,64.4,21.6,63.7,,65.0,0,3,141,,98.1,0.0,0,12,1,0,6,5,3.5,924,7.7,1,60.0,35,39,11.2,3.84,0,1,2.2,48.7,19,53,9.5,53,28.6,2,13,,,,,38.2,38.1,78.7,38.8,,54.7,1,2,61,9.4,68.8,9.4,5,9,0,3,2,5,8.2,284,7.3
Dak Prescott,10769,QB,DAL,5,184,68.8,64,68,10.1,2.3,3,8,10.4,61.8,42,23,4.5,73,39.7,2,31,,,,,83.5,76.5,79.8,74.4,,63.1,0,3,82,13.0,108.3,4.1,3,1,0,1,9,2,2.4,548,8.1,0,9,39.0,77.8,82.1,33.7,87.1,93,97,6.3,2.67,0,2,1.9,82.5,80,29,1.2,111,60.3,1,40,,,,,59.5,81.1,81.3,82.3,58.4,51.0,2,0,121,20.7,115.6,5.4,6,7,0,2,4,3,2.5,820,8.5,83.3,126,127,7.9,2.34,1,7,5.1,81.1,103,0,1.9,132,71.7,2,59,,,,,87.3,90.0,81.9,89.8,58.4,47.6,0,2,141,,129.1,0.0,0,4,0,0,12,3,2.1,1144,9.0,1,64.5,31,38,7.9,2.99,2,3,6.4,50.0,19,52,5.0,52,28.3,1,12,,,,,38.2,57.7,78.8,56.5,,63.8,2,1,62,17.3,66.1,17.3,9,4,0,3,1,2,3.2,224,5.9
