player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1639,,,G,Matt Kuchar,43.91,4.7,57.2,67.5,21,0,0,6800,,34780,1639
1408,,,G,Patrick Cantlay,68.22,16.5,89.4,86.5,31.5,0,0,9100,,36297,1408
1409,,,G,Troy Merritt,42.36,1.1,49.8,67,20.5,0,0,6400,,34794,1409
299906,,,G,Ryan Brehm,26.36,0.09,24.1,35.65,16,0,0,6500,,36071,299906
680,,,G,Jon Rahm,71.46,11.6,95.3,89.5,51.5,0,0,11200,,35126,680
350,,,G,Thomas Pieters,46.31,1.8,46,70.5,21.5,0,0,7100,,35299,350
1939,,,G,Sam Horsfield,48.81,1.7,50.6,72,22.5,0,0,6700,,35106,1939
780,,,G,Sergio Garcia,53.74,4.5,67.8,75.5,24,0,0,7200,,34761,780
142,,,G,Marc Leishman,50.24,5.3,67.6,72,23,0,0,7700,,34785,142
395,,,G,Shane Lowry,62.1,20.9,83.6,82,26,0,0,8700,,34788,395
297,,,G,Padraig Harrington,39.05,0.68,34.1,64,20,0,0,6100,,34974,297
782,,,G,Patrick Reed,41.32,2.7,54.2,65,20.5,0,0,7200,,34803,782
463,,,G,Rory McIlroy,66.47,18.7,90.5,86,28,0,0,10000,,34793,463
584,,,G,Louis Oosthuizen,57.16,7.5,78.7,77.5,24,0,0,8000,,34800,584
871,,,G,Tommy Fleetwood,54.99,9.5,71.9,76.58,24,0,0,7600,,35276,871
541,,,G,Y.E. Yang,23.13,0.04,10.1,28.5,14.5,0,0,6300,,35352,541
662,,,G,Abraham Ancer,47.97,6.7,65.4,71,22.5,0,0,7800,,34959,662
552,,,G,Mackenzie Hughes,38.55,1.3,48.4,64,20,0,0,6600,,36080,552
453,,,G,Christiaan Bezuidenhout,47.04,2.3,58,70.5,22,0,0,7000,,1156736,453
648084,,,G,Lanto Griffin,47.13,3.7,61.2,70,22,0,0,6300,,37913,648084
509671,,,G,Joaquin Niemann,56.63,14.4,76.8,78,24,0,0,8500,,37138,509671
861,,,G,Shaun Norris,37.78,0.44,37.2,63,19.5,0,0,6600,,37342,861
465,,,G,Pablo Larrazabal,40.11,0.63,37.8,64.5,20,0,0,6500,,36523,465
113,,,G,Lucas Herbert,37.35,0.13,40.6,62.5,19.5,0,0,6800,,382245,113
73285,,,G,Sepp Straka,42.98,1.2,54.1,67.5,21,0,0,7200,,565467,73285
851,,,G,Dean Burmester,42.78,0.9,42.3,66.58,21,0,0,6200,,36112,851
411,,,G,Bubba Watson,44.6,1.6,55.1,68.08,21.5,0,0,7300,,34820,411
895,,,G,Kevin Kisner,40.41,0.4,47.8,65,20.5,0,0,6800,,34776,895
704791,,,G,Ryosuke Kinoshita,29.11,0.02,27.3,52.5,17,0,0,6400,,2597721,704791
705485,,,G,Tyler Collet,24.12,0.01,10.4,30.5,14.5,0,0,6000,,2879188,705485
896,,,G,Oliver Bekker,43.23,0.2,37.2,67.5,21,0,0,6400,,37120,896
698,,,G,Richard Bland,42.47,0.29,48.5,67,20.5,0,0,6500,,36111,698
467,,,G,Bryson DeChambeau,,0,,,,0,0,8300,,34753,467
688,,,G,Henrik Stenson,33.7,0.16,40.1,59,18.5,0,0,6600,,34813,688
468,,,G,Ryan Palmer,47.8,1.9,51.8,71,22,0,0,6900,,34924,468
479,,,G,Bernd Wiesberger,46.78,0.64,55.2,70,22,0,0,6600,,34823,479
648099,,,G,Adam Schenk,37.54,0.26,46.7,62.5,19.5,0,0,6400,,37919,648099
832,,,G,John Daly,21.16,0.11,10,27,13,0,0,6000,,35269,832
997,,,G,Justin Harding,44.03,0.03,41.6,68.5,21,0,0,6700,,484310,997
1080,,,G,Jason Kokrak,49.05,7.6,68,72,22.5,0,0,7300,,34900,1080
777,,,G,Carlos Ortiz,40.64,1.3,40.9,65.5,20.5,0,0,6600,,34921,777
83255,,,G,Aaron Wise,50.04,3.8,64.1,72.5,23,0,0,6800,,35144,83255
2170,,,G,Chris Kirk,50.8,4.4,59.6,73.5,22.5,0,0,6900,,34775,2170
834,,,G,Laurie Canter,43.06,0.17,33.7,68.5,21,0,0,6600,,37324,834
1390,,,G,Kramer Hickok,40.84,0.2,45.3,65.5,20.5,0,0,6300,,35062,1390
856,,,G,Patton Kizzire,44.42,0.43,51,68.5,21.5,0,0,6500,,34898,856
625,,,G,Justin Rose,47.37,2.2,60.2,70.5,22,0,0,7200,,34804,625
867,,,G,Alex Noren,52.28,12.6,66.3,74,23,0,0,7000,,35121,867
559,,,G,Luke List,46.12,3.3,60.5,70,21.5,0,0,7200,,34904,559
704895,,,G,Kyle Mendoza,29.18,0.03,13.3,52.5,17,0,0,6100,,2633585,704895
703,,,G,Webb Simpson,50.43,1.4,63.8,73.5,22.5,0,0,7800,,34808,703
956,,,G,Branden Grace,41.25,0.19,43.3,65.5,20.5,0,0,6700,,34763,956
846,,,G,Anirban Lahiri,42.62,1.1,41.4,66.58,21,0,0,6500,,34781,846
578033,,,G,Alex Beach,22.62,0.02,10.1,28.5,13.5,0,0,6100,,37465,578033
417,,,G,Erik Van Rooyen,45.35,1.5,57.6,69.5,21.5,0,0,7100,,458398,417
85315,,,G,Matthew Borchert,18.68,0.02,11.9,24,11.5,0,0,6000,,35092,85315
549,,,G,Brendan Steele,43.07,0.52,56.1,67.5,21,0,0,6700,,34935,549
427014,,,G,Keith Mitchell,45.91,1.5,58.9,70,22,0,0,6600,,37916,427014
1491,,,G,Kyoung-Hoon Lee,45.49,1.2,48.1,69,21.5,0,0,6500,,37949,1491
638,,,G,Lee Westwood,39.13,0.48,43.4,64,20,0,0,7000,,34822,638
1194,,,G,Cameron Smith,59.77,17.4,84.7,80,25,0,0,9700,,34810,1194
2173,,,G,Jimmy Walker,,0,,,,0,0,6000,,34819,2173
308,,,G,Ian Poulter,43.18,0.48,54.4,67.5,20.5,0,0,7000,,34802,308
902,,,G,Xander Schauffele,63.69,17.1,89.7,83,27,0,0,9300,,36091,902
804,,,G,Keegan Bradley,53.98,8.2,71.6,76,23.5,0,0,7500,,34744,804
815,,,G,Jason Day,49.09,2.5,60.6,71.5,22.5,0,0,7500,,34752,815
699783,,,G,Jinichiro Kozuma,27.45,0.14,10.4,47,16,0,0,6100,,1377917,699783
805,,,G,Brian Harman,51.12,2.9,62.8,73.5,23,0,0,7000,,34882,805
1284,,,G,Si Woo Kim,48.88,4.2,56.3,71.5,22.5,0,0,7200,,34895,1284
600531,,,G,Nicolai Hojgaard,40.93,0.12,32.3,66.08,20.5,0,0,6800,,458384,600531
578036,,,G,Ryan Vermeer,26.03,0.02,10.4,41.5,15.5,0,0,6100,,37476,578036
1075,,,G,Matt Fitzpatrick,58.75,17.9,80.6,78.5,25,0,0,7900,,34759,1075
698025,,,G,Harry Higgs,37.13,0.18,39,62.5,19.5,0,0,6500,,1266428,698025
707,,,G,Shaun Micheel,21.32,0.02,10.5,27,13,0,0,6200,,35079,707
1032,,,G,Michael Block,23.58,0.02,11.5,29.08,14.5,0,0,6300,,35333,1032
729,,,G,Talor Gooch,50.87,9.3,70.2,73.5,23,0,0,7400,,37126,729
2022,,,G,Matt Jones,46.61,0.75,49.4,70,22,0,0,6600,,34892,2022
1670,,,G,Jesse Mueller,29.19,0.03,10.8,52.5,16.93,0,0,6200,,37969,1670
1594,,,G,Tiger Woods,37.39,8.5,65.5,62.5,19.5,0,0,8200,,34826,1594
1154,,,G,Sam Burns,53.49,9.9,71.7,75.5,24,0,0,8800,,35095,1154
1055,,,G,Gary Woodland,49.7,10.6,66,73,23,0,0,7300,,35025,1055
2078,,,G,Adam Scott,49.32,7.4,72,72.5,22.5,0,0,7700,,34807,2078
671054,,,G,Yuki Inamori,18.64,0.08,11,24,11.5,0,0,6100,,623677,671054
