player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1799,,,G,Adam Hadwin,55.16,5.9,,79,25.5,0,0,6800,,,1799
1689,,,G,Beau Hossler,44.16,2.2,,71,22.5,0,0,6200,,,1689
2119,,,G,Chad Ramey,45.93,0.68,,72.5,23,0,0,6600,,,2119
330678,,,G,Cameron Davis,55.09,2.9,,79,25,0,0,7200,,,330678
1822,,,G,Luke Donald,46.42,0.46,,72,23.5,0,0,6000,,,1822
690049,,,G,Viktor Hovland,70.65,16.5,,89.5,30.5,0,0,9300,,,690049
1625,,,G,Davis Riley,58.71,12.4,,82,26,0,0,8600,,,1625
1449,,,G,Cameron Tringale,57.62,2.3,,80,26,0,0,7400,,,1449
165746,,,G,Taylor Moore,45.62,0.28,,72.5,23,0,0,6500,,,165746
1813,,,G,Francesco Molinari,49.43,0.71,,74.5,23.5,0,0,6600,,,1813
1725,,,G,Billy Horschel,60.53,5.9,,82.5,27,0,0,7900,,,1725
1406,,,G,Hudson Swafford,45.52,0.51,,73,23,0,0,6500,,,1406
185304,,,G,Seamus Power,62.24,6.1,,83.5,27,0,0,8000,,,185304
670625,,,G,Doug Ghim,52.19,1.6,,76,24.5,0,0,6800,,,670625
693648,,,G,Min Woo Lee,46.75,0.23,,73.5,23.5,0,0,6500,,,693648
353925,,,G,Aaron Rai,52.62,0.78,,76.5,24.5,0,0,6900,,,353925
171,,,G,Jordan Spieth,72,21.3,,90.5,33,0,0,9700,,,171
1639,,,G,Matt Kuchar,54.99,10.7,,77.5,25.5,0,0,7800,,,1639
1408,,,G,Patrick Cantlay,76.43,12.2,,94,58.92,0,0,10700,,,1408
1409,,,G,Troy Merritt,53.08,2,,78,24.5,0,0,6900,,,1409
473728,,,G,Nate Lashley,48.73,2.5,,74,24,0,0,6200,,,473728
1927,,,G,Martin Laird,49.11,1.2,,75,23.5,0,0,6300,,,1927
299906,,,G,Ryan Brehm,31.78,0.09,,56.5,18.5,0,0,6000,,,299906
680,,,G,Jon Rahm,81.89,14.3,,99,66,0,0,11100,,,680
142,,,G,Marc Leishman,59.31,7.9,,81,26.5,0,0,7500,,,142
395,,,G,Shane Lowry,75.12,20.4,,92.5,59,0,0,9000,,,395
782,,,G,Patrick Reed,52.35,15.3,,77,24,0,0,7900,,,782
463,,,G,Rory McIlroy,80.36,16.3,,98.5,63,0,0,10900,,,463
199,,,G,Danny Willett,50.45,1.8,,75.5,24,0,0,6200,,,199
662,,,G,Abraham Ancer,58.65,8.3,,81,26,0,0,8200,,,662
552,,,G,Mackenzie Hughes,45.26,0.52,,71.5,22.5,0,0,6700,,,552
648084,,,G,Lanto Griffin,55.71,1.4,,78.5,25.5,0,0,7100,,,648084
509671,,,G,Joaquin Niemann,71.22,16.6,,89.5,32.5,0,0,8300,,,509671
586,,,G,David Lipsky,54.49,0.95,,78,25.5,0,0,6700,,,586
113,,,G,Lucas Herbert,49.17,1.3,,75,24,0,0,7000,,,113
73285,,,G,Sepp Straka,50.04,2.2,,75.5,24,0,0,7300,,,73285
400,,,G,Brandt Snedeker,44.52,0.41,,71,23,0,0,6100,,,400
610,,,G,Emiliano Grillo,52.74,0.83,,77.5,25,0,0,6200,,,610
984,,,G,Rafa Cabrera Bello,42.65,0.42,,69.5,22,0,0,6400,,,984
665,,,G,Andrew Putnam,45.89,0.96,,71.5,23,0,0,6200,,,665
456,,,G,David Lingmerth,40.28,0.28,,67,21.5,0,0,6000,,,456
577,,,G,Ryan Moore,49.99,0.9,,75,24,0,0,6200,,,577
467,,,G,Bryson DeChambeau,58.85,1.2,,82,26.5,0,0,7800,,,467
329671,,,G,Kurt Kitayama,53.75,3.4,,79,25,0,0,6300,,,329671
468,,,G,Ryan Palmer,57.99,2.2,,81,26,0,0,6900,,,468
648099,,,G,Adam Schenk,46,0.3,,72,23,0,0,6100,,,648099
777,,,G,Carlos Ortiz,48.12,0.86,,74.5,23.5,0,0,6300,,,777
83255,,,G,Aaron Wise,62.98,11.2,,84,27,0,0,7500,,,83255
689,,,G,Adam Svensson,47.84,0.55,,74,23.5,0,0,6300,,,689
2170,,,G,Chris Kirk,65.69,15.1,,85.5,28.5,0,0,7700,,,2170
509666,,,G,Alex Smalley,54.92,1.6,,79,25,0,0,6400,,,509666
1390,,,G,Kramer Hickok,,0,,,,0,0,6200,,,1390
856,,,G,Patton Kizzire,54.43,1.5,,79,25,0,0,6400,,,856
867,,,G,Alex Noren,61.98,10.6,,83,27,0,0,7500,,,867
559,,,G,Luke List,56.73,5.3,,80.5,25.5,0,0,7100,,,559
846,,,G,Anirban Lahiri,51.04,5,,75.5,24.5,0,0,7200,,,846
417,,,G,Erik Van Rooyen,54.12,2.8,,78.5,25,0,0,6600,,,417
549,,,G,Brendan Steele,53.96,12.4,,78,25,0,0,6600,,,549
427014,,,G,Keith Mitchell,56.67,5.3,,80,25.5,0,0,7300,,,427014
1491,,,G,Kyoung-Hoon Lee,54.76,1.7,,78.5,25,0,0,7300,,,1491
300174,,,G,J.T. Poston,45.27,0.82,,71.5,23,0,0,6400,,,300174
946,,,G,Bo Hoag,45.2,0.22,,71.5,22.5,0,0,6000,,,946
1194,,,G,Cameron Smith,71.69,16.4,,90.5,32.5,0,0,9900,,,1194
509669,,,G,Sam Ryder,47.23,0.36,,73.08,23.5,0,0,6000,,,509669
902,,,G,Xander Schauffele,79.7,15.5,,97.5,63,0,0,10200,,,902
804,,,G,Keegan Bradley,66.5,11.4,,86,28,0,0,8100,,,804
815,,,G,Jason Day,55.29,5.7,,79,25,0,0,7600,,,815
805,,,G,Brian Harman,60.09,4.7,,81.5,26.5,0,0,7100,,,805
1141,,,G,Patrick Rodgers,53.24,3.6,,77.58,24.5,0,0,6800,,,1141
1284,,,G,Si Woo Kim,58.24,9.4,,81,26,0,0,7600,,,1284
1295,,,G,Justin Lower,37.86,0.4,,65.5,21,0,0,6200,,,1295
1075,,,G,Matt Fitzpatrick,72.74,14.7,,90.5,51,0,0,9100,,,1075
523168,,,G,Wyndham Clark,41.1,0.29,,69,21.5,0,0,6100,,,523168
698025,,,G,Harry Higgs,,0,,,,0,0,6300,,,698025
2022,,,G,Matt Jones,55.37,2.4,,79,25.5,0,0,6700,,,2022
1890,,,G,William McGirt,40.05,0.05,,67.5,21.5,0,0,6100,,,1890
700820,,,G,Jediah Morgan,25.58,0.02,,56.27,14.07,0,0,6100,,,700820
1055,,,G,Gary Woodland,59.52,8.6,,81.5,26.5,0,0,7400,,,1055
2078,,,G,Adam Scott,61.68,6.6,,84,27,0,0,7700,,,2078
