"team_name","franchise_id","player_game_count","attempts","hits_allowed","hurries_allowed","pass_snaps","pbe","pressures_allowed","sacks_allowed","year","week"
"DET",11,13,520,14,124,520,83.7,154,16,"2016",14
"CAR",5,13,485,22,108,485,83.1,147,17,"2016",14
"NYJ",22,13,502,24,107,502,83,151,20,"2016",14
"CLV",8,13,538,27,112,538,82.8,162,23,"2016",14
"LA",26,13,493,21,110,493,82.7,151,20,"2016",14
"MIN",18,13,497,36,93,497,82.6,151,22,"2016",14
"BUF",4,13,459,15,120,459,82.2,149,14,"2016",14
"HST",13,13,496,26,122,496,81.5,166,18,"2016",14
"MIA",17,13,439,28,100,439,81.1,147,19,"2016",14
"DEN",10,13,513,23,136,513,80.6,179,20,"2016",14
"ARZ",1,13,578,43,133,578,80.4,201,25,"2016",14
"SF",28,13,483,16,140,483,79.9,175,19,"2016",14
"SEA",29,13,522,31,145,522,79.7,194,18,"2016",14
"IND",14,13,562,33,161,562,78.3,219,25,"2016",14
"SD",27,13,505,31,142,505,77.7,199,26,"2016",14
"OAK",23,14,559,14,94,559,89.3,114,6,"2016",15
"GB",12,14,606,6,96,606,89.3,116,14,"2016",15
"PIT",25,14,545,13,93,545,88.1,118,12,"2016",15
"NO",20,14,610,22,95,610,88,132,15,"2016",15
"TEN",31,14,477,8,88,477,87.8,106,10,"2016",15
"KC",16,14,529,12,80,529,87.7,111,19,"2016",15
"CHI",6,14,528,19,83,528,87.7,116,14,"2016",15
"PHI",24,14,588,26,91,588,87,135,18,"2016",15
"DAL",9,14,479,16,85,479,86.7,114,13,"2016",15
"WAS",32,14,565,22,111,565,86.5,143,10,"2016",15
"BLT",3,14,613,20,123,613,86.1,157,14,"2016",15
"ATL",2,14,517,30,73,517,86,124,21,"2016",15
"JAX",15,14,613,24,119,613,85.9,158,15,"2016",15
"NE",19,14,530,24,98,530,85.8,136,14,"2016",15
"CIN",7,14,551,12,94,551,85.8,131,25,"2016",15
"NYG",21,14,533,21,109,533,85.2,144,14,"2016",15
"DET",11,14,562,14,130,562,84.2,161,17,"2016",15
"NYJ",22,14,552,24,111,552,84,156,21,"2016",15
"TB",30,14,563,36,123,563,83.4,173,14,"2016",15
"CAR",5,14,525,23,116,525,83.1,158,19,"2016",15
"CLV",8,14,575,28,116,575,83,170,26,"2016",15
"BUF",4,14,490,17,123,490,82.7,155,15,"2016",15
"HST",13,14,544,29,129,544,82.2,176,18,"2016",15
"MIN",18,14,544,39,106,544,81.9,171,26,"2016",15
"LA",26,14,531,23,122,531,81.6,170,25,"2016",15
"MIA",17,14,458,28,105,458,81.3,152,19,"2016",15
"ARZ",1,14,620,46,141,620,80.7,213,26,"2016",15
"DEN",10,14,558,23,147,558,80.6,193,23,"2016",15
"SF",28,14,519,17,149,519,80,187,21,"2016",15
"SEA",29,14,553,34,155,553,79.5,208,19,"2016",15
"IND",14,14,591,35,169,591,78.5,229,25,"2016",15
"SD",27,14,538,34,153,538,77.6,214,27,"2016",15
"OAK",23,15,595,14,95,595,89.7,116,7,"2016",16
"GB",12,15,651,6,105,651,89.2,126,15,"2016",16
"PIT",25,15,576,15,97,576,88.2,124,12,"2016",16
"KC",16,15,568,14,83,568,88.1,116,19,"2016",16
"NO",20,15,647,25,100,647,88,140,15,"2016",16
"CHI",6,15,569,20,93,569,87.6,127,14,"2016",16
"PHI",24,15,615,26,97,615,87.1,141,18,"2016",16
"DAL",9,15,505,16,89,505,87,118,13,"2016",16
"TEN",31,15,523,9,101,523,87,123,13,"2016",16
"WAS",32,15,596,23,116,596,86.7,149,10,"2016",16
"BLT",3,15,659,20,130,659,86.5,164,14,"2016",16
"JAX",15,15,656,25,128,656,86.1,168,15,"2016",16
"NE",19,15,560,25,102,560,86,142,15,"2016",16
"ATL",2,15,556,31,79,556,85.8,134,24,"2016",16
"CIN",7,15,595,12,107,595,85.5,146,27,"2016",16
"NYG",21,15,596,29,121,596,85.1,164,14,"2016",16
"NYJ",22,15,579,26,115,579,84.2,162,21,"2016",16
"DET",11,15,612,17,136,612,83.9,175,22,"2016",16
"TB",30,15,603,37,134,603,83.3,186,15,"2016",16
"CAR",5,15,573,24,131,573,83,175,20,"2016",16
"BUF",4,15,535,19,134,535,82.9,168,15,"2016",16
"CLV",8,15,615,28,127,615,82.5,185,30,"2016",16
"LA",26,15,560,24,125,560,81.9,176,27,"2016",16
"MIN",18,15,599,42,120,599,81.8,190,28,"2016",16
"MIA",17,15,487,31,110,487,81.6,160,19,"2016",16
"HST",13,15,578,32,138,578,81.5,192,22,"2016",16
"DEN",10,15,601,26,153,601,81.3,202,23,"2016",16
"ARZ",1,15,648,49,145,648,80.9,221,27,"2016",16
"SF",28,15,564,18,163,564,79.9,204,23,"2016",16
"SEA",29,15,607,36,170,607,79.2,229,23,"2016",16
"IND",14,15,623,41,178,623,78.4,244,25,"2016",16
"SD",27,15,584,39,164,584,78,230,27,"2016",16
"OAK",23,16,629,16,101,629,89.4,125,8,"2016",17
"GB",12,16,697,6,115,697,89.2,136,15,"2016",17
"NO",20,16,698,26,107,698,88.2,149,16,"2016",17
"PIT",25,16,617,17,104,617,87.9,135,14,"2016",17
"KC",16,16,601,14,91,601,87.9,125,20,"2016",17
"PHI",24,16,662,27,101,662,87.6,146,18,"2016",17
"CHI",6,16,591,20,97,591,87.4,133,16,"2016",17
"TEN",31,16,554,9,108,554,86.7,132,15,"2016",17
"DAL",9,16,539,17,98,539,86.5,130,15,"2016",17
"WAS",32,16,635,24,121,635,86.5,158,13,"2016",17
"NE",19,16,595,26,106,595,86.4,147,15,"2016",17
"BLT",3,16,713,22,143,713,86.3,180,15,"2016",17
"JAX",15,16,699,28,137,699,86.1,180,15,"2016",17
"ATL",2,16,593,33,84,593,85.9,142,25,"2016",17
"CIN",7,16,625,12,109,625,85.8,149,28,"2016",17
"NYG",21,16,624,29,125,624,85.3,169,15,"2016",17
"NYJ",22,16,610,29,116,610,84.7,166,21,"2016",17
"DET",11,16,655,19,140,655,84.4,182,23,"2016",17
"TB",30,16,643,38,141,643,83.4,196,17,"2016",17
"BUF",4,16,572,19,139,572,83.2,175,17,"2016",17
"CAR",5,16,608,25,143,608,82.7,189,21,"2016",17
"CLV",8,16,660,30,134,660,82.6,197,33,"2016",17
"MIN",18,16,634,44,126,634,82.2,198,28,"2016",17
"MIA",17,16,521,33,118,521,81.9,170,19,"2016",17
"LA",26,16,594,24,133,594,81.7,187,30,"2016",17
"DEN",10,16,628,28,157,628,81.6,208,23,"2016",17
"HST",13,16,630,33,152,630,81.3,210,25,"2016",17
"ARZ",1,16,691,52,157,691,80.8,237,28,"2016",17
"SEA",29,16,648,37,178,648,79.9,238,23,"2016",17
"SF",28,16,591,18,172,591,79.7,215,25,"2016",17
"SD",27,16,623,42,169,623,78.7,238,27,"2016",17
"IND",14,16,667,44,190,667,78.3,262,28,"2016",17
"DAL",9,1,42,1,1,42,97.6,2,0,"2017",1
"PIT",25,1,37,0,1,37,95.9,2,1,"2017",1
"OAK",23,1,35,0,1,35,95.7,2,1,"2017",1
"MIN",18,1,33,1,1,33,93.9,3,1,"2017",1
"ATL",2,1,33,1,2,33,92.4,4,1,"2017",1
"BUF",4,1,33,2,4,33,90.9,6,0,"2017",1
"NO",20,1,38,0,6,38,89.5,7,1,"2017",1
"NYJ",22,1,40,2,7,40,88.7,9,0,"2017",1
"JAX",15,1,21,1,4,21,88.1,5,0,"2017",1
"GB",12,1,49,0,10,49,87.8,11,1,"2017",1
"SF",28,1,40,0,8,40,87.5,9,1,"2017",1
"CAR",5,1,25,2,5,25,86,7,0,"2017",1
"LAC",27,1,34,1,7,34,85.3,9,1,"2017",1
"TEN",31,1,43,0,13,43,84.9,13,0,"2017",1
"DET",11,1,43,2,12,43,83.7,14,0,"2017",1
"KC",16,1,39,1,10,39,83.3,12,1,"2017",1
"CHI",6,1,44,4,11,44,83,15,0,"2017",1
"PHI",24,1,44,3,8,44,83,13,2,"2017",1
"LA",26,1,31,1,8,31,82.3,10,1,"2017",1
"CLV",8,1,41,1,9,41,80.5,13,3,"2017",1
"NE",19,1,40,1,9,40,80,13,3,"2017",1
"WAS",32,1,47,2,11,47,79.8,16,3,"2017",1
"NYG",21,1,41,1,11,41,78,15,3,"2017",1
"SEA",29,1,33,3,7,33,75.8,13,3,"2017",1
"CIN",7,1,36,0,12,36,75,15,3,"2017",1
"ARZ",1,1,49,4,19,49,74.5,24,1,"2017",1
"DEN",10,1,37,2,10,37,70.3,17,5,"2017",1
"BLT",3,1,18,2,7,18,69.4,10,1,"2017",1
"IND",14,1,26,1,8,26,67.3,13,4,"2017",1
"HST",13,1,48,4,20,48,60.4,31,7,"2017",1
"OAK",23,2,63,0,3,63,96,4,1,"2017",2
"PIT",25,2,74,2,11,74,88.5,15,2,"2017",2
"SF",28,2,69,2,12,69,88.4,15,1,"2017",2
"GB",12,2,103,1,17,103,88.3,21,3,"2017",2
"NO",20,2,83,6,10,83,88,18,2,"2017",2
"TEN",31,2,73,0,18,73,87.7,18,0,"2017",2
"BUF",4,2,68,2,9,68,87.5,14,3,"2017",2
"MIN",18,2,72,1,15,72,87.5,17,1,"2017",2
"BLT",3,2,54,2,10,54,87,13,1,"2017",2
"TB",30,1,34,3,4,34,86.8,8,1,"2017",2
"DAL",9,2,97,3,20,97,86.1,25,2,"2017",2
"NYJ",22,2,71,2,14,71,85.9,18,2,"2017",2
"CLV",8,2,91,5,15,91,85.7,23,3,"2017",2
"JAX",15,2,60,4,10,60,85,16,2,"2017",2
"ATL",2,2,65,2,10,65,84.6,16,4,"2017",2
"PHI",24,2,100,5,15,100,84,26,6,"2017",2
"CAR",5,2,65,2,13,65,83.8,18,3,"2017",2
"KC",16,2,73,1,17,73,83.6,21,3,"2017",2
"MIA",17,1,36,2,6,36,83.3,10,2,"2017",2
"DET",11,2,70,2,20,70,82.9,23,1,"2017",2
"WAS",32,2,77,3,16,77,82.5,23,4,"2017",2
"LAC",27,2,74,3,21,74,82.4,25,1,"2017",2
"NE",19,2,82,5,18,82,81.1,27,4,"2017",2
"CHI",6,2,90,10,23,90,80.6,34,1,"2017",2
"LA",26,2,59,3,15,59,79.7,21,3,"2017",2
"DEN",10,2,75,4,16,75,77.3,27,7,"2017",2
"CIN",7,2,75,1,27,75,77.3,31,3,"2017",2
"NYG",21,2,78,1,21,78,76.9,29,7,"2017",2
"SEA",29,2,78,6,23,78,76.3,33,4,"2017",2
"ARZ",1,2,89,5,30,89,75.8,39,4,"2017",2
"IND",14,2,69,3,17,69,75.4,27,7,"2017",2
"HST",13,2,79,5,31,79,67.1,44,8,"2017",2
"TEN",31,3,107,0,19,107,91.1,19,0,"2017",3
"NO",20,3,113,7,12,113,88.9,22,3,"2017",3
"PIT",25,3,117,3,16,117,88.5,23,4,"2017",3
"MIN",18,3,108,5,18,108,88.4,24,1,"2017",3
"OAK",23,3,99,0,11,99,88.4,17,6,"2017",3
"PHI",24,3,137,5,15,137,87.6,27,7,"2017",3
"BUF",4,3,102,4,12,102,87.3,21,5,"2017",3
"TB",30,2,77,5,11,77,87,18,2,"2017",3
"JAX",15,3,96,6,16,96,86.5,24,2,"2017",3
"SF",28,3,111,3,21,111,86.5,27,3,"2017",3
"DAL",9,3,116,4,22,116,86.2,29,3,"2017",3
"CLV",8,3,143,7,27,143,85.3,38,4,"2017",3
"NYJ",22,3,98,3,18,98,85.2,25,4,"2017",3
"CAR",5,3,103,3,18,103,85,26,5,"2017",3
"WAS",32,3,109,6,19,109,84.9,29,4,"2017",3
"ATL",2,3,102,2,17,102,84.8,25,6,"2017",3
"KC",16,3,101,1,20,101,84.7,26,5,"2017",3
"MIA",17,2,84,3,19,84,84.5,24,2,"2017",3
"LAC",27,3,116,6,27,116,84.1,35,2,"2017",3
"GB",12,3,154,2,37,154,83.4,45,6,"2017",3
"NYG",21,3,125,3,25,125,83.2,35,7,"2017",3
"BLT",3,3,83,3,21,83,81.9,27,3,"2017",3
"IND",14,3,98,3,20,98,81.1,30,7,"2017",3
"DEN",10,3,121,6,25,121,80.6,39,8,"2017",3
"LA",26,3,87,6,22,87,80.5,31,3,"2017",3
"CHI",6,3,115,10,32,115,80,44,2,"2017",3
"DET",11,3,119,4,41,119,79.4,47,2,"2017",3
"NE",19,3,123,11,26,123,79.3,44,7,"2017",3
"CIN",7,3,106,1,35,106,78.3,41,5,"2017",3
"SEA",29,3,133,10,42,133,76.7,57,5,"2017",3
"ARZ",1,3,144,7,46,144,76,61,8,"2017",3
"HST",13,3,118,7,40,118,72.5,56,9,"2017",3
"OAK",23,4,137,0,11,137,90.1,19,8,"2017",4
"TEN",31,4,130,1,24,130,89.6,26,1,"2017",4
"TB",30,3,118,6,15,118,89.4,23,2,"2017",4
"NO",20,4,154,9,18,154,89.3,30,3,"2017",4
"PHI",24,4,171,6,18,171,88.9,31,7,"2017",4
"BUF",4,4,127,4,15,127,87.8,25,6,"2017",4
"PIT",25,4,148,5,23,148,87.8,32,4,"2017",4
"JAX",15,4,134,9,22,134,86.9,33,2,"2017",4
"MIN",18,4,140,7,28,140,86.8,36,1,"2017",4
"WAS",32,4,136,7,22,136,86.4,33,4,"2017",4
"SF",28,4,163,6,31,163,86.2,41,4,"2017",4
"CLV",8,4,190,10,39,190,85,53,4,"2017",4
"DAL",9,4,156,8,35,156,84.3,46,3,"2017",4
"BLT",3,4,134,4,30,134,84.3,38,4,"2017",4
"NYG",21,4,177,8,34,177,84.2,49,7,"2017",4
"ATL",2,4,146,7,25,146,84.2,39,7,"2017",4
"CAR",5,4,136,5,28,136,84.2,38,5,"2017",4
"GB",12,4,183,2,43,183,83.9,52,7,"2017",4
"LAC",27,4,156,7,41,156,83.3,50,2,"2017",4
"KC",16,4,145,3,33,145,82.8,43,7,"2017",4
"LA",26,4,124,9,26,124,82.7,39,4,"2017",4
"NYJ",22,4,134,4,26,134,82.1,39,9,"2017",4
"MIA",17,3,116,3,31,116,81,39,5,"2017",4
"CHI",6,4,149,12,41,149,80.9,55,2,"2017",4
"CIN",7,4,143,1,40,143,80.8,48,7,"2017",4
"DET",11,4,156,5,49,156,80.1,58,4,"2017",4
"DEN",10,4,152,9,32,152,79.9,51,10,"2017",4
"NE",19,4,171,15,36,171,79.8,60,9,"2017",4
"IND",14,4,132,6,34,132,78.8,48,8,"2017",4
"SEA",29,4,166,10,49,166,78.6,65,6,"2017",4
"ARZ",1,4,201,17,55,201,76.6,83,11,"2017",4
"HST",13,4,155,7,51,155,74.8,68,10,"2017",4
"OAK",23,5,167,0,14,167,89.8,24,10,"2017",5
"TB",30,4,167,7,22,167,89.5,32,3,"2017",5
"NO",20,4,154,9,18,154,89.3,30,3,"2017",5
"PHI",24,5,206,6,26,206,88.3,40,8,"2017",5
"SF",28,5,211,7,37,211,87.2,49,5,"2017",5
"PIT",25,5,205,7,37,205,86.8,49,5,"2017",5
"BUF",4,5,171,6,24,171,86.5,38,8,"2017",5
"JAX",15,5,151,10,27,151,86.4,39,2,"2017",5
"WAS",32,4,136,7,22,136,86.4,33,4,"2017",5
"TEN",31,5,168,4,35,168,86,43,4,"2017",5
"CLV",8,5,231,12,45,231,85.9,61,4,"2017",5
"DAL",9,5,195,9,38,195,85.9,51,4,"2017",5
"BLT",3,5,160,4,33,160,85.9,41,4,"2017",5
"MIN",18,5,177,12,31,177,85.6,47,4,"2017",5
"ATL",2,4,146,7,25,146,84.2,39,7,"2017",5
"CAR",5,5,173,5,34,173,84.1,47,8,"2017",5
"KC",16,5,187,5,41,187,84,53,7,"2017",5
"GB",12,5,220,3,50,220,83.9,62,9,"2017",5
"LAC",27,5,201,10,52,201,83.6,64,2,"2017",5
"NYJ",22,5,168,6,29,168,83.6,45,10,"2017",5
"MIA",17,4,145,4,35,145,83.1,44,5,"2017",5
"LA",26,5,173,10,40,173,82.7,55,5,"2017",5
"NYG",21,5,218,10,47,218,82.3,67,10,"2017",5
"CHI",6,5,178,12,46,178,82,61,3,"2017",5
"CIN",7,5,181,3,48,181,81.5,59,8,"2017",5
"DET",11,5,197,5,58,197,81,69,6,"2017",5
"IND",14,5,175,9,41,175,80,60,10,"2017",5
"DEN",10,4,152,9,32,152,79.9,51,10,"2017",5
"NE",19,5,216,17,49,216,79.6,77,11,"2017",5
"SEA",29,5,209,15,63,209,78,85,7,"2017",5
"ARZ",1,5,247,21,68,247,76.7,102,13,"2017",5
"HST",13,5,189,8,60,189,75.1,81,13,"2017",5
"TB",30,5,213,8,28,213,89.7,40,4,"2017",6
"NO",20,5,184,11,21,184,89.7,35,3,"2017",6
"OAK",23,6,198,0,19,198,89.6,30,11,"2017",6
"PHI",24,6,242,6,30,242,88.4,46,10,"2017",6
"TEN",31,6,201,5,36,201,87.8,45,4,"2017",6
"WAS",32,5,175,9,26,175,87.7,39,4,"2017",6
"PIT",25,6,231,7,40,231,87.2,53,6,"2017",6
"BLT",3,6,205,4,41,205,86.6,50,5,"2017",6
"BUF",4,5,171,6,24,171,86.5,38,8,"2017",6
"DAL",9,5,195,9,38,195,85.9,51,4,"2017",6
"CLV",8,6,276,15,56,276,85.7,75,4,"2017",6
"SF",28,6,262,12,48,262,85.5,68,8,"2017",6
"MIN",18,6,216,15,41,216,85.2,60,4,"2017",6
"MIA",17,5,178,4,39,178,85.1,48,5,"2017",6
"JAX",15,6,193,13,36,193,84.7,54,5,"2017",6
"ATL",2,5,182,9,31,182,84.1,49,9,"2017",6
"NYJ",22,6,220,7,39,220,84.1,58,12,"2017",6
"KC",16,6,226,8,50,226,83.6,66,8,"2017",6
"LA",26,6,199,12,42,199,82.9,61,7,"2017",6
"LAC",27,6,238,12,64,238,82.8,79,3,"2017",6
"IND",14,6,216,11,45,216,82.4,66,10,"2017",6
"CHI",6,6,202,12,50,202,82.2,67,5,"2017",6
"GB",12,6,262,9,63,262,82.1,83,11,"2017",6
"CAR",5,6,230,7,56,230,82,73,10,"2017",6
"DEN",10,5,210,10,42,210,81.9,64,12,"2017",6
"NE",19,6,254,18,52,254,81.9,81,11,"2017",6
"NYG",21,6,240,10,55,240,81.9,76,11,"2017",6
"CIN",7,5,181,3,48,181,81.5,59,8,"2017",6
"DET",11,6,256,7,76,256,80.3,92,9,"2017",6
"SEA",29,5,209,15,63,209,78,85,7,"2017",6
"ARZ",1,6,271,22,74,271,77.1,110,14,"2017",6
"HST",13,6,220,9,68,220,76.1,91,14,"2017",6
"TB",30,6,258,11,32,258,89.7,48,5,"2017",7
"TEN",31,7,238,6,38,238,89.1,48,4,"2017",7
"NO",20,6,223,13,28,223,89,45,4,"2017",7
"OAK",23,7,251,1,34,251,88.6,46,11,"2017",7
"PHI",24,7,274,6,36,274,88,54,12,"2017",7
"PIT",25,7,255,8,45,255,87.3,59,6,"2017",7
"DAL",9,6,223,9,41,223,87,54,4,"2017",7
"BUF",4,6,208,8,31,208,86.8,47,8,"2017",7
"MIN",18,7,248,16,45,248,86.1,65,4,"2017",7
"WAS",32,6,221,13,40,221,85.7,58,5,"2017",7
"BLT",3,7,249,5,50,249,85.7,63,8,"2017",7
"CLV",8,7,318,17,64,318,85.4,87,6,"2017",7
"SF",28,7,307,14,58,307,85.3,81,9,"2017",7
"JAX",15,7,223,14,41,223,85,61,6,"2017",7
"MIA",17,6,218,11,43,218,84.9,60,6,"2017",7
"ATL",2,6,219,9,39,219,84.5,58,10,"2017",7
"KC",16,7,263,10,58,263,84,76,8,"2017",7
"LA",26,7,238,13,48,238,83.8,69,8,"2017",7
"NYJ",22,7,251,7,54,251,83.1,73,12,"2017",7
"NE",19,7,286,18,59,286,82.7,88,11,"2017",7
"GB",12,7,290,11,68,290,82.2,91,12,"2017",7
"NYG",21,7,280,15,61,280,82.1,88,12,"2017",7
"LAC",27,7,267,13,73,267,82,91,5,"2017",7
"IND",14,7,267,12,54,267,82,81,15,"2017",7
"CIN",7,6,217,5,53,217,81.6,69,11,"2017",7
"CAR",5,7,273,9,69,273,81.3,90,12,"2017",7
"CHI",6,7,215,12,51,215,81.2,72,9,"2017",7
"DEN",10,6,252,11,52,252,80.8,80,17,"2017",7
"DET",11,6,256,7,76,256,80.3,92,9,"2017",7
"SEA",29,6,251,17,75,251,78.9,99,7,"2017",7
"ARZ",1,7,306,24,81,306,77.3,122,17,"2017",7
"HST",13,6,220,9,68,220,76.1,91,14,"2017",7
"TEN",31,7,238,6,38,238,89.1,48,4,"2017",8
"OAK",23,8,300,2,43,300,88.8,56,11,"2017",8
"NO",20,7,254,14,35,254,88.4,54,5,"2017",8
"TB",30,7,302,11,43,302,88.4,62,8,"2017",8
"PHI",24,8,310,8,38,310,87.7,61,15,"2017",8
"PIT",25,8,286,11,50,286,87.2,67,6,"2017",8
"BUF",4,7,236,8,37,236,87.1,53,8,"2017",8
"MIN",18,8,292,21,50,292,86.5,75,4,"2017",8
"MIA",17,7,265,12,47,265,86.2,66,7,"2017",8
"DAL",9,7,248,10,48,248,85.9,64,6,"2017",8
"ATL",2,7,251,11,43,251,85.3,64,10,"2017",8
"CLV",8,8,359,19,70,359,85.1,98,9,"2017",8
"JAX",15,7,223,14,41,223,85,61,6,"2017",8
"WAS",32,7,264,16,48,264,84.8,72,8,"2017",8
"BLT",3,8,272,7,60,272,84.7,75,8,"2017",8
"KC",16,8,298,10,65,298,84.4,84,9,"2017",8
"LA",26,7,238,13,48,238,83.8,69,8,"2017",8
"SF",28,8,352,17,74,352,83.7,103,12,"2017",8
"LAC",27,8,297,13,78,297,83,96,5,"2017",8
"CAR",5,8,307,9,73,307,82.7,94,12,"2017",8
"NYJ",22,8,286,10,64,286,82.2,88,14,"2017",8
"GB",12,7,290,11,68,290,82.2,91,12,"2017",8
"NYG",21,7,280,15,61,280,82.1,88,12,"2017",8
"NE",19,8,336,21,76,336,82,109,12,"2017",8
"CIN",7,7,250,7,61,250,81.6,80,12,"2017",8
"IND",14,8,311,13,69,311,81.4,99,17,"2017",8
"DEN",10,7,293,12,62,293,81.2,92,18,"2017",8
"DET",11,7,304,9,85,304,81.2,104,10,"2017",8
"CHI",6,8,252,15,62,252,80.4,88,11,"2017",8
"SEA",29,7,296,18,85,296,80.2,110,7,"2017",8
"ARZ",1,7,306,24,81,306,77.3,122,17,"2017",8
"HST",13,7,259,10,84,259,75.3,111,17,"2017",8
"TEN",31,8,269,7,41,269,89.2,53,5,"2017",9
"NO",20,8,283,16,37,283,88.5,59,6,"2017",9
"PHI",24,9,341,8,40,341,88.3,64,16,"2017",9
"OAK",23,9,331,3,53,331,87.9,68,12,"2017",9
"PIT",25,8,286,11,50,286,87.2,67,6,"2017",9
"TB",30,8,338,12,55,338,86.5,79,12,"2017",9
"MIN",18,8,292,21,50,292,86.5,75,4,"2017",9
"MIA",17,8,308,13,56,308,86.5,76,7,"2017",9
"DAL",9,8,283,12,53,283,86.4,71,6,"2017",9
"BUF",4,8,285,10,50,285,85.6,71,11,"2017",9
"ATL",2,8,291,15,48,291,85.4,74,11,"2017",9
"BLT",3,9,327,7,69,327,85.3,86,10,"2017",9
"CLV",8,8,359,19,70,359,85.1,98,9,"2017",9
"JAX",15,8,262,15,51,262,85.1,72,6,"2017",9
"LA",26,8,260,13,51,260,84.6,72,8,"2017",9
"KC",16,9,337,11,74,337,84.4,95,10,"2017",9
"WAS",32,8,302,19,56,302,83.9,86,11,"2017",9
"GB",12,8,332,12,73,332,83.3,98,13,"2017",9
"LAC",27,8,297,13,78,297,83,96,5,"2017",9
"SF",28,9,410,23,84,410,83,123,16,"2017",9
"NYG",21,8,320,15,68,320,82.7,97,14,"2017",9
"CAR",5,9,334,11,82,334,82.5,105,12,"2017",9
"NYJ",22,9,309,11,70,309,82.4,95,14,"2017",9
"DET",11,8,338,10,90,338,82.2,110,10,"2017",9
"NE",19,8,336,21,76,336,82,109,12,"2017",9
"IND",14,9,345,15,74,345,81.9,107,18,"2017",9
"SEA",29,8,349,20,97,349,81.2,124,7,"2017",9
"CHI",6,8,252,15,62,252,80.4,88,11,"2017",9
"CIN",7,8,270,7,71,270,80,93,15,"2017",9
"DEN",10,8,334,15,79,334,79.9,114,20,"2017",9
"ARZ",1,8,336,24,84,336,78.9,125,17,"2017",9
"HST",13,8,305,15,101,305,74.8,135,19,"2017",9
"NO",20,9,309,16,37,309,89.5,59,6,"2017",10
"PHI",24,9,341,8,40,341,88.3,64,16,"2017",10
"TEN",31,9,320,10,52,320,88.1,69,7,"2017",10
"OAK",23,9,331,3,53,331,87.9,68,12,"2017",10
"MIA",17,9,345,13,60,345,87.4,80,7,"2017",10
"TB",30,9,375,13,60,375,87.1,85,12,"2017",10
"MIN",18,9,322,22,54,322,87,80,4,"2017",10
"PIT",25,9,319,13,56,319,87,76,7,"2017",10
"BUF",4,9,318,10,54,318,86.2,76,12,"2017",10
"ATL",2,9,321,17,52,321,85.5,81,12,"2017",10
"LA",26,9,301,14,58,301,85.4,80,8,"2017",10
"BLT",3,9,327,7,69,327,85.3,86,10,"2017",10
"CLV",8,9,407,21,79,407,85.3,110,10,"2017",10
"JAX",15,9,319,17,66,319,85.1,89,6,"2017",10
"KC",16,9,337,11,74,337,84.4,95,10,"2017",10
"DAL",9,9,325,13,63,325,84.3,89,13,"2017",10
"SF",28,10,437,24,85,437,83.9,125,16,"2017",10
"WAS",32,9,349,21,71,349,83.4,104,12,"2017",10
"GB",12,9,361,14,78,361,83.4,106,14,"2017",10
"CAR",5,10,369,12,87,369,83.3,111,12,"2017",10
"LAC",27,9,334,17,85,334,83.2,107,5,"2017",10
"NYG",21,9,360,16,72,360,83.1,105,17,"2017",10
"NE",19,9,374,23,80,374,83,115,12,"2017",10
"DET",11,9,369,14,97,369,82,122,11,"2017",10
"NYJ",22,10,354,18,74,354,81.9,110,18,"2017",10
"SEA",29,9,388,20,103,388,81.8,132,9,"2017",10
"CIN",7,9,306,8,73,306,81.5,97,16,"2017",10
"IND",14,10,375,19,82,375,81.2,121,20,"2017",10
"DEN",10,9,367,16,86,367,80.7,122,20,"2017",10
"CHI",6,9,292,17,75,292,80.5,103,11,"2017",10
"ARZ",1,9,386,27,94,386,79.4,140,19,"2017",10
"HST",13,9,345,17,117,345,74.5,155,21,"2017",10
"NO",20,10,352,20,42,352,88.6,71,9,"2017",11
"OAK",23,10,381,4,58,381,88.5,75,13,"2017",11
"PHI",24,10,369,13,44,369,87.9,73,16,"2017",11
"MIA",17,10,388,17,64,388,87.8,88,7,"2017",11
"TEN",31,10,360,12,61,360,87.1,83,10,"2017",11
"MIN",18,10,362,24,62,362,87,90,4,"2017",11
"PIT",25,10,367,16,62,367,86.9,87,9,"2017",11
"TB",30,10,415,16,70,415,86.7,98,12,"2017",11
"BUF",4,10,360,12,62,360,86.1,87,13,"2017",11
"ATL",2,10,350,17,58,350,85.6,88,13,"2017",11
"LA",26,10,340,14,67,340,85.4,90,9,"2017",11
"JAX",15,10,352,21,71,352,85.2,98,6,"2017",11
"KC",16,10,383,12,82,383,85.1,104,10,"2017",11
"CLV",8,10,446,23,87,446,84.8,123,13,"2017",11
"BLT",3,10,358,10,74,358,84.4,98,14,"2017",11
"DAL",9,10,361,14,71,361,84.1,100,15,"2017",11
"SF",28,10,437,24,85,437,83.9,125,16,"2017",11
"GB",12,10,406,18,84,406,83.7,117,15,"2017",11
"NE",19,10,412,26,83,412,83.6,122,13,"2017",11
"NYG",21,10,397,16,80,397,83.6,113,17,"2017",11
"CAR",5,10,369,12,87,369,83.3,111,12,"2017",11
"LAC",27,10,372,22,91,372,83.2,119,6,"2017",11
"WAS",32,10,386,24,81,386,83,118,13,"2017",11
"CIN",7,10,333,8,77,333,82.4,101,16,"2017",11
"SEA",29,10,440,22,112,440,82.3,145,11,"2017",11
"DET",11,10,405,15,104,405,82.3,131,12,"2017",11
"CHI",6,10,325,18,76,325,82.2,105,11,"2017",11
