player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1400,,,G,Johnson Wagner,40.65,0.46,38.65,66.5,21.5,0,0,6200,,34949,1400
1411,,,G,Nick Hardy,50.98,0.06,54.94,74.5,24,0,0,7000,,35104,1411
1653,,,G,C.T. Pan,59.45,8.1,70.91,80.5,26,0,0,8100,,35389,1653
1554,,,G,Kevin Streelman,66.11,6.5,74.4,84.5,28.5,0,0,9100,,34815,1554
74908,,,G,Wesley Bryan,44.54,1.1,41.68,70.5,22.5,0,0,6600,,35076,74908
764416,,,G,Santiago De la Fuente,18.32,0.01,9.95,24,12,0,0,6000,,3478170,764416
299952,,,G,Brett Drewitt,46.13,0.1,30.61,71.5,23,0,0,6200,,36074,299952
1049,,,G,Kevin Na,54.97,7.2,82.12,78,24.93,0,0,10100,,34798,1049
288611,,,G,Paul Barjon,47.35,5.4,41.79,73,23,0,0,6500,,912552,288611
698823,,,G,Vince Whaley,39.76,7.5,9,66,21.5,0,0,6800,,1266432,698823
320038,,,G,Sebastian Munoz,63.31,12.7,77.14,83.5,27.5,0,0,9800,,36138,320038
762326,,,G,Jeffrey Kang,34.25,0.24,18.46,60.5,19.5,0,0,6100,,3345309,762326
764417,,,G,Manuel Inman,18.23,0.12,9.95,23.5,12,0,0,6000,,3478171,764417
510218,,,G,Cameron Champ,48,14.7,54.75,73,23.5,0,0,9400,,37122,510218
1017,,,G,Ryan Blaum,39.83,0.23,17.71,67,21,0,0,6300,,36069,1017
2128,,,G,Camilo Villegas,47.78,0.86,38.52,73.5,23.5,0,0,6600,,34948,2128
692004,,,G,Hank Lebioda,50.34,1.7,52.46,74.5,24,0,0,6700,,565462,692004
1842,,,G,Tyler Duncan,51.84,10.1,54.63,75.5,24.5,0,0,7200,,37911,1842
1655,,,G,James Hahn,51.1,1.4,49.63,74.5,24,0,0,6800,,34881,1655
1314,,,G,Graeme McDowell,37.35,3.9,45.44,63.5,20.5,0,0,7100,,34792,1314
1216,,,G,Russell Knox,61.71,8.8,72.03,81,27,0,0,9200,,34778,1216
764418,,,G,Jose Cristobal Islas,,0,,,,0,0,6000,,-764418,764418
692522,,,G,Armando Favela,18.18,0.41,9,23.5,11.5,0,0,6200,,658703,692522
692005,,,G,Adam Long,52.52,8.7,60.37,75.5,24.5,0,0,7800,,565464,692005
1832,,,G,Brice Garnett,50.06,1.7,47.72,74,24,0,0,6700,,34968,1832
1645,,,G,Charles Howell III,64.56,5.4,74.87,83.5,28,0,0,8400,,34889,1645
764419,,,G,Jose Antonio Safa,18.35,0.02,9.95,24,12,0,0,6000,,3478173,764419
1107,,,G,Brian Stuard,50.81,0.96,61.99,74,24,0,0,7300,,35002,1107
2119,,,G,Chad Ramey,48.17,9.2,59.66,73.5,23,0,0,7900,,3083529,2119
1822,,,G,Luke Donald,48.5,0.62,48.25,72.5,23.5,0,0,6800,,34870,1822
1514,,,G,Trey Mullinax,50.16,1.9,37.45,74.5,23.5,0,0,6800,,36084,1514
1888,,,G,Roger Sloan,54.76,2.2,56.8,77.5,25,0,0,6600,,466730,1888
1657,,,G,Robert Garrigus,52.73,1.9,42.8,76,24.5,0,0,6600,,34969,1657
670403,,,G,Andrew Novak,48.41,3.1,53.92,73.5,23.5,0,0,6700,,37983,670403
692007,,,G,Seth Reeves,46.61,1.7,42.21,73,23.5,0,0,6400,,565466,692007
1713,,,G,Chase Seiffert,56.66,6.8,54.56,78,25.5,0,0,7100,,37223,1713
671019,,,G,Joshua Creel,38.72,0.09,28.65,65.5,21,0,0,6400,,241191,671019
1977,,,G,David Hearn,40.49,0.05,33.73,66.5,21,0,0,6300,,34883,1977
1625,,,G,Davis Riley,54.69,10.4,62.48,78,24.5,0,0,8500,,1000174,1625
1427,,,G,Satoshi Kodaira,52.89,0.6,43.84,76,24.5,0,0,6500,,35290,1427
1438,,,G,Brendon Todd,53.55,3.7,67.25,76,25,0,0,9300,,34943,1438
1449,,,G,Cameron Tringale,65,8.5,85.65,84.5,28,0,0,9700,,35004,1449
165746,,,G,Taylor Moore,53.73,4.4,67.78,77,25,0,0,8200,,35323,165746
692426,,,G,Hayden Buckley,51.46,4.6,58.53,75.58,24,0,0,6800,,1694130,692426
1714,,,G,Fabian Gomez,31.29,0.9,25.35,56.5,18,0,0,6400,,34762,1714
1956,,,G,Austin Cook,35.47,0.29,22.29,62,19.5,0,0,6500,,37956,1956
670625,,,G,Doug Ghim,59.89,5.5,72.94,80,26.43,0,0,8900,,201095,670625
694748,,,G,Alvaro Ortiz,29.06,0.47,10.45,50,17.5,0,0,6300,,922563,694748
477949,,,G,Austin Smotherman,52.19,9.9,59.75,75.5,24,0,0,7800,,3083528,477949
1902,,,G,David Skinns,36.75,0.3,31.06,63.58,20,0,0,6300,,37984,1902
1935,,,G,Aaron Baddeley,44.78,0.95,37.58,70.5,22.5,0,0,6700,,34850,1935
1825,,,G,Grayson Murray,31.43,0.63,19.91,57,18.5,0,0,6100,,36085,1825
1979,,,G,Kelly Kraft,32.65,0.03,24.55,58,19,0,0,6000,,34901,1979
353925,,,G,Aaron Rai,58.1,7.3,69.26,79.5,26,0,0,8700,,37143,353925
692605,,,G,Ben Griffin,18.28,2.4,9,23.5,12,0,0,6600,,672518,692605
1805,,,G,Matt Every,27.39,0.1,15.28,36,16.5,0,0,6000,,34967,1805
63191,,,G,Matt Wallace,44.26,0.94,44.02,70,22,0,0,7000,,37151,63191
473728,,,G,Nate Lashley,52.69,8.9,53.14,76,24.5,0,0,7500,,37914,473728
1938,,,G,Ben Willman,29.63,0.26,12.11,52.5,18,0,0,6000,,36580,1938
692607,,,G,Lee Hodges,52.25,3.8,57.45,75.5,24.43,0,0,6900,,672519,692607
680,,,G,Jon Rahm,96.12,36.8,99.95,134,72.5,0,0,11300,,35126,680
1807,,,G,Scott Gutschewski,54.19,2.2,45.74,77,25,0,0,6500,,3083535,1807
703290,,,G,Jared Wolfe,44.25,0.55,37.09,69.5,22.5,0,0,6200,,3083530,703290
1907,,,G,Ben Kohles,40,2.6,46.14,66,21.5,0,0,6500,,37131,1907
392408,,,G,Jim Knous,45.32,0.34,32.27,71,22.5,0,0,6100,,565461,392408
782,,,G,Patrick Reed,54.64,7.7,67.45,77,25,0,0,10000,,34803,782
662,,,G,Abraham Ancer,67.66,17.1,86.76,86,30,0,0,10300,,34959,662
648084,,,G,Lanto Griffin,59.15,7.9,80,80.5,26,0,0,8300,,37913,648084
586,,,G,David Lipsky,54.94,5.5,62.27,77,25,0,0,7700,,36524,586
620,,,G,Seung-Yul Noh,35.85,1.7,33.29,62,20,0,0,6300,,34916,620
610,,,G,Emiliano Grillo,57.17,3.8,60.1,78.5,25.5,0,0,7200,,34764,610
984,,,G,Rafa Cabrera Bello,43.82,1.1,9,70,22,0,0,7400,,34746,984
654,,,G,Michael Thompson,53.99,2.1,61.39,77,24.93,0,0,7200,,34942,654
665,,,G,Andrew Putnam,50.66,1.8,66.61,74.5,24,0,0,7000,,37085,665
456,,,G,David Lingmerth,46.27,1.1,44.55,71,23,0,0,6200,,34786,456
732,,,G,Sang-Moon Bae,36.79,0.38,9,63.5,20.5,0,0,6000,,35243,732
985,,,G,Ben Crane,32.78,0.04,13.83,58.5,19,0,0,6100,,34866,985
655,,,G,Kiradech Aphibarnrat,39.95,1.3,39.03,66.58,21.5,0,0,6900,,34740,655
329671,,,G,Kurt Kitayama,51.42,2.5,43.72,75.5,24,0,0,7100,,36560,329671
648099,,,G,Adam Schenk,50.38,3.1,54.59,74,24,0,0,6900,,37919,648099
700,,,G,Nick Taylor,54.46,8.6,63.81,76.5,24.93,0,0,7100,,34941,700
777,,,G,Carlos Ortiz,55.82,9,63.41,78.5,25.43,0,0,8600,,34921,777
83255,,,G,Aaron Wise,66.2,19.7,81.37,86,28.5,0,0,9500,,35144,83255
2180,,,G,Ricky Barnes,34.52,0.05,21.82,60.5,19,0,0,6100,,34852,2180
689,,,G,Adam Svensson,55.73,11.1,66.22,78,25,0,0,7300,,466731,689
1070,,,G,John Huh,50.78,1.9,47.45,74.5,23.5,0,0,7000,,34976,1070
2170,,,G,Chris Kirk,74.68,14.3,86.25,92,58,0,0,9600,,34775,2170
789,,,G,Richy Werenski,44.5,3.5,34.4,70.5,22.43,0,0,6400,,36096,789
509666,,,G,Alex Smalley,54.43,12.4,71.16,77,25,0,0,7400,,37147,509666
1390,,,G,Kramer Hickok,53.09,3.2,54.41,76,24.5,0,0,7200,,35062,1390
614,,,G,Scott Piercy,48.76,0.89,39.01,73.5,23.5,0,0,7200,,34801,614
515,,,G,Jonathan Byrd,45.71,0.83,39.43,71,22.5,0,0,6200,,35030,515
2050,,,G,Tommy Gainey,30.89,0.07,22.11,55,18.5,0,0,6300,,34874,2050
218,,,G,Peter Uihlein,46.86,6.6,51.02,72,23,0,0,7000,,36567,218
813,,,G,Greg Chalmers,32.49,0.43,26.26,58,19,0,0,6100,,35265,813
846,,,G,Anirban Lahiri,52.21,5.8,55.15,75.5,24.5,0,0,7900,,34781,846
924,,,G,Roberto Diaz,18.2,0.82,9,23.5,11.5,0,0,6200,,36132,924
1480,,,G,Martin Trainer,31.2,0.28,21.71,55,18.5,0,0,6300,,565470,1480
300174,,,G,J.T. Poston,48.41,7.4,56.49,73.5,23.5,0,0,7500,,36088,300174
946,,,G,Bo Hoag,48.61,1.6,47.08,73.5,23,0,0,6600,,1266429,946
1271,,,G,Kevin Chappell,48.07,0.09,45.47,73,23.5,0,0,7400,,34861,1271
304410,,,G,Joseph Bramlett,53.99,10.9,55.04,78,24.5,0,0,7100,,1074847,304410
1063,,,G,Michael Gligic,36.35,0.32,28.26,62.5,20,0,0,6400,,469112,1063
703985,,,G,Max McGreevy,45.08,1.9,41.88,70.5,22.5,0,0,6400,,3083533,703985
1141,,,G,Patrick Rodgers,54.27,4.9,61.5,77.5,25,0,0,7600,,34996,1141
1042,,,G,Jonas Blixt,31.22,0.06,15.19,56,18.43,0,0,6100,,35019,1042
1163,,,G,Vaughn Taylor,49.79,2.8,58.02,73.58,23.5,0,0,6900,,34817,1163
1174,,,G,Bill Haas,44.75,0.73,33.04,69.5,23,0,0,6700,,34765,1174
1295,,,G,Justin Lower,35.42,1.2,41.02,62,20,0,0,6800,,3083531,1295
2065,,,G,Ben Martin,50.33,1.1,43.45,74.5,24,0,0,6900,,34910,2065
523168,,,G,Wyndham Clark,43.86,11.3,49.17,69.5,22.5,0,0,7600,,37183,523168
1362,,,G,Mark Hensby,30.66,0.42,31.02,53.5,18,0,0,6100,,35376,1362
2022,,,G,Matt Jones,61.89,12.8,71.92,82,26.5,0,0,9000,,34892,2022
2044,,,G,Stephan Jaeger,38.52,0.57,47.13,66,20.5,0,0,6500,,37129,2044
2055,,,G,Richard S Johnson,,0,,,,0,0,6100,,37957,2055
694065,,,G,Bryson Nimmer,41.05,0.87,45.58,67,21.5,0,0,6300,,2203406,694065
699433,,,G,Dylan Wu,49.2,5.2,52.06,73.5,23.5,0,0,6600,,1327333,699433
1055,,,G,Gary Woodland,67.72,21.2,82.62,86.08,29,0,0,9900,,35025,1055
2056,,,G,Mark Hubbard,55.98,7,71.81,79,25,0,0,8000,,34890,2056
670471,,,G,Callum Tarren,47.37,4.7,47.48,72,23,0,0,6700,,1074859,670471
