player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Ryan Tannehill,7014,QB,MIA,8,325,61.5,91,103,10.2,2.43,4,4,3.6,48.5,50,57,10.7,116,35.7,6,29,,,,,60.9,64.9,81.5,62.3,,78.3,2,4,128,19.3,65.4,9.5,11,2,0,6,5,5,3.9,566,5.5,0,17,29.7,68.8,68.3,54.5,81.6,185,195,7.6,2.64,4,6,2.9,72.3,141,66,6.6,209,64.3,10,77,,,,64.7,28.7,71.8,83.6,70.2,91.2,54.6,1,5,221,18.2,101.0,5.7,12,2,1,4,8,8,3.6,1669,8.6,77.7,193,200,6.9,2.23,6,8,3.8,68.0,136,0,9.3,202,62.2,14,69,,,,64.7,90.1,74.6,83.4,71.9,91.2,66.4,0,6,213,,94.3,0.0,0,2,1,0,10,7,3.3,1508,7.5,3,68.7,83,98,12.1,3.12,2,2,1.9,56.1,55,123,3.5,123,37.8,2,37,,,,,21.4,60.9,81.7,59.9,,66.5,3,3,136,18.7,77.2,18.7,23,2,0,10,3,6,4.4,727,7.4
Alex Smith,2218,QB,KC,8,322,73.3,75,82,4.8,2.25,4,0,0.0,63.4,52,37,5.5,91,28.3,3,29,,,,,84.4,61.4,80.3,62.0,,55.7,0,1,93,21.6,97.5,8.8,8,1,0,3,5,1,1.1,537,6.5,0,16,70.9,65.9,65.4,62.1,72.7,176,186,6.7,2.73,2,6,3.0,63.4,118,87,7.8,231,71.7,10,70,,,,,60.3,66.2,46.3,65.9,60.0,62.4,0,2,247,23.0,89.7,8.7,20,24,0,8,4,5,2.0,1432,7.7,77.0,183,188,5.8,2.17,4,5,2.5,69.7,131,0,7.1,198,61.5,10,69,,,,,90.1,78.4,83.4,78.3,,52.5,0,1,211,,105.7,0.0,0,9,0,1,8,2,0.9,1513,8.0,2,61.8,68,80,7.1,3.27,2,1,1.2,48.8,39,124,7.1,124,38.5,3,30,,,,,36.0,43.1,17.2,41.2,60.0,65.6,0,2,129,22.6,60.2,22.6,28,16,0,10,1,4,3.1,456,5.7
Kirk Cousins,7102,QB,WAS,8,319,79.3,82,85,8.1,2.26,0,2,2.1,70.6,60,50,7.7,88,27.6,5,34,,,,,84.9,68.8,80.5,67.1,,64.4,1,5,99,6.0,77.2,3.4,3,0,0,2,3,3,3.0,592,7.0,0,32,71.3,65.6,66.0,60.3,74.3,218,223,8.2,2.61,1,9,3.8,65.5,146,67,9.9,231,72.4,16,77,,,,,76.3,64.8,84.0,64.3,,57.8,0,4,246,9.0,85.1,2.6,6,1,0,4,7,11,4.5,1362,6.1,83.4,199,200,6.7,2.29,0,8,3.8,74.0,148,0,10.8,202,63.3,18,77,,,,,90.1,77.9,83.4,76.9,,54.9,0,3,213,,100.4,0.0,0,1,0,1,9,6,2.8,1337,6.7,5,60.4,101,108,11.1,2.9,1,3,2.5,53.7,58,117,4.9,117,36.7,3,34,,,,,62.6,49.2,81.6,48.4,,72.5,1,6,132,7.7,50.6,7.7,9,0,0,5,1,8,6.1,617,5.7
Peyton Manning,327,QB,DEN,8,315,62.5,112,118,9.6,2.14,4,5,3.9,58.5,69,45,1.4,124,39.4,1,41,,,,,87.0,60.7,81.6,60.4,,,1,4,134,13.3,83.2,4.8,6,0,0,1,6,5,3.7,838,7.1,0,10,90.9,70.9,69.7,61.0,74.6,177,184,8.8,2.38,2,10,5.2,64.7,119,58,9.8,191,60.6,13,64,,,,,89.9,75.6,83.2,74.1,,,2,9,199,12.1,70.6,3.7,7,0,1,2,3,9,4.5,1307,7.1,69.1,207,212,8.5,2.12,3,12,5.4,63.2,134,0,6.3,212,67.3,9,73,,,,,90.2,72.2,83.6,70.9,,,0,6,223,,80.6,0.0,0,0,1,1,6,10,4.5,1435,6.8,2,72.0,82,90,10.7,2.64,3,3,3.1,60.0,54,103,8.5,103,32.7,5,32,,,,,85.6,64.4,80.9,63.8,,,3,7,110,12.6,63.7,12.6,13,0,0,2,3,4,3.6,710,7.9
Aaron Rodgers,2241,QB,GB,8,300,72.3,65,70,6.6,2.75,1,3,3.8,62.9,44,42,6.4,87,29.0,3,27,,,,,28.8,50.6,80.5,50.6,,60.6,1,2,98,28.6,109.9,13.8,12,5,0,3,7,3,3.1,571,8.2,0,12,59.0,76.0,73.1,74.8,76.0,167,182,7.9,3.06,3,14,6.8,65.4,119,71,6.3,213,71.0,8,67,,,,,75.9,85.8,83.9,82.1,,76.1,2,1,241,9.9,107.5,3.3,7,23,0,10,12,4,1.7,1366,7.5,78.8,170,173,6.6,2.39,3,10,5.2,72.8,126,0,6.0,187,62.3,8,67,,,,,90.0,80.3,83.4,75.7,,82.4,0,2,209,,114.8,0.0,0,13,0,0,11,3,1.4,1481,8.6,5,64.5,62,79,10.0,3.93,1,7,7.7,46.8,37,113,7.5,113,37.7,3,27,,,,,26.9,64.3,81.6,63.8,,61.1,3,1,130,16.8,93.6,16.8,19,15,0,13,8,4,3.1,456,5.8
Russell Wilson,7077,QB,SEA,8,298,71.0,69,76,10.1,2.86,1,4,5.2,60.5,46,49,6.1,98,32.9,3,29,,,,,54.1,62.3,80.5,59.8,,71.4,0,3,100,34.7,88.4,17.3,17,5,0,6,4,6,6.0,635,8.4,0,29,48.8,73.6,74.3,60.8,78.5,149,158,8.7,3.11,0,6,3.7,72.8,115,87,1.7,200,67.1,2,67,,,,,72.4,80.1,83.3,79.7,58.4,63.3,1,3,203,16.1,98.2,7.0,14,28,1,7,5,5,2.5,1243,7.9,77.6,147,149,7.8,2.37,1,6,3.9,73.8,110,0,3.5,162,54.4,4,60,,,,,67.9,74.4,82.5,75.5,58.4,51.3,0,3,165,,104.4,0.0,0,13,1,0,7,6,3.6,1199,8.0,2,73.2,71,85,12.0,3.81,0,4,4.7,60.0,51,136,1.9,136,45.6,1,36,,,,,62.9,72.5,81.8,67.7,,76.1,1,3,138,22.8,78.5,22.8,31,20,0,13,2,5,3.6,679,8.0
Colin Kaepernick,6188,QB,SF,9,295,56.2,73,81,7.7,2.65,2,2,2.4,46.9,38,51,7.3,102,34.6,3,28,,,,,85.2,43.1,80.7,40.8,,68.1,0,2,104,21.6,64.3,10.8,11,10,0,6,2,4,3.8,489,6.0,0,28,56.6,47.1,49.8,46.7,74.0,154,163,7.8,2.99,2,8,4.7,65.0,106,66,7.0,193,65.4,8,52,,,,,71.8,57.8,83.2,57.5,,60.2,0,3,202,25.8,85.6,8.8,17,13,0,7,4,7,3.5,1126,6.9,76.4,165,172,6.8,2.33,3,6,3.3,69.2,119,0,5.6,178,60.3,7,59,,,,,89.5,65.0,82.9,63.5,,68.6,0,3,186,,93.1,0.0,0,6,0,4,4,6,3.2,1356,7.9,3,46.8,62,72,10.3,3.69,1,4,5.4,34.7,25,117,13.8,117,39.7,4,21,,,,,59.2,33.4,81.2,31.0,,61.3,0,2,120,23.9,43.7,23.9,28,17,0,9,2,5,4.2,259,3.6
Josh McCown,1085,QB,CLV,7,286,72.5,91,103,8.8,2.42,3,6,5.3,60.2,62,52,6.1,119,41.6,4,36,,,,,26.9,58.5,81.5,56.7,,74.8,4,1,130,25.0,101.2,10.9,13,3,0,5,8,6,4.6,671,6.5,0,8,27.7,56.4,58.7,45.1,75.9,145,151,7.9,2.77,0,4,2.4,68.2,103,51,6.4,167,58.4,7,52,,,,,31.7,58.8,82.9,60.7,,43.5,1,3,184,17.6,91.1,5.4,9,7,0,5,3,9,4.9,1226,8.1,76.1,176,178,7.1,2.35,2,3,1.6,70.2,125,0,6.7,183,64.0,9,63,,,,,71.7,71.0,83.1,71.1,,49.4,0,1,196,,98.6,0.0,0,5,0,0,5,5,2.6,1323,7.4,3,70.0,60,76,11.8,3.12,1,7,8.0,52.6,40,103,4.8,103,36.0,2,25,,,,,20.3,39.0,81.2,39.1,,63.4,5,3,118,21.4,87.3,21.4,22,5,0,10,6,10,8.5,574,7.6
Andy Dalton,6187,QB,CIN,8,286,81.2,69,79,9.2,2.3,2,9,10.1,68.4,54,36,3.6,92,32.2,2,41,,,,,55.0,90.2,80.6,90.1,,52.0,3,0,102,22.2,133.7,8.7,8,5,0,5,7,1,1.0,855,10.8,0,7,57.6,83.3,86.0,46.8,77.9,163,179,9.1,2.37,6,12,6.3,67.0,120,40,5.5,194,67.8,7,64,,,,,90.0,79.2,83.3,77.3,,65.6,1,4,206,7.5,101.0,1.5,3,11,0,9,11,6,2.9,1371,7.7,79.6,191,203,8.5,2.02,7,16,7.3,70.9,144,0,5.3,210,73.4,8,85,,,,,90.2,85.4,83.7,84.0,,55.5,0,4,226,,110.8,0.0,0,6,0,5,15,6,2.7,1616,8.0,2,75.6,41,55,12.1,3.27,1,5,8.2,54.5,30,76,3.2,76,26.6,1,20,,,,,48.4,79.9,79.8,79.2,,63.7,4,0,82,14.5,111.9,14.5,11,10,0,9,3,1,1.2,610,11.1
Derek Carr,8671,QB,OAK,8,284,72.9,85,87,10.0,2.3,0,9,9.9,63.2,55,33,11.3,90,31.7,7,33,,,,,84.5,89.5,80.3,87.4,,58.3,0,1,94,6.1,129.8,2.2,2,1,0,2,10,2,2.1,867,10.0,0,23,67.6,82.2,82.2,42.5,74.9,175,186,7.2,2.44,4,4,2.1,64.0,119,41,9.2,194,68.3,12,64,,,,,54.7,73.4,83.2,74.0,,35.8,0,3,203,14.6,92.3,3.1,6,2,0,7,9,5,2.5,1227,6.6,76.2,202,209,7.3,2.24,3,6,2.8,66.5,139,0,9.7,210,73.9,15,75,,,,,73.9,79.3,83.5,79.6,,39.9,0,1,218,,110.0,0.0,0,1,0,4,15,4,1.8,1534,7.3,1,67.2,58,64,11.1,2.83,1,7,10.1,54.7,35,74,10.3,74,26.1,4,22,,,,,48.1,80.1,79.7,78.4,,62.1,0,3,79,10.8,85.4,10.8,8,2,0,5,4,3,3.8,560,8.8
