player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Dan Bailey,6796,K,DAL,9,0,3,3,100.0,5,4,80.0,9,76.8,0,0,,16,16,100.0,0,6,6,100.0,19,18,94.7,5,5,100.0
Kai Forbath,6860,K,NO,5,0,1,1,100.0,3,1,33.3,20,72.0,0,0,,18,17,94.4,0,0,0,,4,2,50.0,0,0,
Randy Bullock,7154,K,NYJ,4,0,0,0,,3,2,66.7,22,36.5,1,1,100.0,7,5,71.4,0,2,2,100.0,7,6,85.7,1,1,100.0
Greg Zuerlein,7163,K,SL,9,0,7,3,42.9,5,3,60.0,26,66.4,0,0,,15,15,100.0,0,8,7,87.5,22,15,68.2,2,2,100.0
Blair Walsh,7167,K,MIN,9,0,3,2,66.7,6,5,83.3,18,62.6,0,0,,18,16,88.9,0,11,9,81.8,26,22,84.6,6,6,100.0
Ryan Quigley,7573,P,NYJ,1,0,0,0,,0,0,,22,64.5,0,0,,4,4,100.0,0,0,0,,0,0,,0,0,
Justin Tucker,7604,K,BLT,9,0,5,2,40.0,8,7,87.5,3,77.7,0,0,,19,19,100.0,0,4,4,100.0,23,19,82.6,6,6,100.0
Caleb Sturgis,7948,K,PHI,6,0,3,2,66.7,1,1,100.0,24,48.4,0,0,,16,14,87.5,0,7,5,71.4,15,12,80.0,4,4,100.0
Dustin Hopkins,7958,K,WAS,8,0,3,2,66.7,3,3,100.0,32,78.5,0,0,,19,19,100.0,0,6,6,100.0,17,16,94.1,5,5,100.0
Brandon McManus,8437,K,DEN,9,0,6,5,83.3,3,3,100.0,10,88.0,0,0,,20,20,100.0,0,5,5,100.0,20,19,95.0,6,6,100.0
Zach Hocker,8862,K,NO,6,0,2,1,50.0,3,1,33.3,20,43.0,0,0,,12,11,91.7,0,5,4,80.0,13,9,69.2,3,3,100.0
Cairo Santos,8932,K,KC,9,0,6,3,50.0,7,6,85.7,16,72.4,0,0,,21,21,100.0,0,7,7,100.0,26,21,80.8,6,5,83.3
Chris Boswell,8990,K,PIT,6,0,1,1,100.0,4,3,75.0,25,63.6,1,1,100.0,11,10,90.9,0,5,5,100.0,15,14,93.3,4,4,100.0
Cody Parkey,9030,K,PHI,3,0,0,0,,2,1,50.0,24,53.7,0,0,,7,7,100.0,0,1,1,100.0,4,3,75.0,1,1,100.0
Chandler Catanzaro,9140,K,ARZ,9,0,1,0,0.0,5,4,80.0,1,61.9,0,0,,36,34,94.4,0,6,6,100.0,18,16,88.9,6,6,100.0
Travis Coons,9268,K,CLV,10,0,0,0,,5,5,100.0,8,73.4,0,0,,16,14,87.5,0,4,4,100.0,16,16,100.0,7,7,100.0
Kyle Brindza,9752,K,TB,4,0,4,2,50.0,3,1,33.3,30,27.8,0,0,,8,6,75.0,0,3,2,66.7,12,6,50.0,2,1,50.0
Andrew Franks,9814,K,MIA,9,0,2,1,50.0,5,4,80.0,17,59.3,0,0,,23,21,91.3,0,1,1,100.0,10,8,80.0,2,2,100.0
Josh Lambo,10133,K,SD,9,0,2,1,50.0,9,8,88.9,27,56.3,0,0,,20,17,85.0,0,6,6,100.0,19,17,89.5,2,2,100.0
Jason Myers,10207,K,JAX,9,0,3,2,66.7,5,3,60.0,15,40.4,0,0,,21,18,85.7,0,4,4,100.0,18,14,77.8,6,5,83.3
