player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
E.J. Manuel,7797,QB,BUF,2,19.24,0,94,4,72.0,75,81,10.6,2.65,4,3,3.6,60.5,49,25,9.3,91,96.8,5,29,,,,,30.3,42.4,82.2,,40.1,,,61.7,,,0,3,94,24.0,77.5,6.6,6,4,1,1,3,8,8.5,546,6.7,71.2,73,79,10.1,2.53,4,3,3.7,60.8,48,22,7.7,86,91.5,4,27,,,,,29.6,41.0,82.1,,39.4,,,59.9,,,0,3,89,22.7,76.6,5.8,5,2,1,1,3,8,9.0,512,6.5,100.0,5,5,9.4,3.59,0,0,0.0,80.0,4,3,20.0,8,8.5,1,3,,,,,70.3,61.4,71.5,,57.9,,,64.1,,,0,0,8,33.3,107.5,12.5,1,2,0,0,0,0,0.0,49,9.8,0,100.0,3,3,-3.7,1.7,0,0,0.0,100.0,3,0,0.0,3,3.2,0,1,,,,,65.5,55.7,68.2,,56.0,,,,,,0,0,3,,87.5,0.0,0,0,0,0,0,0,0.0,15,5.0,3.32
Michael Vick,773,QB,PIT,4,5.52,0,87,25,62.0,50,54,13.2,3.4,0,1,1.8,53.7,29,31,6.5,75,86.2,2,18,,,,,61.5,37.3,82.4,,29.8,,,68.9,,,2,1,78,32.3,78.7,13.3,10,11,1,1,2,7,9.0,353,6.5,63.0,46,49,8.0,2.79,0,0,0.0,59.2,29,20,0.0,59,67.8,0,10,,,,,56.0,29.7,81.9,,28.1,,,59.1,,,1,1,59,30.0,61.4,10.2,6,4,1,1,0,5,8.5,217,4.4,81.3,16,17,15.8,4.09,0,1,5.0,64.7,11,13,15.4,28,32.2,2,8,,,,,77.4,65.3,76.3,,58.2,,,74.8,,,1,0,31,30.8,133.0,14.3,4,7,0,0,2,2,6.5,154,9.1,0,91.7,12,12,-3.2,1.97,0,0,0.0,91.7,11,2,0.0,12,13.8,0,0,,,,,72.4,63.2,72.9,,62.8,,,,,,0,0,12,0.0,79.2,0.0,0,0,0,0,0,0,0.0,18,1.5,4.63
Matt Schaub,1811,QB,BLT,2,-14.42,0,85,3,68.1,69,74,8.8,2.55,0,2,2.7,63.5,47,34,0.0,79,92.9,0,27,,,,,83.8,50.8,81.6,,52.7,,,44.5,,,0,4,80,8.8,75.6,3.8,3,2,0,5,3,4,5.0,525,7.1,70.2,57,58,7.2,2.36,0,2,3.3,69.0,40,29,0.0,63,74.1,0,20,,,,,82.5,48.0,81.2,,50.2,,,44.5,,,0,4,65,10.3,70.3,4.8,3,2,0,1,2,4,6.2,389,6.7,70.6,17,22,10.2,2.89,0,0,0.0,54.5,12,5,0.0,22,25.9,0,8,,,,,75.6,63.1,75.0,,62.7,,,,,,0,0,22,0.0,91.3,0.0,0,0,0,5,1,0,0.0,151,6.9,0,100.0,5,6,-4.0,1.8,0,0,0.0,83.3,5,0,0.0,6,7.1,0,1,,,,,69.6,60.9,71.1,,60.7,,,,,,0,0,7,,79.2,0.0,0,0,0,1,0,0,0.0,15,2.5,0.15
T.J. Yates,6304,QB,HST,4,-9.44,0,63,13,60.0,50,56,11.4,2.7,1,4,6.8,48.2,27,24,10.0,62,98.4,3,19,,,,,82.8,63.2,81.6,,61.2,58.4,,66.9,,,2,1,67,20.8,80.3,8.1,5,1,0,3,3,1,1.5,371,6.6,62.5,40,45,8.9,2.6,0,2,4.1,51.1,23,22,8.0,50,79.4,2,15,,,,,81.8,63.6,81.3,,61.4,58.4,,66.9,,,2,1,56,18.2,74.1,8.0,4,1,0,3,2,0,0.0,258,5.7,54.5,11,12,19.1,3.04,1,2,16.7,41.7,5,3,16.7,13,20.6,1,4,,,,,72.8,60.9,73.2,,60.7,,,,,,0,0,13,33.3,103.5,7.7,1,0,0,0,1,1,7.7,112,9.3,0,100.0,1,1,-6.0,2.2,0,0,0.0,100.0,1,1,0.0,1,1.6,0,0,,,,,63.6,62.0,66.9,,61.7,,,,,,0,0,2,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,3.6
Landry Jones,7897,QB,PIT,5,-27.89,0,57,25,59.2,49,50,11.5,2.45,0,3,5.6,56.0,28,20,3.4,52,91.2,1,17,,,,,81.8,45.5,80.8,,44.9,,,61.3,,,0,4,56,10.0,73.5,3.8,2,0,0,1,3,5,8.9,457,9.1,63.8,47,49,10.8,2.33,1,3,5.7,61.2,30,18,0.0,51,89.5,0,18,,,,,81.7,46.6,80.8,,45.9,,,61.3,,,0,3,55,11.1,90.3,3.9,2,0,0,1,3,4,7.3,498,10.2,50.0,6,6,8.2,2.88,0,0,0.0,33.3,2,3,33.3,6,10.5,1,1,,,,,68.9,53.8,70.6,,54.3,,,,,,0,1,6,0.0,2.8,0.0,0,0,0,0,0,1,16.7,15,2.5,0,100.0,4,5,-2.3,1.74,1,0,0.0,80.0,4,1,0.0,5,8.8,0,2,,,,,68.0,62.0,69.9,,61.7,,,,,,0,0,5,0.0,113.3,0.0,0,0,0,0,0,0,0.0,56,11.2,-7.66
Kellen Moore,7466,QB,DAL,2,-32.94,0,57,9,60.4,48,52,11.3,2.61,0,0,0.0,48.1,25,14,13.8,53,93.0,4,17,,,,,81.3,53.1,0.3,,54.0,,,60.0,,,1,4,56,7.1,42.1,1.9,1,0,0,3,1,2,3.6,319,6.1,66.0,47,51,9.7,2.55,0,0,0.0,52.9,27,11,12.9,52,91.2,4,17,,,,,81.0,52.6,0.0,,53.5,,,60.0,,,1,4,54,9.1,46.9,1.9,1,0,0,3,1,2,3.7,329,6.5,20.0,5,5,15.8,3.1,0,0,0.0,20.0,1,3,0.0,5,8.8,0,1,,,,,68.9,58.5,70.6,,58.5,,,,,,0,0,6,0.0,39.6,0.0,0,0,0,0,0,0,0.0,15,3.0,0,75.0,4,4,-2.8,2.43,0,0,0.0,75.0,3,0,0.0,4,7.0,0,1,,,,,66.9,56.5,69.2,,56.7,,,,,,0,0,4,,90.6,0.0,0,0,0,0,0,0,0.0,25,6.3,-3.45
Austin Davis,7305,QB,CLV,2,-5.0,0,55,8,76.9,39,44,10.0,3.16,0,1,2.2,63.6,28,29,6.7,51,92.7,2,15,,,,,80.9,66.5,79.3,,64.1,,,67.7,,,1,1,54,13.8,81.5,7.8,4,3,0,4,1,1,1.9,299,6.8,80.6,36,40,8.6,2.9,0,1,2.4,67.5,27,23,6.9,46,83.6,2,12,,,,,80.3,64.5,79.0,,62.0,,,67.7,,,1,1,49,13.0,81.9,6.5,3,3,0,3,1,1,2.0,246,6.2,71.4,7,8,9.1,3.86,0,0,0.0,62.5,5,6,0.0,9,16.4,0,3,,,,,70.9,70.5,71.9,,69.5,,,,,,0,0,9,16.7,85.9,11.1,1,0,0,1,0,0,0.0,61,7.6,0,100.0,4,4,-4.0,1.8,0,0,0.0,100.0,4,0,0.0,4,7.3,0,0,,,,,66.9,64.3,69.2,,63.9,,,,,,0,0,4,,79.2,0.0,0,0,0,0,0,0,0.0,8,2.0,1.48
Geno Smith,7820,QB,NYJ,1,36.59,0,47,22,69.2,39,39,10.2,2.75,0,1,2.4,64.1,25,18,7.4,44,93.6,2,13,,,,,79.9,60.3,78.8,,58.5,,,66.4,,,0,1,46,16.7,88.4,6.8,3,2,0,0,2,2,4.3,248,6.4,70.0,40,41,9.6,2.68,0,1,2.4,63.4,26,17,7.1,46,97.9,2,14,,,,,80.0,58.7,78.9,,56.9,,,66.4,,,0,1,47,17.6,79.7,6.5,3,2,0,1,1,2,4.3,264,6.4,100.0,1,1,10.0,4.7,0,0,0.0,100.0,1,1,0.0,1,2.1,0,1,,,,,63.6,71.0,66.9,,69.8,,,,,,0,0,2,0.0,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0,0,100.0,2,3,-3.0,2.4,0,0,0.0,66.7,2,0,0.0,3,6.4,0,2,,,,,65.5,60.1,68.2,,60.0,,,,,,0,0,3,,81.3,0.0,0,0,0,1,0,0,0.0,17,5.7,-5.44
Luke McCown,1827,QB,NO,2,-12.95,0,40,20,88.9,36,37,8.0,2.76,1,2,4.8,81.1,30,8,6.3,38,95.0,2,19,,,,,42.4,77.7,79.0,,79.5,,,60.0,,,0,1,43,12.5,91.0,2.6,1,0,0,0,0,1,2.3,316,8.5,90.3,31,32,6.5,2.45,1,2,5.3,84.4,27,4,3.6,32,80.0,1,16,,,,,38.5,75.1,78.7,,77.6,,,60.0,,,0,1,38,0.0,91.0,0.0,0,0,0,0,0,1,2.6,287,9.0,85.7,7,7,11.0,3.79,0,0,0.0,71.4,5,4,16.7,8,20.0,1,4,,,,,70.3,74.7,71.5,,73.4,,,,,,0,0,8,25.0,90.2,12.5,1,0,0,0,0,0,0.0,48,6.9,0,100.0,2,2,-3.5,1.9,0,0,0.0,100.0,2,0,0.0,2,5.0,0,1,,,,,65.5,63.8,68.2,,63.4,,,,,,0,0,3,,106.3,0.0,0,0,0,0,0,0,0.0,19,9.5,-2.11
Dan Orlovsky,2362,QB,DET,2,33.33,0,40,11,73.3,30,33,9.5,2.49,0,2,5.7,54.5,18,9,18.2,33,82.5,4,12,,,,,78.3,57.4,77.3,,57.3,,,,,,1,1,35,0.0,68.4,0.0,0,0,0,2,1,1,2.9,185,5.6,72.4,29,34,8.8,2.5,1,2,5.7,50.0,17,9,19.0,34,85.0,4,12,,,,,78.3,54.4,77.3,,54.6,,,,,,1,1,35,0.0,62.9,0.0,0,0,0,3,1,1,2.9,176,5.2,100.0,5,6,3.4,2.13,1,0,0.0,83.3,5,1,0.0,6,15.0,0,1,,,,,69.6,67.7,71.1,,67.0,,,,,,0,0,7,0.0,84.0,0.0,0,0,0,0,0,0,0.0,25,4.2,0,100.0,4,7,-3.0,2.21,2,0,0.0,57.1,4,1,0.0,7,17.5,0,1,,,,,69.6,58.4,71.1,,58.4,,,,,,0,0,7,0.0,62.2,0.0,0,0,0,1,0,0,0.0,16,2.3,-1.01
Charlie Whitehurst,3026,QB,IND,4,23.19,0,37,14,53.8,26,29,10.0,2.76,0,0,0.0,44.8,13,17,7.1,34,91.9,1,9,,,,,78.6,42.8,78.9,,43.3,,,57.6,,,1,1,34,29.4,44.6,14.7,5,0,0,2,0,3,8.8,136,4.7,52.4,21,23,8.9,2.64,0,0,0.0,43.5,10,12,9.1,27,73.0,1,6,,,,,77.5,45.1,78.5,,45.4,,,57.6,,,1,1,28,33.3,38.5,14.8,4,0,0,1,0,2,7.1,101,4.4,75.0,8,9,7.9,2.91,0,0,0.0,66.7,6,5,0.0,10,27.0,0,3,,,,,71.4,51.7,72.3,,52.3,,,,,,0,0,10,20.0,80.3,10.0,1,0,0,1,0,1,10.0,49,5.4,0,100.0,3,3,-3.3,2.17,0,0,0.0,100.0,3,0,0.0,3,8.1,0,0,,,,,66.9,64.8,69.2,,64.3,,,,,,0,0,4,,86.1,0.0,0,0,0,0,0,0,0.0,14,4.7,1.05
Matt McGloin,8374,QB,OAK,2,30.0,0,34,23,82.1,28,29,5.8,2.07,0,0,0.0,72.4,21,14,8.7,31,91.2,2,9,,,,,26.5,41.2,77.1,,42.2,,,,,,0,1,32,14.3,89.9,6.5,2,0,0,1,2,2,6.3,131,4.5,82.8,29,30,5.3,2.01,0,0,0.0,70.0,21,14,12.5,32,94.1,3,9,,,,,26.7,41.7,77.2,,42.7,,,,,,0,1,33,14.3,87.2,6.3,2,0,0,1,2,2,6.1,133,4.4,100.0,2,2,-0.5,1.9,0,0,0.0,100.0,2,0,0.0,2,5.9,0,1,,,,,63.6,62.7,66.9,,62.3,,,,,,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,0,100.0,3,3,-2.7,1.3,0,0,0.0,66.7,2,0,33.3,3,8.8,1,1,,,,,65.5,63.5,68.2,,63.1,,,,,,0,0,3,,72.9,0.0,0,0,0,0,0,0,0.0,11,3.7,0.07
Sean Renfree,8032,QB,ATL,1,66.67,0,9,2,0.0,2,3,16.0,2.64,0,0,0.0,0.0,0,3,,5,55.6,0,0,,,,,70.8,55.7,75.0,,57.0,,,57.4,,,1,1,6,66.7,0.0,40.0,2,0,0,0,0,0,0.0,0,0.0,40.0,5,6,3.6,2.21,0,0,0.0,33.3,2,3,0.0,8,88.9,0,1,,,,,72.3,54.2,75.5,,55.1,,,57.4,,,1,1,9,66.7,2.8,25.0,2,0,0,0,0,0,0.0,15,2.5,100.0,1,1,-4.0,1.4,0,0,0.0,100.0,1,0,0.0,1,11.1,0,0,,,,,60.4,60.6,64.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-4.0,0,75.0,4,4,-4.5,1.48,0,0,0.0,75.0,3,0,0.0,4,44.4,0,1,,,,,66.9,57.3,69.2,,57.5,,,,,,0,0,4,,77.1,0.0,0,0,0,0,0,0,0.0,11,2.8,-6.5
Shaun Hill,1255,QB,MIN,2,83.33,0,8,18,50.0,6,7,7.2,2.79,0,0,0.0,28.6,2,5,33.3,8,100.0,1,0,,,,,73.1,43.1,75.9,,39.9,,,61.0,,,0,0,8,20.0,39.6,12.5,1,0,0,1,0,0,0.0,15,2.1,40.0,5,6,8.2,2.68,0,0,0.0,16.7,1,3,50.0,6,75.0,1,0,,,,,72.2,42.3,75.6,,38.6,,,61.0,,,0,0,6,0.0,39.6,0.0,0,0,0,1,0,0,0.0,9,1.5,100.0,1,1,2.0,3.1,0,0,0.0,100.0,1,2,0.0,2,25.0,0,0,,,,,63.6,58.8,66.9,,58.9,,,,,,0,0,2,50.0,91.7,50.0,1,0,0,0,0,0,0.0,6,6.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,4.5
Drew Stanton,3659,QB,ARZ,4,66.67,0,7,1,57.1,7,7,16.0,2.2,0,0,0.0,42.9,3,4,25.0,7,100.0,1,1,,,,,76.9,68.2,77.3,,66.9,,,63.0,,,0,0,9,0.0,50.3,0.0,0,0,0,0,0,0,0.0,20,2.9,50.0,6,6,17.3,2.2,0,0,0.0,33.3,2,4,33.3,6,85.7,1,0,,,,,76.7,61.9,77.2,,58.9,,,63.0,,,0,0,8,0.0,42.4,0.0,0,0,0,0,0,0,0.0,10,1.7,100.0,1,1,8.0,2.2,0,0,0.0,100.0,1,0,0.0,1,14.3,0,1,,,,,60.4,78.1,64.6,,76.0,,,,,,0,0,1,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,8.33
Sean Mannion,9522,QB,SL,1,-85.71,0,7,26,85.7,7,7,3.7,2.17,0,0,0.0,85.7,6,2,0.0,7,100.0,0,2,,,,,69.6,59.7,71.1,,59.6,,,,,,0,0,7,0.0,85.1,0.0,0,0,0,0,0,0,0.0,31,4.4,85.7,7,7,3.7,2.17,0,0,0.0,85.7,6,2,0.0,7,100.0,0,2,,,,,69.6,59.7,71.1,,59.6,,,,,,0,0,7,0.0,85.1,0.0,0,0,0,0,0,0,0.0,31,4.4,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.43
Derek Anderson,2430,QB,CAR,1,-80.0,0,6,5,50.0,4,4,17.8,2.75,0,0,0.0,50.0,2,1,0.0,4,66.7,0,2,,,,,22.9,45.3,74.9,,55.6,,,44.7,,,0,0,4,0.0,79.2,0.0,0,0,0,0,0,0,0.0,34,8.5,80.0,5,5,6.2,2.4,0,0,0.0,80.0,4,1,0.0,5,83.3,0,2,,,,,23.4,51.4,75.0,,62.9,,,44.7,,,0,0,5,0.0,96.7,0.0,0,0,0,0,0,0,0.0,36,7.2,0.0,1,1,30.0,2.7,0,0,0.0,0.0,0,0,,1,16.7,0,0,,,,,60.4,50.5,64.6,,51.5,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,2,2,-5.0,1.85,0,0,0.0,100.0,2,0,0.0,2,33.3,0,0,,,,,63.6,62.3,66.9,,62.0,,,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0,-7.2
Kellen Clemens,2994,QB,SD,1,20.0,0,6,27,83.3,6,6,14.0,2.32,0,0,0.0,83.3,5,1,0.0,6,100.0,0,4,,,,,69.9,64.7,73.7,,63.9,,,60.0,,,0,0,6,0.0,150.0,0.0,0,0,0,0,1,0,0.0,63,10.5,80.0,5,5,14.0,2.22,0,0,0.0,80.0,4,1,0.0,5,83.3,0,3,,,,,69.2,69.2,73.5,,68.2,,,60.0,,,0,0,5,0.0,147.1,0.0,0,0,0,0,1,0,0.0,49,9.8,100.0,1,1,14.0,2.8,0,0,0.0,100.0,1,0,0.0,1,16.7,0,1,,,,,60.4,52.9,64.6,,53.6,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,4.2
Ryan Nassib,7892,QB,NYG,1,-100.0,0,5,21,100.0,5,5,9.8,2.5,0,0,0.0,100.0,5,0,0.0,5,100.0,0,4,,,,,68.0,62.9,70.6,,62.5,,,,,,0,0,5,,158.3,0.0,0,0,0,0,1,0,0.0,68,13.6,100.0,5,5,9.8,2.5,0,0,0.0,100.0,5,0,0.0,5,100.0,0,4,,,,,68.0,62.9,70.6,,62.5,,,,,,0,0,5,,158.3,0.0,0,0,0,0,1,0,0.0,68,13.6,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-13.6
Tarvaris Jackson,3009,QB,SEA,2,-100.0,0,3,29,100.0,1,2,6.0,2.67,0,0,0.0,50.0,1,2,0.0,3,100.0,0,1,,,,,72.2,53.9,74.1,,49.4,,,61.6,,,0,0,3,50.0,62.5,33.3,1,0,0,1,0,0,0.0,9,4.5,100.0,1,1,6.0,2.35,0,0,0.0,100.0,1,1,0.0,2,66.7,0,1,,,,,71.7,55.4,73.9,,51.1,,,61.6,,,0,0,2,100.0,104.2,50.0,1,0,0,0,0,0,0.0,9,9.0,,0,1,,3.3,0,0,0.0,0.0,0,1,,1,33.3,0,0,,,,,60.4,60.0,64.6,,60.0,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-9.0
Johnny Hekker,7252,P,SL,3,-33.33,0,3,26,66.7,3,3,9.0,3.63,0,0,0.0,33.3,1,0,50.0,3,100.0,1,1,,,,,65.5,59.9,71.4,,59.8,,,,,,0,0,3,,57.6,0.0,0,0,0,0,0,0,0.0,20,6.7,66.7,3,3,9.0,3.63,0,0,0.0,33.3,1,0,50.0,3,100.0,1,1,,,,,65.5,59.9,71.4,,59.8,,,,,,0,0,3,,57.6,0.0,0,0,0,0,0,0,0.0,20,6.7,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-6.67
B.J. Daniels,8020,WR,HST,1,100.0,0,2,13,0.0,1,1,33.0,2.6,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,68.3,72.5,65.8,80.0,,61.2,69.0,,57.6,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,33.0,2.6,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,68.3,72.1,66.5,79.9,,60.1,71.3,,57.6,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,63.6,59.7,69.8,,62.2,57.1,,,,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,0,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.4,60.0,67.1,,60.5,59.3,,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,7.0
Chase Daniel,5214,QB,KC,1,100.0,0,2,16,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,1,0.0,1,50.0,0,1,,,,,66.7,54.7,72.9,,53.3,,,60.0,,,0,0,1,0.0,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,65.2,61.5,72.6,,,,,60.0,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,1.0,1.65,0,0,0.0,100.0,2,1,0.0,2,100.0,0,1,,,,,63.6,54.0,66.9,,54.5,,,,,,0,0,2,0.0,79.2,0.0,0,0,0,0,0,0,0.0,4,2.0,0,100.0,1,1,-4.0,1.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.4,60.6,64.6,,60.5,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-2.0,2.0
Scott Tolzien,6749,QB,GB,1,-100.0,0,2,12,100.0,1,1,4.0,2.05,0,0,0.0,100.0,1,1,0.0,2,100.0,0,0,,,,,19.8,39.1,72.3,,58.9,,,50.5,,,0,0,2,100.0,83.3,50.0,1,0,0,0,0,0,0.0,4,4.0,100.0,1,1,4.0,2.05,0,0,0.0,100.0,1,1,0.0,2,100.0,0,0,,,,,19.8,39.1,72.3,,58.9,,,50.5,,,0,0,2,100.0,83.3,50.0,1,0,0,0,0,0,0.0,4,4.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.0
Jamison Crowder,9538,WR,WAS,1,0.0,0,1,32,,0,1,,7.1,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,69.5,79.5,65.2,72.6,,60.0,64.8,,54.8,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,1,,7.1,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,69.5,79.5,65.3,72.2,,60.0,65.4,,54.8,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,79.4,71.9,77.1,75.6,,,77.8,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,79.4,71.9,81.9,75.5,,,85.5,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Antonio Brown,5718,WR,PIT,1,0.0,0,1,25,,0,0,,5.5,0,0,,,0,1,,1,100.0,0,0,60.0,60.0,60.0,89.4,84.6,92.7,43.7,,60.0,92.8,,62.8,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,5.5,0,0,,,0,1,,1,100.0,0,0,60.0,60.0,60.0,91.0,84.7,92.6,42.0,,60.0,92.8,,62.8,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,50.1,72.7,70.2,81.0,,,69.1,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,81.1,73.0,64.1,79.3,,,63.7,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
