player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Aaron Rodgers,2241,QB,GB,7,243,75.0,52,56,6.6,2.74,1,3,4.7,64.3,36,31,7.7,67,27.6,3,23,,,,,46.8,61.8,79.6,60.9,,63.4,1,1,77,22.6,113.1,10.4,7,4,0,2,5,1,1.3,472,8.4,0,12,65.5,81.0,77.9,76.8,80.0,135,148,7.2,3.03,3,11,6.5,68.9,102,57,5.6,176,72.4,6,55,,,,,72.2,86.9,83.2,82.8,,77.3,1,1,201,12.3,110.1,4.0,7,20,0,9,10,4,2.0,1096,7.4,82.0,139,142,6.4,2.38,3,8,5.0,75.4,107,0,6.1,155,63.8,7,56,,,,,89.0,81.7,82.7,76.4,,84.6,0,2,175,,115.0,0.0,0,12,0,0,9,3,1.7,1187,8.4,4,68.8,48,62,8.7,3.96,1,6,8.2,50.0,31,88,6.1,88,36.2,2,22,,,,,29.3,73.3,80.7,73.2,,61.3,2,0,103,15.9,101.6,15.9,14,12,0,11,6,2,1.9,381,6.1
Teddy Bridgewater,8667,QB,MIN,7,242,72.9,70,82,8.9,2.57,4,5,6.0,58.5,48,49,5.9,95,39.3,3,32,,,,,28.7,62.4,80.4,60.7,,69.8,1,2,97,20.4,78.7,10.5,10,3,0,7,2,5,5.2,587,7.2,0,18,52.9,68.6,67.9,57.6,80.5,118,129,8.3,3.08,1,4,3.0,68.2,88,60,7.4,147,60.7,7,47,,,,,88.1,72.7,82.2,71.0,,66.2,0,3,155,15.0,89.9,6.1,9,8,0,10,4,6,3.9,939,7.3,81.6,125,129,8.0,2.4,3,6,4.5,73.6,95,0,6.9,133,55.0,7,50,,,,,87.1,80.0,81.7,79.4,,51.2,0,1,136,,101.8,0.0,0,3,0,1,4,4,2.9,968,7.5,0,69.8,63,82,9.6,3.46,2,3,3.4,50.0,41,109,6.8,109,45.0,3,29,,,,,31.8,54.2,81.1,50.2,,78.6,1,4,116,17.4,59.9,17.4,19,8,0,16,2,7,6.0,558,6.8
Jameis Winston,9434,QB,TB,7,242,60.0,60,66,12.6,2.59,0,4,5.5,50.0,33,32,8.3,73,30.2,3,29,,,,,83.4,61.9,79.7,60.2,,69.8,0,2,80,15.6,74.7,6.8,5,2,0,6,1,4,5.0,610,9.2,0,30,35.1,57.7,58.5,48.5,71.5,137,144,8.5,2.97,0,6,3.7,62.5,90,51,8.2,169,69.8,8,59,,,,,32.7,56.0,82.9,57.9,,48.7,0,5,188,17.6,90.6,5.3,9,16,0,7,9,12,6.4,1038,7.2,69.7,145,147,9.3,2.48,0,8,5.0,62.6,92,0,8.9,159,65.7,9,66,,,,,68.7,72.7,82.6,72.7,,55.8,0,4,171,,93.7,0.0,0,12,0,2,7,6,3.5,1231,8.4,3,63.5,52,63,10.8,3.55,0,2,2.6,49.2,31,83,6.1,83,34.3,2,22,,,,,28.7,33.1,80.4,34.8,,53.8,0,3,97,16.9,66.7,16.9,14,6,0,11,3,10,10.3,417,6.6
Derek Carr,8671,QB,OAK,7,239,74.6,63,65,8.5,2.2,0,6,8.8,67.7,44,23,6.4,67,28.0,3,23,,,,,82.5,80.4,79.2,78.6,,,0,1,70,8.7,132.2,3.0,2,0,0,2,7,1,1.4,690,10.6,0,23,62.7,76.9,77.2,42.5,76.6,154,164,7.0,2.46,4,4,2.3,64.6,106,38,10.2,172,72.0,12,57,,,,,50.6,72.0,82.8,72.8,,35.8,0,2,181,15.8,95.1,3.5,6,2,0,6,8,4,2.2,1103,6.7,78.4,171,177,6.5,2.23,3,6,3.2,68.4,121,0,9.7,178,74.5,13,63,,,,,70.6,75.5,82.9,76.3,,39.9,0,1,186,,110.7,0.0,0,1,0,3,12,3,1.6,1336,7.5,1,67.4,46,52,11.1,2.85,1,4,7.1,55.8,29,61,6.5,61,25.5,2,17,,,,,41.5,73.6,78.9,71.6,,63.3,0,2,65,13.1,88.4,13.1,8,1,0,5,3,2,3.1,457,8.8
Ryan Fitzpatrick,2467,QB,NYJ,7,234,65.0,60,63,9.8,2.21,2,0,0.0,60.3,38,29,2.6,67,28.6,1,25,,,,,82.4,51.8,79.2,48.7,,79.4,0,3,69,3.4,87.1,1.5,1,3,0,1,5,4,5.8,426,6.8,0,22,77.0,64.9,61.3,76.6,74.3,144,152,9.8,2.72,5,5,3.1,62.5,95,53,11.2,167,71.4,12,62,,,,,68.8,69.9,82.7,67.5,,70.4,1,4,176,5.7,86.3,1.8,3,12,0,2,6,10,5.7,1092,7.2,72.0,143,147,8.9,2.35,3,4,2.6,63.3,93,0,9.7,152,65.0,10,54,,,,,88.3,63.2,82.3,63.0,,58.4,0,5,159,,85.5,0.0,0,5,0,1,7,11,6.9,1024,7.0,2,70.5,61,68,12.1,2.98,4,1,1.4,58.8,40,82,7.0,82,35.0,3,33,,,,,49.9,64.8,80.0,58.0,,83.9,1,2,86,4.9,88.7,4.9,4,10,0,2,4,3,3.5,494,7.3
Brian Hoyer,5277,QB,HST,6,230,73.2,41,45,9.7,2.25,1,0,0.0,60.0,27,16,10.0,51,22.2,3,19,,,,,80.9,68.6,0.0,67.9,,64.4,1,0,54,31.3,95.0,9.8,5,1,0,2,2,1,1.9,304,6.8,0,13,61.1,68.0,66.5,71.3,70.0,160,170,10.1,2.54,4,4,2.2,60.0,102,47,8.9,179,77.8,10,65,,,,,51.6,66.2,82.9,64.7,,65.6,2,3,187,17.0,97.6,4.5,8,1,0,4,11,7,3.7,1277,7.5,75.5,159,165,9.3,2.3,4,4,2.3,65.5,108,0,10.0,167,72.6,12,69,,,,,88.9,78.7,82.6,75.8,,76.0,0,1,173,,106.9,0.0,0,2,0,2,10,4,2.3,1292,7.8,2,52.4,42,50,12.7,2.94,1,0,0.0,42.0,21,63,4.5,63,27.4,1,15,,,,,25.5,40.6,0.0,43.1,,,3,2,68,20.6,64.5,20.6,13,0,0,4,3,4,5.9,289,5.8
Jay Cutler,2956,QB,CHI,6,225,61.3,75,78,9.0,2.33,0,4,4.8,50.0,39,41,15.2,82,36.4,7,27,,,,,50.6,71.1,80.1,69.8,,63.6,0,2,88,0.0,71.8,0.0,0,4,0,3,4,2,2.3,406,5.2,0,6,34.2,74.9,74.5,55.4,78.2,124,129,8.3,2.69,2,5,3.6,69.0,89,53,8.2,143,63.6,8,50,,,,,49.9,76.3,82.1,74.0,,69.4,0,2,152,17.0,96.9,6.3,9,5,1,2,4,4,2.6,1036,8.0,77.2,123,127,6.2,2.12,1,3,2.2,68.5,87,0,8.4,131,58.2,8,43,,,,,87.3,74.3,81.8,70.8,,80.7,0,3,140,,87.5,0.0,0,4,1,2,4,2,1.4,845,6.7,0,63.2,76,80,12.4,3.18,1,6,7.0,51.3,41,94,14.6,94,41.8,7,34,,,,,25.5,73.9,80.5,74.0,,53.6,0,1,100,9.6,87.3,9.6,9,5,0,3,4,4,4.0,597,7.5
Nick Foles,7089,QB,SL,7,202,66.7,48,53,7.6,2.46,0,2,3.4,54.7,29,30,9.4,58,28.7,3,17,,,,,40.4,61.7,78.9,59.7,,65.6,0,2,64,13.3,82.0,6.9,4,1,0,5,4,2,3.1,317,6.0,1,26,57.9,66.2,65.8,66.5,77.7,121,134,8.9,2.67,0,7,4.9,60.4,81,52,13.8,144,71.3,13,39,,,,,65.4,68.2,82.1,67.7,,57.1,0,3,152,13.5,81.5,4.9,7,3,1,12,3,7,4.6,993,7.4,75.9,116,117,7.7,2.33,0,7,5.7,65.8,77,0,12.5,120,59.4,11,36,,,,,86.6,81.0,81.4,78.2,,71.4,0,2,126,,95.6,0.0,0,3,1,0,5,4,3.2,886,7.6,4,71.7,53,70,10.2,3.01,0,2,2.6,47.1,33,82,13.2,82,40.6,5,20,,,,,27.8,44.6,80.1,46.3,,55.7,0,3,90,13.4,58.3,13.4,11,1,0,17,2,5,5.6,424,6.1
Marcus Mariota,9435,QB,TEN,5,186,70.5,44,47,9.2,2.79,1,0,0.0,59.6,28,28,9.7,57,30.6,3,20,,,,,24.7,48.6,78.8,49.4,,57.7,1,0,63,25.0,104.7,12.3,7,3,0,1,3,4,6.3,357,7.6,0,31,28.0,60.6,61.1,52.9,74.1,108,114,9.2,2.62,2,2,1.6,65.8,75,34,6.3,129,69.4,5,48,,,,,40.1,65.8,22.0,67.3,,45.3,1,5,142,38.2,88.4,10.1,13,2,0,3,6,7,4.9,882,7.7,75.2,121,122,8.1,2.35,1,1,0.8,69.7,85,0,6.6,124,66.7,6,53,,,,,87.0,72.5,81.6,70.4,,70.5,0,4,133,,95.4,0.0,0,2,0,0,6,6,4.5,953,7.8,2,64.5,31,39,13.3,3.33,2,1,2.1,46.2,18,62,10.0,62,33.3,2,15,,,,,18.3,36.0,0.0,42.9,,35.5,2,1,72,32.3,86.1,32.3,20,3,0,4,3,5,6.9,286,7.3
Tyrod Taylor,6332,QB,BUF,5,168,75.7,37,39,6.4,3.0,2,0,0.0,69.2,27,18,3.6,52,31.0,1,21,,,,,81.4,67.7,78.6,62.3,,77.1,0,0,59,33.3,104.9,11.5,6,7,0,0,2,0,0.0,262,6.7,0,4,54.8,76.6,75.0,68.2,76.0,96,98,10.7,3.22,0,7,6.6,70.4,69,41,5.5,116,69.0,4,34,,,,64.7,35.6,78.3,81.4,78.4,65.1,57.0,0,4,126,19.5,103.1,6.9,8,10,0,2,7,4,3.2,835,8.5,74.5,102,103,9.3,2.66,0,5,4.5,71.8,74,0,2.6,109,64.9,2,40,,,,64.7,86.1,82.2,81.2,79.2,65.1,71.3,0,3,118,,104.3,0.0,0,6,0,1,7,1,0.8,786,7.6,2,80.6,31,34,10.4,4.05,2,2,5.1,64.7,22,59,12.0,59,35.1,3,15,,,,,25.2,61.8,79.0,60.9,,62.1,0,1,67,23.7,101.5,23.7,14,11,0,1,2,3,4.5,311,9.1
Ryan Mallett,6226,QB,HST,5,153,79.3,29,30,11.6,2.31,1,1,3.3,63.3,19,9,17.4,31,20.3,4,13,,,,,77.6,84.1,76.3,82.0,,,0,2,31,11.1,58.2,3.2,1,0,0,0,0,0,0.0,224,7.5,0,13,67.3,59.6,58.8,66.6,62.4,109,117,9.3,2.48,1,4,3.2,50.4,59,34,13.2,122,79.7,9,32,,,,,61.7,51.0,81.6,50.5,,69.6,3,2,131,8.8,65.0,2.5,3,2,0,4,3,6,4.6,546,4.7,67.9,106,110,9.2,2.23,2,4,3.4,58.2,64,0,11.1,110,71.9,8,34,,,,,86.0,70.2,81.1,69.1,,,0,2,116,,75.5,0.0,0,0,0,2,3,3,2.6,617,5.6,2,59.4,32,37,11.7,3.0,0,1,2.6,37.8,14,43,26.3,43,28.1,5,11,,,,,29.4,38.2,77.7,37.0,,69.6,3,2,46,9.3,28.3,9.3,4,2,0,2,0,3,6.5,153,4.1
Ben Roethlisberger,1732,QB,PIT,4,142,72.0,25,25,9.5,1.93,0,0,0.0,68.0,17,8,5.6,29,20.4,1,9,,,,,78.3,71.8,76.7,70.6,,,0,1,35,50.0,69.8,13.8,4,0,0,0,0,1,2.9,166,6.6,0,25,88.5,88.5,85.7,65.4,81.6,103,109,11.1,2.71,1,11,9.1,71.6,78,28,7.1,113,79.6,6,45,,,,,86.6,89.7,81.4,86.7,,63.9,0,4,126,14.3,100.2,3.5,4,0,0,5,5,3,2.4,1008,9.2,87.4,103,106,10.0,2.18,1,9,7.7,79.2,84,0,6.7,106,74.6,6,48,,,,,86.0,94.3,81.1,93.1,,,0,3,117,,109.9,0.0,0,0,0,2,5,3,2.6,999,9.4,0,48.0,25,28,14.0,3.63,0,2,5.7,39.3,11,36,8.3,36,25.4,1,6,,,,,79.6,45.1,77.6,44.5,,63.9,0,2,44,22.2,31.1,22.2,8,0,0,3,0,1,2.3,175,6.3
Brandon Weeden,7028,QB,DAL,4,111,61.9,21,22,7.8,2.83,0,0,0.0,59.1,13,8,0.0,26,23.4,0,7,,,,,77.2,39.4,76.0,38.7,,64.1,0,1,29,25.0,77.3,7.7,2,2,0,1,1,2,6.9,157,7.1,0,9,86.7,62.6,61.6,60.1,81.3,75,76,7.1,2.66,1,1,1.2,76.3,58,16,4.9,85,76.6,3,30,,,,,84.5,71.5,80.3,71.4,,55.3,0,1,94,37.5,96.4,7.1,6,3,0,0,1,3,3.2,581,7.6,78.3,83,84,7.1,2.51,1,1,1.1,73.8,62,0,4.6,87,78.4,3,31,,,,,84.5,65.3,80.3,65.2,,57.3,0,1,94,,93.8,0.0,0,3,0,0,1,4,4.3,630,7.5,0,69.2,13,14,7.7,3.4,0,0,0.0,64.3,9,24,0.0,24,21.6,0,6,,,,,77.2,51.5,76.0,50.8,,62.0,0,1,29,33.3,81.8,33.3,8,2,0,1,1,1,3.4,108,7.7
E.J. Manuel,7797,QB,BUF,2,94,85.7,21,22,9.6,2.25,1,1,4.3,77.3,17,5,5.6,24,25.5,1,12,,,,,17.8,54.5,75.5,54.8,,,0,0,25,40.0,117.6,8.3,2,0,0,0,1,2,8.0,190,8.6,0,4,30.4,41.9,40.1,61.4,68.4,57,62,10.2,2.74,3,2,3.1,56.5,35,20,10.3,70,74.5,4,18,,,,,82.7,39.9,79.3,37.2,,77.4,0,3,72,20.0,64.7,5.7,4,4,1,1,2,6,8.3,371,6.0,76.6,64,67,8.5,2.38,2,2,2.9,65.7,44,0,10.2,69,73.4,5,21,,,,,82.5,47.8,79.2,47.6,,64.1,0,3,70,,76.3,0.0,0,2,1,0,2,6,8.6,453,6.8,1,57.1,14,17,17.1,3.28,2,1,5.3,47.1,8,25,0.0,25,26.6,0,9,,,,,18.3,38.4,75.8,33.4,,76.0,0,0,27,24.0,87.4,24.0,6,2,0,1,1,2,7.4,108,6.4
Michael Vick,773,QB,PIT,4,87,72.7,11,12,8.7,3.21,0,0,0.0,66.7,8,10,0.0,20,23.0,0,5,,,,,75.4,22.0,75.0,20.9,,69.2,1,0,22,50.0,116.7,25.0,5,3,0,0,1,4,18.2,90,7.5,0,25,64.3,39.4,32.5,68.9,66.7,51,54,10.3,3.2,0,1,1.8,59.3,32,23,5.9,67,77.0,2,13,,,,,82.3,55.9,79.1,52.8,,69.8,1,1,68,21.7,71.6,7.5,5,8,1,1,1,3,4.4,281,5.2,68.9,45,46,8.5,2.82,0,0,0.0,65.2,30,0,3.2,54,62.1,1,13,,,,,81.0,50.2,78.3,45.2,,73.6,0,1,55,,73.2,0.0,0,8,1,0,1,3,5.5,205,4.5,0,64.7,17,20,14.2,3.84,0,1,4.5,50.0,10,33,9.1,33,37.9,1,5,,,,,78.1,28.5,76.7,28.2,,63.5,2,0,35,30.3,95.0,30.3,10,3,0,1,1,4,11.4,166,8.3
Zach Mettenberger,8813,QB,TEN,4,84,80.0,15,15,7.9,2.38,0,0,0.0,66.7,10,13,16.7,20,23.8,2,6,,,,,75.4,32.7,74.9,34.7,,,0,2,21,38.5,42.8,25.0,5,0,0,0,0,2,9.5,89,5.9,0,31,28.2,45.1,48.7,35.6,80.4,56,59,7.8,2.49,1,0,0.0,66.1,39,21,13.3,64,76.2,6,18,,,,,41.6,54.9,79.0,57.3,,46.6,1,1,67,19.0,79.2,6.3,4,1,1,0,1,3,4.5,332,5.6,78.7,47,49,8.3,2.42,1,0,0.0,69.4,34,0,8.1,50,59.5,3,19,,,,,80.5,60.3,78.0,61.6,,55.3,0,1,51,,83.7,0.0,0,1,1,0,1,2,3.9,300,6.1,0,83.3,24,25,7.1,2.54,0,0,0.0,60.0,15,34,25.0,34,40.5,5,5,,,,,27.6,30.6,76.9,33.7,,55.7,1,2,37,26.5,38.9,26.5,9,0,0,0,0,3,8.1,121,4.8
Matt Hasselbeck,408,QB,IND,2,79,69.0,29,30,10.1,2.09,0,2,5.9,60.0,18,8,10.0,32,40.5,2,11,,,,,27.8,67.5,76.9,66.7,,,1,0,37,25.0,106.7,6.3,2,0,0,0,2,1,2.7,233,7.8,0,14,54.1,72.4,72.6,56.7,78.3,46,46,7.7,2.41,0,0,0.0,65.2,30,6,16.7,47,59.5,6,13,,,,,80.5,75.0,78.0,73.6,,,0,0,51,16.7,87.4,2.1,1,0,0,0,1,0,0.0,262,5.7,73.8,65,65,9.0,2.09,0,2,2.8,64.6,42,0,12.5,65,82.3,6,23,,,,,82.6,75.3,79.3,73.9,,,0,0,71,,94.8,0.0,0,0,0,0,2,0,0.0,446,6.9,1,80.0,10,11,5.9,3.17,0,0,0.0,54.5,6,14,25.0,14,17.7,2,1,,,,,22.2,62.1,74.1,61.8,,,1,0,17,21.4,96.4,21.4,3,0,0,0,1,1,5.9,49,4.5
Tony Romo,1693,QB,DAL,2,76,72.2,18,18,7.1,2.33,0,0,0.0,61.1,11,4,15.4,21,27.6,2,7,,,,,24.0,61.1,75.2,58.7,,64.0,0,0,23,50.0,97.2,9.5,2,1,0,0,1,1,4.3,111,6.2,0,9,49.3,64.6,63.8,65.7,81.1,53,54,5.7,2.45,0,1,1.7,79.6,43,18,0.0,55,72.4,0,24,,,,,81.5,66.2,78.6,65.5,,,1,2,60,5.6,97.5,1.8,1,0,0,0,2,0,0.0,440,8.1,83.0,53,53,5.3,2.29,0,0,0.0,79.2,42,0,4.5,54,71.1,2,26,,,,,81.4,72.1,78.6,69.9,,64.0,0,1,59,,104.5,0.0,0,1,0,0,2,0,0.0,421,7.9,1,66.7,18,19,8.2,2.74,0,1,4.8,63.2,12,22,0.0,22,28.9,0,5,,,,,24.3,48.3,75.3,49.0,,,1,1,24,13.6,78.8,13.6,3,0,0,0,1,1,4.2,130,6.8
Johnny Manziel,8657,QB,CLV,4,63,63.6,22,24,9.6,2.61,0,2,8.0,50.0,12,12,14.3,26,41.3,2,8,,,,,25.7,53.6,75.9,52.1,,63.3,0,1,28,16.7,88.4,7.7,2,0,0,2,2,3,10.7,197,8.2,0,8,18.3,41.3,40.0,60.1,68.0,25,26,10.7,3.35,0,1,3.8,61.5,16,21,5.9,37,58.7,1,8,,,,,16.7,38.2,77.1,35.6,,58.9,0,0,39,14.3,97.6,8.1,3,8,0,1,1,4,10.3,196,7.5,70.4,27,27,6.8,2.41,0,1,3.7,66.7,18,0,5.3,30,47.6,1,8,,,,,77.6,52.2,76.3,51.6,,61.0,0,1,31,,84.2,0.0,0,3,0,0,1,2,6.5,192,7.1,1,60.0,20,23,14.8,3.62,0,2,8.3,43.5,10,33,16.7,33,52.4,2,8,,,,,13.0,38.3,76.8,35.8,,61.1,0,0,36,15.2,103.7,15.2,5,5,0,3,2,5,13.9,201,8.7
Matt Cassel,2447,QB,DAL,2,58,50.0,8,9,4.5,1.99,1,0,0.0,44.4,4,5,0.0,9,15.5,0,3,,,,,71.4,50.4,72.3,51.0,,,0,0,10,0.0,56.3,0.0,0,0,0,0,0,1,10.0,37,4.1,0,9,81.9,50.6,49.9,56.2,71.8,39,43,8.9,3.07,3,2,4.4,60.5,26,13,7.1,49,84.5,2,14,,,,,80.6,50.5,78.2,51.5,,55.8,1,3,52,15.4,59.0,4.1,2,4,0,0,1,2,3.8,287,6.7,68.6,35,38,8.1,2.64,3,1,2.5,57.9,22,0,8.3,40,69.0,2,11,,,,,79.3,48.6,77.3,47.9,,64.1,0,3,42,,41.2,0.0,0,2,0,0,0,2,4.8,217,5.7,0,66.7,12,14,8.4,3.48,1,1,6.7,57.1,8,18,0.0,18,31.0,0,6,,,,,75.1,54.7,74.9,58.5,,51.1,1,0,20,11.1,105.4,11.1,2,2,0,0,1,1,5.0,107,7.6
Geno Smith,7820,QB,NYJ,1,47,57.1,14,14,8.4,2.35,0,0,0.0,57.1,8,7,0.0,15,31.9,0,6,,,,,73.9,59.8,73.9,60.9,,58.3,0,0,16,0.0,113.1,0.0,0,1,0,0,2,0,0.0,80,5.7,0,22,80.3,60.3,58.5,66.4,77.8,27,28,10.1,2.9,0,1,3.4,67.9,19,11,9.5,32,68.1,2,9,,,,,77.9,60.2,76.5,57.5,,65.9,0,1,33,27.3,71.3,9.4,3,1,0,1,0,2,6.1,185,6.6,71.4,28,29,10.1,2.26,0,1,3.4,65.5,19,0,5.0,29,61.7,1,7,,,,,77.2,58.0,76.0,58.0,,,0,1,29,,80.7,0.0,0,0,0,1,1,1,3.4,187,6.4,0,69.2,13,13,8.5,3.48,0,0,0.0,61.5,8,18,11.1,18,38.3,1,8,,,,,75.1,62.8,74.7,60.0,,66.4,0,0,20,16.7,104.0,16.7,3,2,0,0,1,1,5.0,78,6.0
Jimmy Clausen,5573,QB,CHI,2,47,61.5,13,15,7.5,2.35,1,0,0.0,53.3,8,9,0.0,17,36.2,0,2,,,,,74.2,52.9,74.1,54.4,,58.3,0,0,17,11.1,67.1,5.9,1,1,0,1,0,0,0.0,74,4.9,0,6,80.3,40.8,44.3,54.5,76.2,21,25,6.5,2.62,2,0,0.0,60.0,15,10,6.3,30,63.8,1,5,,,,,77.6,41.4,76.3,42.3,,57.9,0,1,31,30.0,53.8,10.0,3,2,0,2,0,1,3.2,110,4.4,76.0,25,28,6.7,2.23,3,0,0.0,64.3,18,0,5.3,28,59.6,1,4,,,,,77.0,45.7,75.9,46.6,,,0,1,28,,59.4,0.0,0,0,0,0,0,1,3.6,125,4.5,2,55.6,9,12,7.4,2.95,0,0,0.0,41.7,5,19,0.0,19,40.4,0,3,,,,,75.1,46.6,74.7,48.1,,55.5,0,0,20,21.1,57.3,21.1,4,3,0,3,0,0,0.0,59,4.9
Landry Jones,7897,QB,PIT,2,43,64.3,14,14,9.4,2.12,0,0,0.0,64.3,9,6,0.0,14,32.6,0,6,,,,,73.9,56.5,73.9,56.7,,,0,0,16,0.0,131.5,0.0,0,0,0,0,1,1,6.3,188,13.4,0,25,80.1,52.7,52.2,60.0,64.0,25,27,11.9,2.52,1,3,10.7,55.6,15,9,6.3,29,67.4,1,9,,,,,77.2,51.0,76.1,51.6,,,0,2,30,22.2,71.4,6.9,2,0,0,1,2,2,6.7,189,7.0,61.5,26,28,12.7,2.29,1,1,3.3,57.1,16,0,0.0,28,65.1,0,11,,,,,77.4,42.1,76.1,43.4,,,0,2,30,,55.4,0.0,0,0,0,1,0,1,3.3,238,8.5,0,69.2,13,13,7.6,2.59,0,2,14.3,61.5,8,15,11.1,15,34.9,1,4,,,,,73.5,72.5,73.9,71.3,,,0,0,16,13.3,137.5,13.3,2,0,0,0,3,2,12.5,139,10.7
Dan Orlovsky,2362,QB,DET,2,40,76.9,13,17,12.2,2.46,0,2,11.1,41.2,7,7,30.0,17,42.5,3,7,,,,,74.5,63.7,74.3,63.3,,,1,1,18,0.0,33.9,0.0,0,0,0,3,0,1,5.6,90,5.3,0,11,79.3,57.2,57.2,,76.2,21,23,5.5,2.43,2,0,0.0,65.2,15,3,6.3,23,57.5,1,6,,,,,76.1,52.4,75.3,52.8,,,0,0,24,0.0,91.0,0.0,0,0,0,0,1,0,0.0,111,4.8,78.6,28,30,8.4,2.34,2,2,6.5,63.3,19,0,13.6,30,75.0,3,11,,,,,77.6,69.2,76.3,68.3,,,0,0,31,,91.9,0.0,0,0,0,0,1,0,0.0,187,6.2,0,66.7,6,10,6.2,2.74,0,0,0.0,30.0,3,10,25.0,10,25.0,1,2,,,,,71.9,31.5,72.6,33.6,,,1,1,11,0.0,0.0,0.0,0,0,0,3,0,1,9.1,14,1.4
