player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Stephen Gostkowski,3063,K,NE,16,0,5,4,80.0,14,12,85.7,19,90.5,0,0,,52,52,100.0,0,11,11,100.0,36,33,91.7,6,6,100.0
Matt Prater,3471,K,DET,16,0,6,5,83.3,6,6,100.0,11,70.0,0,0,,39,36,92.3,0,9,8,88.9,24,22,91.7,3,3,100.0
Nick Folk,3794,K,NYJ,7,0,2,2,100.0,6,3,50.0,22,65.2,0,0,,19,19,100.0,0,6,6,100.0,16,13,81.3,2,2,100.0
Mason Crosby,3809,K,GB,15,0,5,4,80.0,11,8,72.7,12,73.3,1,1,100.0,36,36,100.0,0,4,4,100.0,28,24,85.7,7,7,100.0
Stephen Hauschka,4655,K,SEA,16,0,6,6,100.0,9,7,77.8,29,76.8,0,0,,44,40,90.9,0,7,7,100.0,31,29,93.5,9,9,100.0
Dan Carpenter,4697,K,BUF,16,0,5,3,60.0,8,7,87.5,4,40.7,0,0,,40,34,85.0,0,9,8,88.9,27,23,85.2,5,5,100.0
Connor Barth,4777,K,TB,12,0,5,3,60.0,6,3,50.0,30,59.9,0,0,,26,25,96.2,0,8,8,100.0,28,23,82.1,9,9,100.0
Ryan Succop,5180,K,TEN,14,0,3,1,33.3,7,7,100.0,31,63.2,0,0,,31,29,93.5,0,3,3,100.0,16,14,87.5,3,3,100.0
Graham Gano,5443,K,CAR,16,0,5,3,60.0,15,12,80.0,5,81.4,1,1,100.0,59,56,94.9,0,5,4,80.0,36,30,83.3,10,10,100.0
Dan Bailey,6796,K,DAL,16,0,6,5,83.3,7,6,85.7,9,80.4,0,0,,25,25,100.0,0,10,10,100.0,32,30,93.8,9,9,100.0
Kai Forbath,6860,K,NO,11,0,3,2,66.7,5,3,60.0,20,78.4,0,0,,35,34,97.1,0,4,3,75.0,15,10,66.7,3,2,66.7
Randy Bullock,7154,K,NYJ,11,0,1,0,0.0,11,8,72.7,22,43.9,1,1,100.0,25,22,88.0,0,6,6,100.0,23,19,82.6,4,4,100.0
Greg Zuerlein,7163,K,SL,14,0,9,3,33.3,8,5,62.5,26,56.8,1,1,100.0,28,26,92.9,0,10,9,90.0,30,20,66.7,2,2,100.0
Blair Walsh,7167,K,MIN,16,0,8,6,75.0,7,6,85.7,18,64.1,0,0,,37,33,89.2,0,15,13,86.7,39,34,87.2,9,9,100.0
Ryan Quigley,7573,P,NYJ,1,0,0,0,,0,0,,22,64.5,0,0,,4,4,100.0,0,0,0,,0,0,,0,0,
Justin Tucker,7604,K,BLT,16,0,10,4,40.0,11,10,90.9,3,74.7,0,0,,29,29,100.0,0,9,9,100.0,40,33,82.5,10,10,100.0
Caleb Sturgis,7948,K,PHI,13,0,4,2,50.0,4,4,100.0,24,56.1,0,0,,37,35,94.6,0,10,8,80.0,22,18,81.8,4,4,100.0
Dustin Hopkins,7958,K,WAS,15,0,4,2,50.0,8,7,87.5,32,68.4,0,0,,40,39,97.5,0,9,9,100.0,28,25,89.3,7,7,100.0
Brandon McManus,8437,K,DEN,16,0,7,5,71.4,8,5,62.5,10,68.9,0,0,,36,35,97.2,0,8,8,100.0,35,30,85.7,12,12,100.0
Zach Hocker,8862,K,SL,8,0,2,1,50.0,3,1,33.3,26,44.7,0,0,,13,12,92.3,0,6,5,83.3,14,10,71.4,3,3,100.0
Cairo Santos,8932,K,KC,16,0,8,4,50.0,11,9,81.8,16,70.1,0,0,,41,39,95.1,0,10,10,100.0,37,30,81.1,8,7,87.5
Chris Boswell,8990,K,PIT,12,0,2,2,100.0,12,9,75.0,25,68.9,1,1,100.0,27,26,96.3,0,8,8,100.0,32,29,90.6,9,9,100.0
Cody Parkey,9030,K,PHI,3,0,0,0,,2,1,50.0,24,53.7,0,0,,7,7,100.0,0,1,1,100.0,4,3,75.0,1,1,100.0
Chandler Catanzaro,9140,K,ARZ,16,0,2,0,0.0,7,6,85.7,1,59.8,1,1,100.0,58,53,91.4,0,9,9,100.0,31,28,90.3,12,12,100.0
Travis Coons,9268,K,CLV,16,0,2,0,0.0,9,7,77.8,8,72.4,0,0,,24,22,91.7,0,10,10,100.0,32,28,87.5,11,11,100.0
Kyle Brindza,9752,K,TB,4,0,4,2,50.0,3,1,33.3,30,27.8,0,0,,8,6,75.0,0,3,2,66.7,12,6,50.0,2,1,50.0
Andrew Franks,9814,K,MIA,16,0,2,1,50.0,6,4,66.7,17,50.9,1,1,100.0,36,33,91.7,0,4,4,100.0,16,13,81.3,3,3,100.0
Josh Lambo,10133,K,SD,16,0,5,4,80.0,16,11,68.8,27,53.7,0,0,,32,28,87.5,0,7,7,100.0,32,26,81.3,4,4,100.0
Jason Myers,10207,K,JAX,16,0,4,3,75.0,8,6,75.0,15,38.0,0,0,,39,32,82.1,0,8,8,100.0,30,26,86.7,10,9,90.0
