player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Pat McAfee,5146,P,IND,8,43,43,4.67,45.16,48.95,4.7,0,0,4,11,14,84.2,14,61,3,0,51.2,103,22,43,200.63,1942,3,2105
Britton Colquitt,5192,P,DEN,7,35,35,4.42,39.03,44.49,11.6,0,0,7,6,10,75.9,11,62,7,0,37.1,151,13,35,154.68,1366,2,1557
Tim Masthay,5510,P,GB,7,29,29,4.33,37.86,42.41,4.2,0,0,0,4,12,64.1,7,53,4,0,58.6,72,17,29,125.62,1098,3,1230
Matt Bosher,6344,P,ATL,7,27,27,4.56,42.48,49.78,10.4,0,0,2,6,2,77.8,7,69,1,0,63.0,177,17,28,123.14,1147,1,1344
Spencer Lanning,6566,P,CHI,1,3,3,3.97,36.0,45.67,9.7,0,0,0,0,6,60.1,1,52,0,0,100.0,29,3,3,11.9,108,0,137
Chris Jones,6798,P,DAL,7,29,29,4.53,41.41,45.59,10.1,0,0,3,10,9,85.7,12,60,3,0,41.4,121,12,29,131.33,1201,0,1322
Bryan Anger,7072,P,JAX,7,39,39,4.47,37.54,45.49,15.0,0,0,4,14,15,67.8,14,63,0,0,46.2,270,18,39,174.25,1464,2,1774
Brad Nortman,7192,P,CAR,7,35,35,4.4,36.6,44.26,10.4,0,0,1,9,5,69.8,11,65,2,0,57.1,208,20,35,153.91,1281,3,1549
Johnny Hekker,7252,P,SL,7,39,39,4.53,43.05,48.28,7.8,0,0,2,10,26,85.2,16,60,3,0,53.8,164,21,39,176.55,1679,2,1883
Drew Butler,7302,P,ARZ,8,26,26,4.57,35.81,41.04,10.7,0,0,5,9,1,61.5,10,55,1,0,34.6,96,9,27,118.86,931,2,1067
Marquette King,7410,P,OAK,7,28,28,4.34,39.86,44.96,7.0,0,0,6,8,23,68.0,13,70,1,0,32.1,63,9,28,121.38,1116,4,1259
Ryan Quigley,7573,P,NYJ,6,26,26,4.56,35.5,42.88,15.6,0,0,1,8,22,67.4,11,54,4,0,42.3,172,11,27,118.53,923,1,1115
Jeff Locke,7937,P,MIN,7,26,26,4.38,39.0,41.19,3.7,0,0,2,12,18,55.9,15,60,1,0,38.5,37,10,26,113.85,1014,1,1071
Sam Martin,7947,P,DET,8,42,42,4.61,40.86,46.6,8.0,0,0,5,7,11,79.9,13,66,2,0,59.5,201,25,42,193.43,1716,2,1957
Colton Schmidt,8104,P,BUF,7,36,36,4.51,42.28,47.89,9.6,0,0,3,9,4,70.3,9,65,4,0,52.8,182,19,36,162.3,1522,1,1724
Ryan Allen,8242,P,NE,6,23,23,4.46,42.78,45.96,4.4,0,0,1,8,19,75.7,14,67,1,0,52.2,53,12,23,102.59,984,1,1057
Brad Wing,8256,P,NYG,8,39,39,4.4,40.26,44.74,6.8,0,0,7,12,21,63.5,17,63,1,1,43.6,115,17,39,171.78,1570,3,1745
Tress Way,8358,P,WAS,7,29,29,4.51,36.48,44.93,16.8,0,0,8,5,32,64.0,6,63,1,0,37.9,185,11,30,130.73,1058,3,1303
Brandon McManus,8437,K,DEN,1,1,1,4.27,1.0,21.0,,0,0,0,0,10,60.0,0,21,0,0,0.0,0,0,1,4.27,1,1,21
Pat O'Donnell,8826,P,CHI,6,31,31,4.62,38.65,45.52,13.3,0,0,2,7,6,71.1,9,63,5,0,41.9,173,13,31,143.37,1198,2,1411
Zach Hocker,8862,K,NO,1,1,1,4.62,43.0,43.0,,0,0,0,1,20,60.0,1,43,0,0,0.0,0,0,1,4.62,43,0,43
Jacob Schum,9373,P,TB,7,24,24,4.62,39.25,42.21,4.7,0,0,4,5,30,72.2,8,56,1,0,62.5,71,15,24,110.95,942,0,1013
Bradley Pinion,9598,P,SF,8,44,44,4.35,40.16,43.39,5.4,0,0,6,5,28,63.3,14,60,11,0,43.2,102,19,44,191.57,1767,2,1909
Matt Darr,9812,P,MIA,7,35,35,4.26,42.37,50.0,9.3,0,0,3,7,17,55.4,11,70,2,0,51.4,167,18,35,149.01,1483,5,1750
Jordan Berry,10236,P,PIT,8,36,36,4.5,37.28,41.97,9.9,0,0,6,11,25,69.0,18,66,3,0,41.7,149,15,36,162.0,1342,1,1511
