player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Brett Rypien,46487,QB,DEN,2,-31.43,0,41,10,78.8,33,38,10.3,2.55,1,4,8.9,65.8,25,17,3.8,39,95.1,1,12,,,,,80.8,39.8,0.0,40.7,,61.3,,0,4,47,5.9,66.8,2.6,1,0,0,4,2,5,10.6,291,7.7,81.3,32,35,8.7,2.38,1,4,9.8,71.4,25,15,3.8,36,87.8,1,11,,,,,80.3,53.2,0.0,53.9,,61.3,,0,3,43,6.7,64.1,2.8,1,0,0,2,1,3,7.0,241,6.9,66.7,3,5,18.0,3.4,0,0,0.0,40.0,2,3,0.0,5,12.2,0,1,,,,,68.9,22.4,70.6,23.9,,,,0,1,6,0.0,80.4,0.0,0,0,0,2,1,2,33.3,54,10.8,0,100.0,2,2,-4.0,1.75,0,0,0.0,100.0,2,1,0.0,2,4.9,0,0,,,,,63.6,62.2,66.9,61.9,,,,0,0,2,0.0,79.2,0.0,0,0,0,0,0,0,0.0,4,2.0,3.91
Mike Glennon,7854,QB,JAX,1,31.61,0,36,15,64.3,28,31,12.9,2.46,1,3,8.8,54.8,17,12,5.6,32,88.9,1,11,,,,,78.7,73.6,78.8,73.1,,58.4,,1,0,36,0.0,98.9,0.0,0,1,1,0,2,0,0.0,220,7.1,64.0,25,29,10.1,2.21,1,1,3.1,51.7,15,11,6.3,30,83.3,1,8,,,,,78.3,62.5,78.7,62.2,,58.4,,1,0,34,0.0,75.1,0.0,0,1,1,1,1,0,0.0,128,4.4,83.3,6,6,16.3,3.08,0,2,33.3,83.3,5,1,0.0,6,16.7,0,4,,,,,68.9,93.2,70.6,92.0,,,,0,0,6,0.0,158.3,0.0,0,0,0,0,1,0,0.0,107,17.8,0,100.0,3,4,-4.0,1.53,0,0,0.0,75.0,3,0,0.0,4,11.1,0,1,,,,,66.9,61.0,69.2,60.8,,,,0,0,4,,80.2,0.0,0,0,0,1,0,0,0.0,15,3.8,13.42
Tyrod Taylor,6332,QB,LAC,2,10.0,0,34,27,65.4,26,29,11.3,2.76,0,1,3.1,51.7,15,11,11.8,32,94.1,2,11,,,,,79.5,59.6,79.4,63.4,,47.8,,1,0,36,9.1,74.1,3.1,1,2,0,2,0,0,0.0,201,6.9,66.7,18,20,11.9,2.63,0,1,4.8,50.0,10,8,16.7,22,64.7,2,7,,,,,77.6,62.9,78.8,67.4,,48.8,,1,0,24,12.5,72.7,4.5,1,1,0,1,0,0,0.0,139,7.0,66.7,9,10,8.6,2.73,0,0,0.0,60.0,6,3,0.0,12,35.3,0,4,,,,,73.2,53.1,73.5,54.7,,58.3,,0,0,14,0.0,80.8,0.0,0,1,0,1,0,0,0.0,69,6.9,0,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0.0,2,5.9,0,0,,,,,63.6,58.8,66.9,58.9,,,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,-0.05
Brandon Allen,10835,QB,CIN,1,5.36,0,33,7,64.0,25,27,8.0,2.76,0,1,3.3,55.6,15,14,6.3,31,93.9,1,5,,,,,27.5,48.9,77.7,49.4,,56.9,,0,1,34,14.3,64.4,6.5,2,2,0,2,1,3,8.8,124,4.6,65.0,20,21,5.9,2.53,0,0,0.0,57.1,12,9,7.7,25,75.8,1,3,,,,,25.9,38.3,77.1,38.2,,56.9,,0,1,27,22.2,49.5,8.0,2,2,0,1,0,2,7.4,99,4.7,71.4,7,8,11.7,3.14,0,1,10.0,62.5,5,5,0.0,8,24.2,0,2,,,,,71.4,77.4,72.3,75.9,,,,0,0,10,0.0,113.0,0.0,0,0,0,1,1,1,10.0,37,4.6,0,100.0,2,2,-0.5,1.4,0,0,0.0,100.0,2,0,0.0,2,6.1,0,0,,,,,65.5,63.5,68.2,63.1,,,,0,0,3,,91.7,0.0,0,0,0,0,0,0,0.0,12,6.0,-0.08
Brian Hoyer,5277,QB,NE,1,12.86,0,27,19,65.0,20,21,9.4,2.6,0,1,4.8,57.1,12,7,7.7,24,88.9,1,8,,,,,24.3,57.9,77.9,55.2,,63.9,,0,1,24,28.6,51.7,8.3,2,1,0,1,0,3,12.5,110,5.2,69.2,13,14,9.0,2.58,0,0,0.0,57.1,8,7,11.1,17,63.0,1,5,,,,,22.0,53.6,77.3,50.2,,63.9,,0,0,17,28.6,63.7,11.8,2,1,0,1,0,2,11.8,47,3.4,70.0,10,10,6.8,2.4,0,1,10.0,70.0,7,0,0.0,10,37.0,0,4,,,,,71.4,67.7,72.3,66.9,,,,0,1,10,,55.4,0.0,0,0,0,0,0,1,10.0,83,8.3,0,100.0,3,3,-1.0,1.83,0,0,0.0,100.0,3,0,0.0,3,11.1,0,1,,,,,65.5,63.4,68.2,63.0,,,,0,0,3,,94.4,0.0,0,0,0,0,0,0,0.0,20,6.7,4.94
Jarrett Stidham,13725,QB,NE,2,-35.56,0,26,19,71.4,14,20,9.5,3.27,2,0,0.0,40.0,8,10,20.0,23,88.5,2,7,,,,,76.9,49.5,77.3,52.4,,50.5,,1,3,25,10.0,30.4,4.3,1,2,0,3,1,2,8.0,86,4.3,76.9,13,18,6.9,3.0,2,0,0.0,55.6,10,8,0.0,20,76.9,0,8,,,,,76.1,53.2,77.0,53.4,,57.2,,1,2,21,12.5,53.2,5.0,1,1,0,2,1,2,9.5,112,6.2,75.0,4,5,8.0,3.5,0,0,0.0,20.0,1,2,66.7,6,23.1,2,1,,,,,69.6,51.2,71.1,57.6,,54.9,,0,1,7,0.0,0.0,0.0,0,1,0,1,0,0,0.0,12,2.4,0,100.0,3,3,-3.7,1.93,0,0,0.0,100.0,3,0,0.0,3,11.5,0,2,,,,,65.5,63.3,68.2,62.9,,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,38,12.7,-3.82
Robert Griffin III,7008,QB,BLT,3,-10.0,0,17,3,54.5,11,12,8.4,2.21,0,0,0.0,50.0,6,8,0.0,15,88.2,0,1,,,,,77.9,52.8,78.7,34.3,,77.6,,1,2,17,37.5,16.7,20.0,3,0,0,0,0,1,5.9,34,2.8,66.7,9,10,8.0,2.23,0,0,0.0,60.0,6,8,0.0,13,76.5,0,1,,,,,77.5,50.5,78.6,29.4,,75.2,,1,2,15,37.5,26.7,23.1,3,0,0,0,0,1,6.7,34,3.4,50.0,4,4,3.8,1.6,0,0,0.0,50.0,2,0,0.0,4,23.5,0,0,,,,,68.0,64.4,69.9,63.9,,,,0,0,5,,56.3,0.0,0,0,0,0,0,0,0.0,8,2.0,0,100.0,2,2,-2.5,1.1,0,0,0.0,100.0,2,0,0.0,2,11.8,0,0,,,,,65.5,58.6,68.2,62.1,,58.3,,0,0,3,,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0,-1.4
Ryan Finley,46426,QB,CIN,1,-30.0,0,15,7,40.0,10,10,12.9,3.07,0,0,0.0,30.0,3,11,25.0,15,100.0,1,2,,,,,73.5,53.7,74.5,49.3,,65.9,,0,1,15,36.4,0.0,26.7,4,1,0,0,0,0,0.0,30,3.0,40.0,10,10,12.9,3.03,0,0,0.0,30.0,3,10,25.0,14,93.3,1,1,,,,,73.2,48.8,74.3,49.3,,,,0,1,14,40.0,0.0,28.6,4,0,0,0,0,0,0.0,30,3.0,,0,0,,3.6,0,0,,,0,1,,1,6.7,0,1,,,,,60.4,71.7,64.6,,,65.9,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.0
Jameis Winston,9434,QB,NO,2,4.17,0,14,20,60.0,10,10,6.4,2.75,0,0,0.0,60.0,6,6,0.0,13,92.9,0,5,,,,,75.5,39.0,77.8,37.0,,56.2,,0,0,13,33.3,82.1,15.4,2,1,0,0,0,1,7.7,72,7.2,62.5,8,8,5.1,2.52,0,0,0.0,62.5,5,3,0.0,9,64.3,0,3,,,,,74.4,57.7,77.4,55.6,,61.6,,0,0,9,33.3,77.1,11.1,1,0,0,0,0,0,0.0,44,5.5,66.7,3,3,6.7,2.88,0,0,0.0,66.7,2,3,0.0,5,35.7,0,2,,,,,68.9,27.6,70.6,29.2,,55.9,,0,0,6,33.3,100.7,20.0,1,1,0,0,0,1,16.7,31,10.3,0,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,7.1,0,0,,,,,63.6,62.4,66.9,62.0,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,4.83
Chase Daniel,5214,QB,DET,1,45.45,0,14,11,83.3,12,13,8.2,2.11,0,0,0.0,61.5,8,1,20.0,14,100.0,2,6,,,,,73.2,45.0,73.7,46.7,,58.3,,0,1,14,0.0,77.1,0.0,0,1,1,0,1,1,7.1,94,7.2,80.0,10,11,7.9,2.13,0,0,0.0,54.5,6,1,25.0,12,85.7,2,4,,,,,72.4,32.2,73.2,34.3,,58.3,,0,1,12,0.0,33.9,0.0,0,1,1,0,0,1,8.3,64,5.8,100.0,2,2,9.5,2.05,0,0,0.0,100.0,2,0,0.0,2,14.3,0,2,,,,,63.6,84.3,66.9,81.9,,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,30,15.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,9.18
Colt McCoy,5609,QB,NYG,1,44.44,0,12,21,55.6,9,9,10.1,2.86,0,0,0.0,55.6,5,4,0.0,11,91.7,0,2,,,,,74.0,42.5,76.0,46.3,,49.3,,0,0,12,0.0,66.9,0.0,0,2,0,0,0,1,8.3,40,4.4,55.6,9,9,7.6,2.64,0,0,0.0,55.6,5,3,0.0,10,83.3,0,1,,,,,73.3,38.0,75.8,38.8,,53.2,,0,0,10,0.0,60.9,0.0,0,1,0,0,0,1,10.0,16,1.8,100.0,1,1,16.0,3.5,0,0,0.0,100.0,1,1,0.0,2,16.7,0,1,,,,,65.5,65.9,68.2,72.4,,56.8,,0,0,3,0.0,118.8,0.0,0,1,0,0,0,0,0.0,15,15.0,0,100.0,1,1,-7.0,1.9,0,0,0.0,100.0,1,0,0.0,1,8.3,0,0,,,,,60.4,60.2,64.6,60.0,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-9,-9.0,13.22
Kendall Hinton,34045,QB,DEN,1,-16.67,0,11,10,12.5,8,9,15.8,3.58,0,0,0.0,11.1,1,5,0.0,11,100.0,0,1,,,,,72.6,24.0,0.0,24.3,,61.3,,0,2,11,20.0,0.0,9.1,1,1,0,1,0,4,36.4,13,1.4,20.0,5,6,14.8,3.23,0,0,0.0,16.7,1,3,0.0,7,63.6,0,1,,,,,70.6,38.8,0.0,36.9,,62.7,,0,0,7,33.3,39.6,14.3,1,0,0,1,0,1,14.3,13,2.2,0.0,3,3,17.3,4.2,0,0,0.0,0.0,0,2,,4,36.4,0,0,,,,,66.9,21.2,69.2,22.9,,55.7,,0,2,4,0.0,0.0,0.0,0,1,0,0,0,3,75.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.17
Jacoby Brissett,10725,QB,IND,4,83.33,0,10,14,40.0,5,5,10.6,3.43,0,0,0.0,20.0,1,4,50.0,8,80.0,1,2,,,,,74.9,78.3,0.0,60.4,,87.4,,0,0,8,50.0,39.6,25.0,2,1,0,0,0,0,0.0,13,2.6,40.0,5,6,10.6,3.51,0,0,0.0,16.7,1,4,50.0,8,80.0,1,2,,,,,74.9,78.4,0.0,60.4,,87.4,,0,0,8,25.0,39.6,12.5,1,1,0,1,0,0,0.0,13,2.2,100.0,1,1,-5.0,1.75,0,0,0.0,100.0,1,1,0.0,2,20.0,0,0,,,,,63.6,58.8,66.9,58.9,,,,0,0,2,100.0,83.3,50.0,1,0,0,0,0,0,0.0,4,4.0,0,100.0,1,2,-5.0,2.1,0,0,0.0,50.0,1,1,0.0,2,20.0,0,0,,,,,63.6,58.8,66.9,58.9,,,,0,0,2,0.0,56.3,0.0,0,0,0,1,0,0,0.0,4,2.0,1.83
Case Keenum,7323,QB,CLV,1,62.5,0,10,8,42.9,7,8,5.9,2.11,0,0,0.0,37.5,3,2,0.0,8,80.0,0,2,,,,,70.3,42.2,73.2,43.1,,,,0,0,8,0.0,56.3,0.0,0,0,0,1,0,0,0.0,44,5.5,42.9,7,8,3.4,2.05,0,0,0.0,37.5,3,2,0.0,8,80.0,0,1,,,,,70.3,35.5,73.2,36.8,,,,0,0,8,0.0,53.6,0.0,0,0,0,1,0,0,0.0,39,4.9,100.0,2,2,4.0,2.35,0,0,0.0,100.0,2,0,0.0,2,20.0,0,1,,,,,63.6,73.2,66.9,71.9,,,,0,0,2,,81.3,0.0,0,0,0,0,0,0,0.0,7,3.5,0,100.0,2,2,-4.5,2.1,0,0,0.0,100.0,2,0,0.0,2,20.0,0,0,,,,,63.6,62.4,66.9,62.1,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0,-1.38
Nathan Peterman,11926,QB,LV,1,50.0,0,8,23,60.0,5,5,2.0,2.91,0,0,0.0,60.0,3,2,0.0,8,100.0,0,2,,,,,70.3,60.2,72.9,54.4,,63.9,,0,0,8,100.0,72.9,25.0,2,1,0,0,0,0,0.0,25,5.0,50.0,4,4,3.0,2.97,0,0,0.0,50.0,2,2,0.0,7,87.5,0,2,,,,,69.6,59.5,72.6,53.2,,63.9,,0,0,7,100.0,65.6,28.6,2,1,0,0,0,0,0.0,21,5.3,100.0,1,1,-2.0,2.5,0,0,0.0,100.0,1,0,0.0,1,12.5,0,0,,,,,60.4,60.2,64.6,60.0,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.25
Trace McSorley,32819,QB,BLT,1,-33.33,0,7,3,50.0,6,6,9.3,2.66,0,0,0.0,33.3,2,2,33.3,7,100.0,1,2,,,,,71.3,47.7,72.3,38.5,,68.5,,0,0,7,0.0,121.5,0.0,0,1,0,0,1,1,14.3,77,12.8,50.0,6,6,9.3,2.66,0,0,0.0,33.3,2,2,33.3,7,100.0,1,2,,,,,71.3,47.7,72.3,38.5,,68.5,,0,0,7,0.0,121.5,0.0,0,1,0,0,1,1,14.3,77,12.8,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-12.83
Chad Henne,4371,QB,KC,2,-83.33,0,7,16,100.0,4,4,3.3,2.38,0,0,0.0,100.0,4,1,0.0,5,71.4,0,2,,,,,71.8,64.3,74.7,61.0,,63.2,,0,0,5,100.0,97.9,20.0,1,0,0,0,0,0,0.0,30,7.5,100.0,6,6,1.3,1.6,0,0,0.0,83.3,5,0,16.7,6,85.7,1,2,,,,,72.2,66.6,74.9,64.0,,63.2,,0,0,6,,87.5,0.0,0,0,0,0,0,0,0.0,30,5.0,,0,0,,4.4,0,0,,,0,1,,1,14.3,0,0,,,,,60.4,60.0,64.6,60.0,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,100.0,2,2,-2.5,1.05,0,0,0.0,50.0,1,0,50.0,2,28.6,1,0,,,,,63.6,62.2,66.9,61.9,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,0,0.0,-5.0
Matt Barkley,7880,QB,BUF,2,-60.0,0,6,4,100.0,4,4,6.3,2.22,0,0,0.0,75.0,3,2,25.0,5,83.3,1,2,,,,,68.0,51.1,71.1,51.5,,,,0,0,5,50.0,87.5,20.0,1,0,0,0,0,0,0.0,22,5.5,100.0,4,5,6.3,2.23,1,0,0.0,60.0,3,2,25.0,6,100.0,1,2,,,,,68.9,34.8,71.5,36.3,,,,0,0,6,50.0,70.4,16.7,1,0,0,0,0,1,16.7,22,4.4,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,1,,2.3,1,0,0.0,0.0,0,0,,1,16.7,0,0,,,,,60.4,60.0,64.6,60.0,,,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,-4.4
Tyler Bray,8440,QB,CHI,1,-20.0,0,5,6,33.3,3,5,11.7,2.22,0,0,0.0,20.0,1,2,0.0,5,100.0,0,1,,,,,68.0,40.7,69.9,42.2,,,,1,0,5,0.0,42.1,0.0,0,0,1,0,0,0,0.0,18,3.6,33.3,3,5,11.7,2.22,0,0,0.0,20.0,1,2,0.0,5,100.0,0,1,,,,,68.0,40.7,69.9,42.2,,,,1,0,5,0.0,42.1,0.0,0,0,1,0,0,0,0.0,18,3.6,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.6
Mason Rudolph,46569,QB,PIT,2,-75.0,0,4,25,66.7,3,3,5.0,2.27,0,0,0.0,66.7,2,1,0.0,3,75.0,0,0,,,,,72.6,52.3,74.7,47.9,,61.6,,0,0,4,0.0,70.1,0.0,0,0,0,0,0,0,0.0,3,1.0,75.0,4,4,3.3,2.23,0,0,0.0,75.0,3,1,0.0,4,100.0,0,0,,,,,73.0,53.3,74.9,49.5,,61.6,,0,0,5,0.0,77.1,0.0,0,0,0,0,0,0,0.0,9,2.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-2.0,2.1,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,,60.4,60.5,64.6,60.4,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,-2.25
Jalen Hurts,40291,QB,PHI,5,0.0,0,4,24,100.0,3,3,8.7,2.88,0,0,0.0,100.0,3,0,0.0,4,100.0,0,1,,,,,23.5,50.2,0.0,68.2,58.3,48.7,,0,0,5,,112.5,0.0,0,1,0,0,0,0,0.0,33,11.0,100.0,1,1,15.0,1.9,0,0,0.0,100.0,1,0,0.0,1,25.0,0,1,,,,64.7,22.5,50.8,0.0,70.7,59.8,49.6,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,100.0,2,2,5.5,3.2,0,0,0.0,100.0,2,0,0.0,3,75.0,0,0,,,,,66.9,56.3,71.0,60.0,58.0,58.3,,0,0,4,,97.9,0.0,0,1,0,0,0,0,0.0,15,7.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,64.7,61.2,59.8,69.4,,59.5,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-10.5
Cedrick Wilson,48170,WR,DAL,2,-100.0,0,3,9,100.0,1,1,9.0,4.2,0,0,0.0,100.0,1,2,0.0,3,100.0,0,1,60.7,70.2,60.0,46.3,73.6,64.9,31.7,71.0,65.3,56.0,,0,0,3,100.0,152.1,66.7,2,0,0,0,1,0,0.0,11,11.0,100.0,1,1,9.0,4.2,0,0,0.0,100.0,1,1,0.0,2,66.7,0,1,60.7,70.2,60.0,44.2,72.9,63.0,31.5,73.8,63.1,56.0,,0,0,2,100.0,152.1,50.0,1,0,0,0,1,0,0.0,11,11.0,,0,0,,4.2,0,0,,,0,1,,1,33.3,0,0,,,,73.4,68.8,68.9,73.1,60.0,68.7,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,72.1,67.0,62.1,73.4,,61.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-11.0
Golden Tate,5585,WR,NYG,2,-50.0,0,2,21,,0,1,,5.8,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,62.5,75.6,65.5,58.0,60.0,66.2,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,100.0,1,2,-6.0,4.7,0,0,0.0,50.0,1,2,0.0,2,100.0,0,1,,,,62.5,75.8,64.3,56.5,58.8,65.0,,,0,0,2,0.0,81.3,0.0,0,0,0,1,0,0,0.0,18,9.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,72.1,67.0,65.5,74.2,,64.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-6.0,3.6,0,0,0.0,100.0,1,1,0.0,1,50.0,0,1,,,,72.1,68.0,58.2,73.5,60.3,57.8,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,-9.0
Blaine Gabbert,6162,QB,TB,1,0.0,0,2,30,0.0,1,1,1.0,2.95,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,,71.7,55.8,73.7,60.1,,54.9,,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0.0,1,1,1.0,2.95,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,,71.7,55.8,73.7,60.1,,54.9,,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jarvis Landry,8698,WR,CLV,2,100.0,0,2,8,100.0,2,2,28.5,4.25,0,2,100.0,100.0,2,1,0.0,2,100.0,0,2,,,,60.4,79.4,83.2,46.5,91.6,81.1,64.7,,0,0,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,56,28.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,57.8,77.3,67.8,41.0,,67.7,64.7,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,28.5,4.25,0,2,100.0,100.0,2,1,0.0,2,100.0,0,2,,,,67.7,74.2,93.5,79.5,91.6,91.6,,,0,0,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,56,28.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.5,65.8,62.5,74.4,,62.0,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,28.0
Julian Edelman,5156,WR,NE,1,0.0,0,2,19,100.0,1,1,3.0,4.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,35.3,75.4,73.5,84.6,60.0,72.3,62.6,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0,100.0,1,1,3.0,4.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,45.7,73.4,64.8,83.1,60.0,63.2,62.6,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0,100.0,1,1,-6.0,3.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,38.4,71.1,73.0,81.5,60.0,76.0,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0,0,100.0,1,1,-6.0,3.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,64.7,63.8,44.2,75.1,60.0,51.2,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0,6.0
Joseph Charlton,33672,P,CAR,2,-100.0,0,2,5,100.0,1,1,18.0,2.45,0,0,0.0,100.0,1,1,0.0,2,100.0,0,1,,,,,63.6,69.6,69.1,67.4,,,,0,0,2,100.0,118.8,50.0,1,0,0,0,0,0,0.0,28,28.0,100.0,1,1,18.0,2.45,0,0,0.0,100.0,1,1,0.0,2,100.0,0,1,,,,,63.6,69.6,69.1,67.4,,,,0,0,2,100.0,118.8,50.0,1,0,0,0,0,0,0.0,28,28.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-28.0
