player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Randy Bullock,7154,K,CIN,9,0,2,2,100.0,7,6,85.7,7,71.1,0,0,,21,21,100.0,0,9,8,88.9,21,19,90.5,3,3,100.0
Greg Zuerlein,7163,K,DAL,9,0,4,1,25.0,9,9,100.0,9,75.6,0,0,,17,15,88.2,0,6,6,100.0,20,17,85.0,1,1,100.0
Justin Tucker,7604,K,BLT,9,0,3,2,66.7,8,8,100.0,3,85.7,0,0,,28,28,100.0,0,3,3,100.0,17,16,94.1,3,3,100.0
Dustin Hopkins,7958,K,WAS,9,0,1,0,0.0,10,6,60.0,32,48.4,0,0,,17,16,94.1,0,4,4,100.0,17,12,70.6,2,2,100.0
Brandon McManus,8437,K,DEN,9,0,7,6,85.7,7,7,100.0,10,84.8,0,0,,17,16,94.1,0,2,2,100.0,19,18,94.7,3,3,100.0
Sergio Castillo Jr.,8894,K,NYJ,3,0,2,2,100.0,2,1,50.0,22,78.9,0,0,,4,4,100.0,0,2,2,100.0,7,6,85.7,1,1,100.0
Cairo Santos,8932,K,CHI,10,0,3,2,66.7,5,4,80.0,6,78.4,0,0,,18,18,100.0,0,6,6,100.0,19,17,89.5,5,5,100.0
Chris Boswell,8990,K,PIT,9,0,1,1,100.0,5,5,100.0,25,69.2,0,0,,30,27,90.0,0,6,6,100.0,14,14,100.0,2,2,100.0
Cody Parkey,9030,K,CLV,8,0,0,0,,6,6,100.0,8,63.0,0,0,,25,23,92.0,0,5,4,80.0,12,11,91.7,1,1,100.0
Josh Lambo,10133,K,JAX,4,0,2,2,100.0,1,1,100.0,15,63.5,0,0,,10,8,80.0,0,2,2,100.0,5,5,100.0,0,0,
Jason Myers,10207,K,SEA,9,0,2,2,100.0,6,6,100.0,29,85.4,0,0,,35,34,97.1,0,2,2,100.0,10,10,100.0,0,0,
Wil Lutz,11096,K,NO,9,0,1,1,100.0,5,5,100.0,20,83.0,0,0,,31,31,100.0,0,8,8,100.0,19,18,94.7,5,4,80.0
Ka'imi Fairbairn,11161,K,HST,9,0,3,2,66.7,5,3,60.0,13,59.2,0,0,,21,20,95.2,0,6,6,100.0,17,14,82.4,3,3,100.0
Jonathan Brown,11297,K,JAX,1,0,0,0,,0,0,,15,45.2,0,0,,1,1,100.0,0,2,1,50.0,2,1,50.0,0,0,
Aldrick Rosas,11331,K,JAX,1,0,1,1,100.0,1,0,0.0,15,56.4,0,0,,1,1,100.0,0,2,2,100.0,5,4,80.0,1,1,100.0
Sam Ficken,11437,K,NYJ,6,0,2,1,50.0,1,1,100.0,22,55.1,0,0,,6,6,100.0,0,4,4,100.0,10,9,90.0,3,3,100.0
Jake Elliott,11908,K,PHI,9,0,4,1,25.0,2,2,100.0,24,42.6,0,0,,12,12,100.0,0,5,5,100.0,13,9,69.2,2,1,50.0
Zane Gonzalez,11979,K,ARZ,9,0,3,2,66.7,10,7,70.0,1,66.0,0,0,,30,29,96.7,0,2,2,100.0,19,15,78.9,4,4,100.0
Harrison Butker,11988,K,KC,9,0,3,3,100.0,3,1,33.3,16,62.4,1,1,100.0,33,27,81.8,0,7,7,100.0,17,15,88.2,3,3,100.0
Younghoe Koo,12042,K,ATL,8,0,3,3,100.0,8,7,87.5,2,63.9,0,0,,21,18,85.7,0,6,6,100.0,22,21,95.5,5,5,100.0
Brandon Wright,13421,K,JAX,1,0,0,0,,0,0,,15,44.5,0,0,,2,1,50.0,0,0,0,,0,0,,0,0,
Austin Seibert,13701,K,CIN,1,0,0,0,,1,0,0.0,7,29.6,0,0,,1,0,0.0,0,0,0,,1,0,0.0,0,0,
Elliott Fry,21473,K,ATL,1,0,0,0,,0,0,,2,35.6,0,0,,2,1,50.0,0,0,0,,1,1,100.0,1,1,100.0
Daniel Carlson,28121,K,LV,9,0,4,4,100.0,4,2,50.0,23,70.8,0,0,,28,27,96.4,0,5,5,100.0,22,20,90.9,9,9,100.0
Jason Sanders,29578,K,MIA,9,0,5,5,100.0,8,7,87.5,17,86.5,0,0,,23,23,100.0,0,3,3,100.0,21,20,95.2,5,5,100.0
Tyler Bass,33010,K,BUF,10,0,6,4,66.7,7,6,85.7,4,61.3,1,1,100.0,30,29,96.7,0,7,4,57.1,25,19,76.0,4,4,100.0
Chase McLaughlin,33285,K,JAX,1,0,1,1,100.0,0,0,,15,68.9,0,0,,2,2,100.0,0,1,1,100.0,2,2,100.0,0,0,
Rodrigo Blankenship,34038,K,IND,9,0,0,0,,8,7,87.5,14,57.7,0,0,,25,23,92.0,0,8,7,87.5,21,19,90.5,5,5,100.0
Joey Slye,39235,K,CAR,10,0,4,0,0.0,7,6,85.7,5,58.9,0,0,,23,21,91.3,0,6,6,100.0,25,20,80.0,8,8,100.0
Michael Badgley,39417,K,LAC,9,0,4,2,50.0,8,5,62.5,27,44.0,0,0,,24,22,91.7,0,3,3,100.0,19,14,73.7,4,4,100.0
Samuel Sloman,44982,K,LA,7,0,1,0,0.0,2,1,50.0,26,47.2,0,0,,21,18,85.7,0,5,5,100.0,11,8,72.7,3,2,66.7
